UF,MUNICIPIO,REDE,2017,2019
SP,Indiaporã,Estadual,3.4,4.4
SP,Indiaporã,Pública,3.4,4.4
SP,Inúbia Paulista,Estadual,4.1,4.4
SP,Inúbia Paulista,Pública,4.1,4.4
SP,Ipaussu,Estadual,4.4,5.3
SP,Ipaussu,Pública,4.4,5.3
SP,Iperó,Estadual,4.0,4.2
SP,Iperó,Pública,4.0,4.2
SP,Ipeúna,Estadual,4.2,4.6
SP,Ipeúna,Pública,4.2,4.6
SP,Ipiguá,Estadual,4.2,4.5
SP,Ipiguá,Pública,4.2,4.5
SP,Iporanga,Estadual,3.3,3.8
SP,Iporanga,Pública,3.3,3.8
SP,Ipuã,Estadual,3.5,4.2
SP,Ipuã,Pública,3.5,4.2
SP,Iracemápolis,Estadual,4.2,4.9
SP,Iracemápolis,Pública,4.2,4.9
SP,Irapuã,Estadual,3.9,4.6
SP,Irapuã,Pública,3.9,4.6
SP,Irapuru,Estadual,3.9,4.7
SP,Irapuru,Pública,3.9,4.7
SP,Itaberá,Estadual,4.2,4.6
SP,Itaberá,Pública,4.2,4.6
SP,Itaí,Estadual,3.6,4.5
SP,Itaí,Pública,3.6,4.5
SP,Itajobi,Estadual,3.4,-
SP,Itajobi,Pública,3.4,-
SP,Itaju,Estadual,5.0,4.5
SP,Itaju,Pública,5.0,4.5
SP,Itanhaém,Estadual,3.7,4.2
SP,Itanhaém,Pública,3.7,4.2
SP,Itaoca,Estadual,4.2,4.4
SP,Itaoca,Pública,4.2,4.4
SP,Itapecerica da Serra,Estadual,4.0,4.6
SP,Itapecerica da Serra,Pública,4.0,4.6
SP,Itapetininga,Estadual,4.1,4.6
SP,Itapetininga,Federal,-,6.5
SP,Itapetininga,Pública,4.1,4.7
SP,Itapeva,Estadual,4.4,5.0
SP,Itapeva,Pública,4.4,5.0
SP,Itapevi,Estadual,3.5,4.0
SP,Itapevi,Pública,3.5,4.0
SP,Itapira,Estadual,4.0,4.7
SP,Itapira,Pública,4.0,4.7
SP,Itapirapuã Paulista,Estadual,3.9,4.4
SP,Itapirapuã Paulista,Pública,3.9,4.4
SP,Itápolis,Estadual,4.4,4.7
SP,Itápolis,Pública,4.4,4.7
SP,Itaporanga,Estadual,4.1,4.6
SP,Itaporanga,Pública,4.1,4.6
SP,Itapuí,Estadual,4.1,4.2
SP,Itapuí,Pública,4.1,4.2
SP,Itapura,Estadual,4.0,4.5
SP,Itapura,Pública,4.0,4.5
SP,Itaquaquecetuba,Estadual,3.4,3.9
SP,Itaquaquecetuba,Federal,-,5.9
SP,Itaquaquecetuba,Pública,3.4,3.9
SP,Itararé,Estadual,3.7,4.8
SP,Itararé,Pública,3.7,4.8
SP,Itariri,Estadual,3.6,4.2
SP,Itariri,Pública,3.6,4.2
SP,Itatiba,Estadual,4.4,5.2
SP,Itatiba,Pública,4.4,5.2
SP,Itatinga,Estadual,4.2,4.6
SP,Itatinga,Pública,4.2,4.6
SP,Itirapina,Estadual,4.0,4.9
SP,Itirapina,Pública,4.0,4.9
SP,Itirapuã,Estadual,3.4,4.0
SP,Itirapuã,Pública,3.4,4.0
SP,Itobi,Estadual,3.0,3.4
SP,Itobi,Pública,3.0,3.4
SP,Itu,Estadual,4.0,4.6
SP,Itu,Pública,4.0,4.6
SP,Itupeva,Estadual,4.1,4.5
SP,Itupeva,Pública,4.1,4.5
SP,Ituverava,Estadual,3.4,4.7
SP,Ituverava,Pública,3.4,4.7
SP,Jaborandi,Estadual,4.6,4.7
SP,Jaborandi,Pública,4.6,4.7
SP,Jaboticabal,Estadual,3.9,4.4
SP,Jaboticabal,Pública,3.9,4.4
SP,Jacareí,Estadual,4.0,4.4
SP,Jacareí,Federal,-,-
SP,Jacareí,Pública,4.0,4.5
SP,Jaci,Estadual,4.3,-
SP,Jaci,Pública,4.3,-
SP,Jacupiranga,Estadual,4.4,4.4
SP,Jacupiranga,Pública,4.4,4.4
SP,Jaguariúna,Estadual,4.5,4.9
SP,Jaguariúna,Pública,4.5,4.9
SP,Jales,Estadual,4.7,5.0
SP,Jales,Pública,4.7,5.0
SP,Jambeiro,Estadual,4.4,4.7
SP,Jambeiro,Pública,4.4,4.7
SP,Jandira,Estadual,3.8,4.5
SP,Jandira,Pública,3.8,4.5
SP,Jardinópolis,Estadual,3.2,4.2
SP,Jardinópolis,Pública,3.2,4.2
SP,Jarinu,Estadual,4.1,4.7
SP,Jarinu,Pública,4.1,4.7
SP,Jaú,Estadual,4.3,5.0
SP,Jaú,Pública,4.3,5.0
SP,Jeriquara,Estadual,3.8,4.3
SP,Jeriquara,Pública,3.8,4.3
SP,Joanópolis,Estadual,4.8,4.8
SP,Joanópolis,Pública,4.8,4.8
SP,João Ramalho,Estadual,3.9,4.6
SP,João Ramalho,Pública,3.9,4.6
SP,José Bonifácio,Estadual,4.1,4.3
SP,José Bonifácio,Pública,4.1,4.3
SP,Júlio Mesquita,Estadual,3.4,4.2
SP,Júlio Mesquita,Pública,3.4,4.2
SP,Jumirim,Estadual,4.2,4.9
SP,Jumirim,Pública,4.2,4.9
SP,Jundiaí,Estadual,4.3,4.9
SP,Jundiaí,Pública,4.3,4.9
SP,Junqueirópolis,Estadual,4.7,5.0
SP,Junqueirópolis,Pública,4.7,5.0
SP,Juquiá,Estadual,4.2,4.2
SP,Juquiá,Pública,4.2,4.2
SP,Juquitiba,Estadual,4.1,4.7
SP,Juquitiba,Pública,4.1,4.7
SP,Lagoinha,Estadual,4.5,4.8
SP,Lagoinha,Pública,4.5,4.8
SP,Laranjal Paulista,Estadual,3.7,4.3
SP,Laranjal Paulista,Pública,3.7,4.3
SP,Lavínia,Estadual,5.0,5.7
SP,Lavínia,Pública,5.0,5.7
SP,Lavrinhas,Estadual,2.9,3.7
SP,Lavrinhas,Pública,2.9,3.7
SP,Leme,Estadual,4.2,4.6
SP,Leme,Pública,4.2,4.6
SP,Lençóis Paulista,Estadual,3.7,4.9
SP,Lençóis Paulista,Pública,3.7,4.9
SP,Limeira,Estadual,4.2,4.8
SP,Limeira,Pública,4.2,4.8
SP,Lindóia,Estadual,4.3,5.1
SP,Lindóia,Pública,4.3,5.1
SP,Lins,Estadual,3.7,4.0
SP,Lins,Pública,3.7,4.0
SP,Lorena,Estadual,3.6,4.2
SP,Lorena,Pública,3.6,4.2
SP,Lourdes,Estadual,4.6,-
SP,Lourdes,Pública,4.6,-
SP,Louveira,Estadual,4.2,4.9
SP,Louveira,Pública,4.2,4.9
SP,Lucélia,Estadual,3.9,4.5
SP,Lucélia,Pública,3.9,4.5
SP,Lucianópolis,Estadual,4.2,4.8
SP,Lucianópolis,Pública,4.2,4.8
SP,Luís Antônio,Estadual,3.4,3.8
SP,Luís Antônio,Pública,3.4,3.8
SP,Luiziânia,Estadual,3.6,4.9
SP,Luiziânia,Pública,3.6,4.9
SP,Lupércio,Estadual,3.7,4.4
SP,Lupércio,Pública,3.7,4.4
SP,Lutécia,Estadual,4.0,5.1
SP,Lutécia,Pública,4.0,5.1
SP,Macatuba,Estadual,4.2,5.1
SP,Macatuba,Pública,4.2,5.1
SP,Macaubal,Estadual,4.0,4.4
SP,Macaubal,Pública,4.0,4.4
SP,Macedônia,Estadual,4.9,5.0
SP,Macedônia,Pública,4.9,5.0
SP,Magda,Estadual,4.5,4.9
SP,Magda,Pública,4.5,4.9
SP,Mairinque,Estadual,4.6,5.0
SP,Mairinque,Pública,4.6,5.0
SP,Mairiporã,Estadual,4.0,4.4
SP,Mairiporã,Pública,4.0,4.4
SP,Manduri,Estadual,4.1,-
SP,Manduri,Pública,4.1,-
SP,Marabá Paulista,Estadual,4.2,4.4
SP,Marabá Paulista,Pública,4.2,4.4
SP,Maracaí,Estadual,4.0,4.8
SP,Maracaí,Pública,4.0,4.8
SP,Marapoama,Estadual,3.9,4.2
SP,Marapoama,Pública,3.9,4.2
SP,Mariápolis,Estadual,3.3,-
SP,Mariápolis,Pública,3.3,-
SP,Marília,Estadual,4.0,4.5
SP,Marília,Pública,4.0,4.5
SP,Marinópolis,Estadual,5.1,5.3
SP,Marinópolis,Pública,5.1,5.3
SP,Martinópolis,Estadual,4.0,4.9
SP,Martinópolis,Pública,4.0,4.9
SP,Matão,Estadual,4.3,4.7
SP,Matão,Federal,-,-
SP,Matão,Municipal,6.2,6.6
SP,Matão,Pública,4.5,4.9
SP,Mauá,Estadual,3.9,4.3
SP,Mauá,Pública,3.9,4.3
SP,Mendonça,Estadual,4.5,5.4
SP,Mendonça,Pública,4.5,5.4
SP,Meridiano,Estadual,4.1,5.2
SP,Meridiano,Pública,4.1,5.2
SP,Mesópolis,Estadual,5.2,4.7
SP,Mesópolis,Pública,5.2,4.7
SP,Miguelópolis,Estadual,3.8,4.5
SP,Miguelópolis,Pública,3.8,4.5
SP,Mineiros do Tietê,Estadual,4.1,-
SP,Mineiros do Tietê,Pública,4.1,-
SP,Miracatu,Estadual,3.8,4.6
SP,Miracatu,Pública,3.8,4.6
SP,Mira Estrela,Estadual,4.6,4.6
SP,Mira Estrela,Pública,4.6,4.6
SP,Mirandópolis,Estadual,4.2,4.6
SP,Mirandópolis,Pública,4.2,4.6
SP,Mirante do Paranapanema,Estadual,3.7,4.8
SP,Mirante do Paranapanema,Pública,3.7,4.8
SP,Mirassol,Estadual,4.5,5.0
SP,Mirassol,Pública,4.5,5.0
SP,Mirassolândia,Estadual,3.4,4.5
SP,Mirassolândia,Pública,3.4,4.5
SP,Mococa,Estadual,4.2,4.5
SP,Mococa,Municipal,3.9,3.3
SP,Mococa,Pública,4.2,4.4
SP,Mogi das Cruzes,Estadual,3.9,4.3
SP,Mogi das Cruzes,Pública,3.9,4.3
SP,Mogi Guaçu,Estadual,4.2,4.7
SP,Mogi Guaçu,Municipal,5.8,5.7
SP,Mogi Guaçu,Pública,4.4,4.8
SP,Mogi Mirim,Estadual,4.1,4.8
SP,Mogi Mirim,Pública,4.1,4.8
SP,Mombuca,Estadual,4.4,5.5
SP,Mombuca,Pública,4.4,5.5
SP,Monções,Estadual,4.1,4.8
SP,Monções,Pública,4.1,4.8
SP,Mongaguá,Estadual,3.3,4.2
SP,Mongaguá,Pública,3.3,4.2
SP,Monte Alegre do Sul,Estadual,4.9,5.2
SP,Monte Alegre do Sul,Pública,4.9,5.2
SP,Monte Alto,Estadual,4.3,4.8
SP,Monte Alto,Pública,4.3,4.8
SP,Monte Aprazível,Estadual,4.0,4.3
SP,Monte Aprazível,Pública,4.0,4.3
SP,Monte Azul Paulista,Estadual,4.3,4.4
SP,Monte Azul Paulista,Pública,4.3,4.4
SP,Monte Castelo,Estadual,4.4,5.1
SP,Monte Castelo,Pública,4.4,5.1
SP,Monteiro Lobato,Estadual,4.4,4.8
SP,Monteiro Lobato,Pública,4.4,4.8
SP,Monte Mor,Estadual,4.1,4.7
SP,Monte Mor,Pública,4.1,4.7
SP,Morro Agudo,Estadual,3.9,4.3
SP,Morro Agudo,Municipal,4.9,5.2
SP,Morro Agudo,Pública,4.2,4.6
SP,Morungaba,Estadual,3.5,4.2
SP,Morungaba,Pública,3.5,4.2
SP,Motuca,Estadual,4.3,-
SP,Motuca,Pública,4.3,-
SP,Murutinga do Sul,Estadual,4.1,4.2
SP,Murutinga do Sul,Pública,4.1,4.2
SP,Nantes,Estadual,4.0,-
SP,Nantes,Pública,4.0,-
SP,Narandiba,Estadual,3.7,4.5
SP,Narandiba,Pública,3.7,4.5
SP,Natividade da Serra,Estadual,3.6,4.4
SP,Natividade da Serra,Pública,3.6,4.4
SP,Nazaré Paulista,Estadual,4.0,4.3
SP,Nazaré Paulista,Pública,4.0,4.3
SP,Neves Paulista,Estadual,4.1,-
SP,Neves Paulista,Pública,4.1,-
SP,Nhandeara,Estadual,4.7,4.4
SP,Nhandeara,Pública,4.7,4.4
SP,Nipoã,Estadual,4.2,4.4
SP,Nipoã,Pública,4.2,4.4
SP,Nova Aliança,Estadual,3.5,-
SP,Nova Aliança,Pública,3.5,-
SP,Nova Campina,Estadual,3.9,4.3
SP,Nova Campina,Pública,3.9,4.3
SP,Nova Canaã Paulista,Estadual,4.4,4.5
SP,Nova Canaã Paulista,Pública,4.4,4.5
SP,Nova Europa,Estadual,4.2,4.6
SP,Nova Europa,Pública,4.2,4.6
SP,Nova Granada,Estadual,3.7,3.8
SP,Nova Granada,Pública,3.7,3.8
SP,Nova Guataporanga,Estadual,4.0,5.0
SP,Nova Guataporanga,Pública,4.0,5.0
SP,Nova Independência,Estadual,4.4,-
SP,Nova Independência,Pública,4.4,-
SP,Novais,Estadual,4.5,4.4
SP,Novais,Pública,4.5,4.4
SP,Nova Luzitânia,Estadual,3.7,5.0
SP,Nova Luzitânia,Pública,3.7,5.0
SP,Nova Odessa,Estadual,4.5,4.9
SP,Nova Odessa,Pública,4.5,4.9
SP,Novo Horizonte,Estadual,4.4,4.9
SP,Novo Horizonte,Pública,4.5,4.9
SP,Nuporanga,Estadual,4.5,5.1
SP,Nuporanga,Pública,4.5,5.1
SP,Ocauçu,Estadual,4.7,4.3
SP,Ocauçu,Pública,4.7,4.3
SP,Óleo,Estadual,3.9,4.8
SP,Óleo,Pública,3.9,4.8
SP,Olímpia,Estadual,4.5,4.8
SP,Olímpia,Pública,4.5,4.8
SP,Onda Verde,Estadual,3.5,-
SP,Onda Verde,Pública,3.5,-
SP,Oriente,Estadual,3.2,3.6
SP,Oriente,Pública,3.2,3.6
SP,Orindiúva,Estadual,4.6,5.0
SP,Orindiúva,Pública,4.6,5.0
SP,Orlândia,Estadual,3.9,4.8
SP,Orlândia,Pública,3.9,4.8
SP,Osasco,Estadual,3.6,4.1
SP,Osasco,Pública,3.6,4.1
SP,Oscar Bressane,Estadual,5.0,4.9
SP,Oscar Bressane,Pública,5.0,4.9
SP,Osvaldo Cruz,Estadual,4.6,5.2
SP,Osvaldo Cruz,Pública,4.6,5.2
SP,Ourinhos,Estadual,4.3,4.7
SP,Ourinhos,Pública,4.3,4.7
SP,Ouroeste,Estadual,4.6,-
SP,Ouroeste,Pública,4.6,-
SP,Ouro Verde,Estadual,4.2,4.7
SP,Ouro Verde,Pública,4.2,4.7
SP,Pacaembu,Estadual,3.5,3.9
SP,Pacaembu,Pública,3.5,3.9
SP,Palestina,Estadual,4.4,4.7
SP,Palestina,Pública,4.4,4.7
SP,Palmares Paulista,Estadual,3.7,4.6
SP,Palmares Paulista,Pública,3.7,4.6
SP,Palmeira d'Oeste,Estadual,4.4,5.0
SP,Palmeira d'Oeste,Pública,4.4,5.0
SP,Palmital,Estadual,4.0,4.3
SP,Palmital,Pública,4.0,4.3
SP,Panorama,Estadual,3.5,4.6
SP,Panorama,Pública,3.5,4.6
SP,Paraguaçu Paulista,Estadual,4.1,4.8
SP,Paraguaçu Paulista,Pública,4.1,4.8
SP,Paraibuna,Estadual,4.0,4.6
SP,Paraibuna,Pública,4.0,4.6
SP,Paraíso,Estadual,3.8,-
SP,Paraíso,Pública,3.8,-
SP,Paranapanema,Estadual,3.7,4.5
SP,Paranapanema,Pública,3.7,4.5
SP,Paranapuã,Estadual,4.4,4.2
SP,Paranapuã,Pública,4.4,4.2
SP,Parapuã,Estadual,3.3,4.1
SP,Parapuã,Pública,3.3,4.1
SP,Pardinho,Estadual,3.4,-
SP,Pardinho,Pública,3.4,-
SP,Pariquera-Açu,Estadual,3.9,4.3
SP,Pariquera-Açu,Pública,3.9,4.3
SP,Parisi,Estadual,4.1,4.2
SP,Parisi,Pública,4.1,4.2
SP,Patrocínio Paulista,Estadual,3.9,4.3
SP,Patrocínio Paulista,Pública,3.9,4.3
SP,Paulicéia,Estadual,3.9,3.9
SP,Paulicéia,Pública,3.9,3.9
SP,Paulínia,Estadual,3.7,4.3
SP,Paulínia,Municipal,6.4,6.5
SP,Paulínia,Pública,4.0,4.6
SP,Paulistânia,Estadual,4.5,5.1
SP,Paulistânia,Pública,4.5,5.1
SP,Paulo de Faria,Estadual,3.7,4.9
SP,Paulo de Faria,Pública,3.7,4.9
SP,Pederneiras,Estadual,3.6,4.1
SP,Pederneiras,Pública,3.6,4.1
SP,Pedra Bela,Estadual,4.1,4.8
SP,Pedra Bela,Pública,4.1,4.8
SP,Pedranópolis,Estadual,4.6,5.2
SP,Pedranópolis,Pública,4.6,5.2
SP,Pedregulho,Estadual,3.7,4.2
SP,Pedregulho,Pública,3.7,4.2
SP,Pedreira,Estadual,4.1,4.3
SP,Pedreira,Pública,4.1,4.3
SP,Pedrinhas Paulista,Estadual,3.9,4.6
SP,Pedrinhas Paulista,Pública,3.9,4.6
SP,Pedro de Toledo,Estadual,4.0,4.5
SP,Pedro de Toledo,Pública,4.0,4.5
SP,Penápolis,Estadual,4.1,4.6
SP,Penápolis,Pública,4.1,4.6
SP,Pereira Barreto,Estadual,4.3,4.9
SP,Pereira Barreto,Pública,4.3,4.9
SP,Pereiras,Estadual,3.2,4.8
SP,Pereiras,Pública,3.2,4.8
SP,Peruíbe,Estadual,3.8,4.3
SP,Peruíbe,Pública,3.8,4.3
SP,Piacatu,Estadual,4.1,-
SP,Piacatu,Pública,4.1,-
SP,Piedade,Estadual,4.5,4.8
SP,Piedade,Pública,4.5,4.8
SP,Pilar do Sul,Estadual,4.2,5.1
SP,Pilar do Sul,Pública,4.2,5.1
SP,Pindamonhangaba,Estadual,4.1,4.7
SP,Pindamonhangaba,Pública,4.1,4.7
SP,Pindorama,Estadual,4.2,-
SP,Pindorama,Pública,4.2,-
SP,Pinhalzinho,Estadual,4.2,4.6
SP,Pinhalzinho,Pública,4.2,4.6
SP,Piquerobi,Estadual,4.0,4.7
SP,Piquerobi,Pública,4.0,4.7
SP,Piquete,Estadual,4.2,4.2
SP,Piquete,Pública,4.2,4.2
SP,Piracaia,Estadual,4.2,4.6
SP,Piracaia,Pública,4.2,4.6
SP,Piracicaba,Estadual,4.2,4.7
SP,Piracicaba,Federal,-,6.4
SP,Piracicaba,Municipal,5.4,5.8
SP,Piracicaba,Pública,4.2,4.8
SP,Piraju,Estadual,4.7,5.0
SP,Piraju,Pública,4.7,5.0
SP,Pirajuí,Estadual,4.5,4.8
SP,Pirajuí,Pública,4.5,4.8
SP,Pirangi,Estadual,4.5,-
SP,Pirangi,Pública,4.5,-
SP,Pirapora do Bom Jesus,Estadual,3.2,4.0
SP,Pirapora do Bom Jesus,Pública,3.2,4.0
SP,Pirapozinho,Estadual,4.0,4.9
SP,Pirapozinho,Pública,4.0,4.9
SP,Pirassununga,Estadual,4.1,4.7
SP,Pirassununga,Pública,4.1,4.7
SP,Piratininga,Estadual,3.4,3.9
SP,Piratininga,Pública,3.4,3.9
SP,Pitangueiras,Estadual,4.0,4.5
SP,Pitangueiras,Pública,4.0,4.5
SP,Planalto,Estadual,-,3.6
SP,Planalto,Pública,-,3.6
SP,Platina,Estadual,3.6,-
SP,Platina,Pública,3.6,-
SP,Poá,Estadual,3.9,4.5
SP,Poá,Pública,3.9,4.5
SP,Poloni,Estadual,3.9,4.4
SP,Poloni,Pública,3.9,4.4
SP,Pompéia,Estadual,3.9,4.3
SP,Pompéia,Pública,3.9,4.3
SP,Pongaí,Estadual,4.1,4.4
SP,Pongaí,Pública,4.1,4.4
SP,Pontal,Estadual,4.2,4.5
SP,Pontal,Pública,4.2,4.5
SP,Pontalinda,Estadual,-,4.7
SP,Pontalinda,Pública,-,4.7
SP,Pontes Gestal,Estadual,2.9,3.9
SP,Pontes Gestal,Pública,2.9,3.9
SP,Populina,Estadual,5.1,5.6
SP,Populina,Pública,5.1,5.6
SP,Porangaba,Estadual,4.2,4.7
SP,Porangaba,Pública,4.2,4.7
SP,Porto Feliz,Estadual,4.1,4.4
SP,Porto Feliz,Pública,4.1,4.4
SP,Porto Ferreira,Estadual,4.0,4.4
SP,Porto Ferreira,Municipal,3.6,-
SP,Porto Ferreira,Pública,3.9,4.3
SP,Potim,Estadual,3.2,-
SP,Potim,Pública,3.2,-
SP,Potirendaba,Estadual,4.2,4.8
SP,Potirendaba,Pública,4.2,4.8
SP,Pracinha,Estadual,3.7,-
SP,Pracinha,Pública,3.7,-
SP,Pradópolis,Estadual,4.4,5.2
SP,Pradópolis,Pública,4.4,5.2
SP,Praia Grande,Estadual,3.8,4.5
SP,Praia Grande,Pública,3.8,4.5
SP,Pratânia,Estadual,3.9,4.4
SP,Pratânia,Pública,3.9,4.4
SP,Presidente Alves,Estadual,3.8,-
SP,Presidente Alves,Pública,3.8,-
SP,Presidente Bernardes,Estadual,4.3,4.2
SP,Presidente Bernardes,Pública,4.3,4.2
SP,Presidente Epitácio,Estadual,4.0,4.1
SP,Presidente Epitácio,Federal,6.0,6.3
SP,Presidente Epitácio,Pública,4.2,4.4
SP,Presidente Prudente,Estadual,4.0,4.4
SP,Presidente Prudente,Pública,4.0,4.4
SP,Presidente Venceslau,Estadual,4.2,4.9
SP,Presidente Venceslau,Pública,4.2,4.9
SP,Promissão,Estadual,3.3,3.7
SP,Promissão,Pública,3.3,3.7
SP,Quadra,Estadual,4.6,-
SP,Quadra,Pública,4.6,-
SP,Quatá,Estadual,4.0,4.6
SP,Quatá,Pública,4.0,4.6
SP,Queiroz,Estadual,3.5,-
SP,Queiroz,Pública,3.5,-
SP,Queluz,Estadual,3.8,-
SP,Queluz,Pública,3.8,-
SP,Quintana,Estadual,3.6,4.4
SP,Quintana,Pública,3.6,4.4
SP,Rafard,Estadual,4.0,4.9
SP,Rafard,Pública,4.0,4.9
SP,Rancharia,Estadual,4.1,4.7
SP,Rancharia,Pública,4.1,4.7
SP,Redenção da Serra,Estadual,4.0,4.3
SP,Redenção da Serra,Pública,4.0,4.3
SP,Regente Feijó,Estadual,4.1,4.2
SP,Regente Feijó,Pública,4.1,4.2
SP,Reginópolis,Estadual,4.0,-
SP,Reginópolis,Pública,4.0,-
SP,Registro,Estadual,4.3,4.8
SP,Registro,Federal,-,-
SP,Registro,Pública,4.3,5.0
SP,Restinga,Estadual,3.9,3.5
SP,Restinga,Pública,3.9,3.5
SP,Ribeira,Estadual,4.1,4.3
SP,Ribeira,Pública,4.1,4.3
SP,Ribeirão Bonito,Estadual,3.9,3.9
SP,Ribeirão Bonito,Pública,3.9,3.9
SP,Ribeirão Branco,Estadual,4.3,4.5
SP,Ribeirão Branco,Pública,4.3,4.5
SP,Ribeirão Corrente,Estadual,3.5,4.4
SP,Ribeirão Corrente,Pública,3.5,4.4
SP,Ribeirão do Sul,Estadual,3.8,5.1
SP,Ribeirão do Sul,Pública,3.8,5.1
SP,Ribeirão dos Índios,Estadual,2.9,-
SP,Ribeirão dos Índios,Pública,2.9,-
SP,Ribeirão Grande,Estadual,4.5,4.5
SP,Ribeirão Grande,Pública,4.5,4.5
SP,Ribeirão Pires,Estadual,4.3,4.8
SP,Ribeirão Pires,Pública,4.3,4.8
SP,Ribeirão Preto,Estadual,3.5,4.1
SP,Ribeirão Preto,Pública,3.5,4.1
SP,Riversul,Estadual,4.4,4.8
SP,Riversul,Pública,4.4,4.8
SP,Rifaina,Estadual,3.3,3.9
SP,Rifaina,Pública,3.3,3.9
SP,Rincão,Estadual,3.0,3.5
SP,Rincão,Pública,3.0,3.5
SP,Rinópolis,Estadual,3.8,4.1
SP,Rinópolis,Pública,3.8,4.1
SP,Rio Claro,Estadual,4.0,4.9
SP,Rio Claro,Pública,4.0,4.9
SP,Rio das Pedras,Estadual,4.5,4.7
SP,Rio das Pedras,Pública,4.5,4.7
SP,Rio Grande da Serra,Estadual,3.7,4.4
SP,Rio Grande da Serra,Pública,3.7,4.4
SP,Riolândia,Estadual,3.4,3.9
SP,Riolândia,Pública,3.4,3.9
SP,Rosana,Estadual,3.9,4.6
SP,Rosana,Pública,3.9,4.6
SP,Roseira,Estadual,4.0,4.3
SP,Roseira,Pública,4.0,4.3
SP,Rubiácea,Estadual,5.2,4.2
SP,Rubiácea,Pública,5.2,4.2
SP,Rubinéia,Estadual,4.4,5.0
SP,Rubinéia,Pública,4.4,5.0
SP,Sabino,Estadual,4.0,3.5
SP,Sabino,Pública,4.0,3.5
SP,Sagres,Estadual,3.6,3.7
SP,Sagres,Pública,3.6,3.7
SP,Sales,Estadual,3.8,4.8
SP,Sales,Pública,3.8,4.8
SP,Sales Oliveira,Estadual,3.4,4.4
SP,Sales Oliveira,Pública,3.4,4.4
SP,Salesópolis,Estadual,-,4.6
SP,Salesópolis,Pública,-,4.6
SP,Salmourão,Estadual,3.1,4.4
SP,Salmourão,Pública,3.1,4.4
SP,Saltinho,Estadual,4.9,-
SP,Saltinho,Pública,4.9,-
SP,Salto,Estadual,4.1,4.6
SP,Salto,Federal,5.5,-
SP,Salto,Pública,4.2,4.8
SP,Salto de Pirapora,Estadual,3.8,4.5
SP,Salto de Pirapora,Pública,3.8,4.5
SP,Salto Grande,Estadual,3.6,4.2
SP,Salto Grande,Pública,3.6,4.2
SP,Sandovalina,Estadual,4.5,4.3
SP,Sandovalina,Pública,4.5,4.3
SP,Santa Adélia,Estadual,3.5,-
SP,Santa Adélia,Pública,3.5,-
SP,Santa Albertina,Estadual,4.5,4.9
SP,Santa Albertina,Pública,4.5,4.9
SP,Santa Bárbara d'Oeste,Estadual,4.2,4.8
SP,Santa Bárbara d'Oeste,Pública,4.2,4.8
SP,Santa Branca,Estadual,4.4,3.9
SP,Santa Branca,Pública,4.4,3.9
SP,Santa Clara d'Oeste,Estadual,4.1,4.1
SP,Santa Clara d'Oeste,Pública,4.1,4.1
SP,Santa Cruz da Conceição,Estadual,3.5,3.9
SP,Santa Cruz da Conceição,Pública,3.5,3.9
SP,Santa Cruz da Esperança,Estadual,5.0,4.6
SP,Santa Cruz da Esperança,Pública,5.0,4.6
SP,Santa Cruz das Palmeiras,Estadual,3.7,4.1
SP,Santa Cruz das Palmeiras,Pública,3.7,4.1
SP,Santa Cruz do Rio Pardo,Estadual,4.2,4.7
SP,Santa Cruz do Rio Pardo,Pública,4.2,4.7
SP,Santa Ernestina,Estadual,4.2,3.9
SP,Santa Ernestina,Pública,4.2,3.9
SP,Santa Fé do Sul,Estadual,4.2,4.6
SP,Santa Fé do Sul,Pública,4.2,4.6
SP,Santa Gertrudes,Estadual,4.3,5.0
SP,Santa Gertrudes,Pública,4.3,5.0
SP,Santa Isabel,Estadual,4.2,4.8
SP,Santa Isabel,Pública,4.2,4.8
SP,Santa Lúcia,Estadual,3.5,-
SP,Santa Lúcia,Pública,3.5,-
SP,Santa Maria da Serra,Estadual,3.7,4.5
SP,Santa Maria da Serra,Pública,3.7,4.5
SP,Santa Mercedes,Estadual,3.7,4.4
SP,Santa Mercedes,Pública,3.7,4.4
SP,Santana da Ponte Pensa,Estadual,5.0,4.3
SP,Santana da Ponte Pensa,Pública,5.0,4.3
SP,Santana de Parnaíba,Estadual,5.7,6.2
SP,Santana de Parnaíba,Municipal,4.2,4.4
SP,Santana de Parnaíba,Pública,4.4,4.6
SP,Santa Rita d'Oeste,Estadual,4.8,5.1
SP,Santa Rita d'Oeste,Pública,4.8,5.1
SP,Santa Rita do Passa Quatro,Estadual,4.1,4.4
SP,Santa Rita do Passa Quatro,Pública,4.1,4.4
SP,Santa Rosa de Viterbo,Estadual,3.9,4.9
SP,Santa Rosa de Viterbo,Pública,3.9,4.9
SP,Santa Salete,Estadual,5.6,5.7
SP,Santa Salete,Pública,5.6,5.7
SP,Santo Anastácio,Estadual,3.6,3.8
SP,Santo Anastácio,Pública,3.6,3.8
SP,Santo André,Estadual,3.9,4.5
SP,Santo André,Pública,3.9,4.5
SP,Santo Antônio da Alegria,Estadual,4.4,4.2
SP,Santo Antônio da Alegria,Pública,4.4,4.2
SP,Santo Antônio de Posse,Estadual,3.8,4.6
SP,Santo Antônio de Posse,Pública,3.8,4.6
SP,Santo Antônio do Aracanguá,Estadual,3.8,4.5
SP,Santo Antônio do Aracanguá,Pública,3.8,4.5
