UF,MUNICIPIO,REDE,2005,2007,2009,2011,2013,2015,2017,2019
SP,Santo Expedito,Estadual,4.0,3.9,4.4,4.7,4.4,4.5,4.7,4.0
SP,Santo Expedito,Pública,4.0,3.9,4.4,4.7,4.4,4.5,4.7,4.0
SP,Santópolis do Aguapeí,Estadual,4.2,5.0,5.1,4.5,5.2,5.4,4.8,5.5
SP,Santópolis do Aguapeí,Pública,4.2,5.0,5.1,4.5,5.2,5.4,4.8,5.5
SP,Santos,Estadual,3.7,4.3,4.3,4.2,4.5,5.0,5.0,5.4
SP,Santos,Municipal,4.1,4.3,4.4,4.5,4.1,5.0,5.0,5.1
SP,Santos,Pública,3.8,4.3,4.3,4.3,4.3,5.0,5.0,5.3
SP,São Bento do Sapucaí,Estadual,3.9,4.3,5.2,5.0,5.1,5.6,5.8,6.0
SP,São Bento do Sapucaí,Pública,3.9,4.3,5.2,5.0,5.1,5.6,5.8,6.0
SP,São Bernardo do Campo,Estadual,4.2,4.2,4.4,4.3,4.5,4.6,4.9,5.6
SP,São Bernardo do Campo,Pública,4.2,4.2,4.4,4.3,4.5,4.6,4.9,5.6
SP,São Caetano do Sul,Estadual,4.5,4.6,4.5,4.7,4.9,5.2,5.5,5.9
SP,São Caetano do Sul,Municipal,-,-,5.7,5.2,5.3,6.0,6.4,6.3
SP,São Caetano do Sul,Pública,4.4,4.5,4.8,4.8,5.0,5.7,6.2,6.2
SP,São Carlos,Estadual,4.3,4.4,4.7,4.8,5.0,5.1,5.4,5.6
SP,São Carlos,Municipal,4.5,4.6,4.8,5.1,5.2,5.8,5.7,5.9
SP,São Carlos,Pública,4.3,4.4,4.7,4.8,5.1,5.2,5.4,5.6
SP,São Francisco,Estadual,5.2,4.4,5.0,5.4,5.9,6.1,5.9,5.9
SP,São Francisco,Pública,5.2,4.4,5.0,5.4,5.9,6.1,5.9,5.9
SP,São João da Boa Vista,Estadual,4.6,4.6,4.8,4.7,4.6,5.1,5.0,5.3
SP,São João da Boa Vista,Pública,4.6,4.6,4.8,4.7,4.6,5.1,5.0,5.3
SP,São João das Duas Pontes,Estadual,4.6,5.0,5.2,5.3,5.3,5.7,4.5,5.8
SP,São João das Duas Pontes,Pública,4.6,5.0,5.2,5.3,5.3,5.7,4.5,5.8
SP,São João de Iracema,Estadual,4.5,4.7,4.8,4.7,4.5,5.4,5.5,-
SP,São João de Iracema,Pública,4.5,4.7,4.8,4.7,4.5,5.4,5.5,-
SP,São João do Pau d'Alho,Estadual,4.2,4.8,4.9,5.4,5.2,-,5.1,5.3
SP,São João do Pau d'Alho,Pública,4.2,4.8,4.9,5.4,5.2,-,5.1,5.3
SP,São Joaquim da Barra,Estadual,4.1,4.1,4.5,4.2,4.6,5.0,5.0,4.9
SP,São Joaquim da Barra,Pública,4.1,4.1,4.5,4.2,4.6,5.0,5.0,4.9
SP,São José da Bela Vista,Estadual,3.3,3.8,3.9,3.3,4.1,4.5,4.1,4.5
SP,São José da Bela Vista,Pública,3.3,3.8,3.9,3.3,4.1,4.5,4.1,4.5
SP,São José do Barreiro,Municipal,3.2,3.5,2.4,4.2,4.0,4.7,3.9,4.9
SP,São José do Barreiro,Pública,3.2,3.5,2.4,4.2,4.0,4.7,3.9,4.9
SP,São José do Rio Pardo,Estadual,4.8,4.2,4.7,4.8,4.9,5.2,5.1,5.2
SP,São José do Rio Pardo,Municipal,3.7,4.2,4.5,3.9,4.3,4.1,4.4,4.1
SP,São José do Rio Pardo,Pública,4.6,4.2,4.7,4.7,4.8,5.1,5.0,5.0
SP,São José do Rio Preto,Estadual,4.4,4.4,4.7,4.9,4.9,5.1,5.2,5.3
SP,São José do Rio Preto,Municipal,3.3,4.1,4.5,4.0,4.0,4.8,4.9,4.7
SP,São José do Rio Preto,Pública,4.3,4.4,4.7,4.8,4.8,5.1,5.2,5.3
SP,São José dos Campos,Estadual,4.3,4.2,4.5,4.5,4.7,4.9,5.0,5.3
SP,São José dos Campos,Municipal,4.9,5.0,5.1,5.4,5.2,5.6,5.8,5.9
SP,São José dos Campos,Pública,4.5,4.6,4.8,4.9,4.9,5.2,5.4,5.7
SP,São Lourenço da Serra,Estadual,4.1,4.0,4.1,4.5,4.6,4.6,5.2,5.2
SP,São Lourenço da Serra,Pública,4.1,4.0,4.1,4.5,4.6,4.6,5.2,5.2
SP,São Luiz do Paraitinga,Municipal,3.7,3.9,3.9,4.4,4.8,5.0,4.3,5.3
SP,São Luiz do Paraitinga,Pública,3.7,3.9,3.9,4.4,4.8,5.0,4.3,5.3
SP,São Manuel,Estadual,4.1,4.0,4.1,4.3,4.2,4.7,4.4,4.8
SP,São Manuel,Pública,4.1,4.0,4.1,4.3,4.2,4.7,4.4,4.8
SP,São Miguel Arcanjo,Estadual,4.2,4.3,4.9,5.1,5.1,5.5,5.4,5.5
SP,São Miguel Arcanjo,Municipal,-,-,-,-,-,-,-,-
SP,São Miguel Arcanjo,Pública,4.1,4.3,4.9,5.1,5.1,5.5,5.4,5.5
SP,São Paulo,Estadual,3.8,3.8,4.0,4.1,4.1,4.3,4.4,4.9
SP,São Paulo,Municipal,4.1,3.9,4.2,4.3,4.4,4.3,4.2,4.8
SP,São Paulo,Pública,3.9,3.8,4.0,4.2,4.2,4.3,4.4,4.9
SP,São Pedro,Estadual,3.2,3.9,4.0,3.7,3.7,3.9,4.3,-
SP,São Pedro,Municipal,-,2.7,3.6,4.4,4.5,5.2,5.0,5.5
SP,São Pedro,Pública,3.2,3.8,3.9,3.8,4.1,4.8,4.7,5.5
SP,São Pedro do Turvo,Estadual,4.0,4.2,4.6,4.7,4.7,4.4,5.5,4.7
SP,São Pedro do Turvo,Pública,4.0,4.2,4.6,4.7,4.7,4.4,5.5,4.7
SP,São Roque,Municipal,3.9,4.1,4.4,4.2,4.0,4.5,4.8,5.0
SP,São Roque,Pública,3.9,4.1,4.4,4.2,4.0,4.5,4.8,5.0
SP,São Sebastião,Estadual,-,3.6,4.2,4.0,4.1,-,-,-
SP,São Sebastião,Municipal,-,4.1,3.9,4.5,4.7,4.6,5.2,5.3
SP,São Sebastião,Pública,-,4.1,4.0,4.4,4.7,4.6,5.2,5.3
SP,São Sebastião da Grama,Estadual,4.1,4.0,4.4,4.8,5.0,5.3,5.1,5.4
SP,São Sebastião da Grama,Pública,4.1,4.0,4.4,4.8,5.0,5.3,5.1,5.4
SP,São Simão,Estadual,3.7,4.2,4.4,4.2,3.7,4.3,4.1,5.1
SP,São Simão,Pública,3.7,4.2,4.4,4.2,3.7,4.3,4.1,5.1
SP,São Vicente,Estadual,3.5,3.9,4.0,3.9,4.0,4.4,4.6,4.8
SP,São Vicente,Municipal,4.3,4.3,4.3,4.3,4.0,4.5,4.8,5.0
SP,São Vicente,Pública,3.9,4.1,4.1,4.1,4.0,4.4,4.7,4.9
SP,Sarapuí,Estadual,4.1,4.0,4.7,4.6,4.6,4.9,4.6,5.3
SP,Sarapuí,Pública,4.1,4.0,4.7,4.6,4.6,4.9,4.6,5.3
SP,Sarutaiá,Estadual,3.3,3.4,3.8,3.9,4.2,4.3,5.4,5.1
SP,Sarutaiá,Pública,3.3,3.4,3.8,3.9,4.2,4.3,5.4,5.1
SP,Sebastianópolis do Sul,Estadual,-,5.3,5.8,4.9,5.4,6.7,6.7,5.8
SP,Sebastianópolis do Sul,Pública,-,5.3,5.8,4.9,5.4,6.7,6.7,5.8
SP,Serra Azul,Estadual,3.1,3.7,4.9,4.1,3.8,4.2,4.3,4.8
SP,Serra Azul,Pública,3.1,3.7,4.9,4.1,3.8,4.2,4.3,4.8
SP,Serrana,Estadual,3.9,4.0,4.6,3.9,4.3,4.7,4.4,4.7
SP,Serrana,Municipal,3.2,3.9,4.0,3.9,3.9,3.7,4.2,4.3
SP,Serrana,Pública,3.5,3.9,4.4,3.9,4.2,4.3,4.3,4.5
SP,Serra Negra,Estadual,3.9,4.3,4.7,4.4,4.8,5.1,5.2,5.8
SP,Serra Negra,Pública,3.9,4.3,4.7,4.4,4.8,5.1,5.2,5.8
SP,Sertãozinho,Estadual,4.2,4.4,5.0,4.8,4.8,5.4,5.2,5.6
SP,Sertãozinho,Municipal,4.5,5.2,5.4,5.6,5.5,5.8,6.1,6.2
SP,Sertãozinho,Pública,4.4,4.8,5.2,5.1,5.1,5.5,5.6,5.9
SP,Sete Barras,Estadual,3.8,3.9,4.1,4.1,4.4,4.9,4.4,4.2
SP,Sete Barras,Municipal,-,-,-,-,-,-,-,-
SP,Sete Barras,Pública,3.8,3.8,4.1,4.1,4.4,4.8,4.4,4.2
SP,Severínia,Municipal,3.9,4.7,4.6,4.4,3.8,4.2,4.8,5.0
SP,Severínia,Pública,3.9,4.7,4.6,4.4,3.8,4.2,4.8,5.0
SP,Silveiras,Estadual,3.9,3.3,4.0,4.5,3.8,4.8,4.4,4.8
SP,Silveiras,Municipal,-,-,-,-,-,-,-,-
SP,Silveiras,Pública,4.0,3.6,4.3,4.5,3.9,4.7,4.7,4.8
SP,Socorro,Estadual,4.3,4.5,4.5,5.0,5.2,5.5,5.4,5.8
SP,Socorro,Pública,4.3,4.5,4.5,5.0,5.2,5.5,5.4,5.8
SP,Sorocaba,Estadual,4.3,4.3,4.5,4.5,4.6,5.0,5.1,5.5
SP,Sorocaba,Municipal,5.1,4.8,5.2,5.6,5.1,5.4,5.6,5.7
SP,Sorocaba,Pública,4.4,4.3,4.5,4.6,4.7,5.0,5.2,5.5
SP,Sud Mennucci,Estadual,2.8,3.6,4.7,-,-,-,-,-
SP,Sud Mennucci,Municipal,-,5.2,5.6,5.5,5.3,5.5,5.9,5.6
SP,Sud Mennucci,Pública,2.9,3.8,4.9,5.5,5.3,5.5,5.9,5.6
SP,Sumaré,Estadual,4.4,4.3,4.6,4.7,4.7,4.9,4.9,5.1
SP,Sumaré,Municipal,4.5,5.3,5.2,5.2,4.9,5.1,5.0,5.4
SP,Sumaré,Pública,4.4,4.4,4.7,4.8,4.7,5.0,4.9,5.2
SP,Suzano,Estadual,4.1,4.0,4.1,4.3,4.4,4.8,4.9,5.2
SP,Suzano,Pública,4.1,4.0,4.1,4.3,4.4,4.8,4.9,5.2
SP,Suzanápolis,Estadual,4.8,4.4,5.0,5.1,4.5,5.6,6.0,5.1
SP,Suzanápolis,Pública,4.8,4.4,5.0,5.1,4.5,5.6,6.0,5.1
SP,Tabapuã,Estadual,4.5,5.0,4.8,5.0,5.2,5.1,5.8,6.0
SP,Tabapuã,Municipal,-,4.9,5.3,5.5,5.2,5.6,6.0,6.0
SP,Tabapuã,Pública,4.5,5.0,5.0,5.2,5.2,5.4,6.0,6.0
SP,Tabatinga,Estadual,4.6,4.5,4.8,4.9,5.2,5.3,5.4,5.9
SP,Tabatinga,Municipal,-,3.6,4.1,4.4,4.1,4.0,4.9,4.9
SP,Tabatinga,Pública,4.4,4.3,4.6,4.8,4.8,4.9,5.2,5.5
SP,Taboão da Serra,Estadual,3.8,4.0,4.1,4.5,4.5,4.8,4.9,5.3
SP,Taboão da Serra,Municipal,4.2,4.8,4.6,5.1,4.4,-,-,-
SP,Taboão da Serra,Pública,3.9,4.1,4.2,4.6,4.5,4.8,4.9,5.3
SP,Taciba,Estadual,3.2,4.0,4.5,4.0,4.7,5.2,4.9,5.1
SP,Taciba,Pública,3.2,4.0,4.5,4.0,4.7,5.2,4.9,5.1
SP,Taguaí,Estadual,4.6,4.5,5.4,5.3,5.7,5.5,5.6,6.0
SP,Taguaí,Pública,4.6,4.5,5.4,5.3,5.7,5.5,5.6,6.0
SP,Taiaçu,Estadual,4.1,4.4,4.4,4.2,4.6,5.0,5.2,5.0
SP,Taiaçu,Pública,4.1,4.4,4.4,4.2,4.6,5.0,5.2,5.0
SP,Taiúva,Estadual,5.0,4.8,4.8,5.1,5.3,5.7,5.5,5.5
SP,Taiúva,Pública,5.0,4.8,4.8,5.1,5.3,5.7,5.5,5.5
SP,Tambaú,Estadual,-,4.1,4.3,4.3,4.7,4.7,4.8,4.9
SP,Tambaú,Pública,-,4.1,4.3,4.3,4.7,4.7,4.8,4.9
SP,Tanabi,Estadual,4.3,4.1,4.7,5.0,5.2,5.7,5.7,5.5
SP,Tanabi,Municipal,-,4.4,5.7,5.6,5.5,-,6.2,6.1
SP,Tanabi,Pública,4.4,4.2,4.8,5.1,5.3,5.7,5.8,5.6
SP,Tapiraí,Estadual,3.9,4.1,4.3,4.4,4.4,4.8,4.7,5.4
SP,Tapiraí,Pública,3.9,4.1,4.3,4.4,4.4,4.8,4.7,5.4
SP,Tapiratiba,Estadual,3.9,4.1,4.3,5.0,4.3,4.7,4.2,-
SP,Tapiratiba,Municipal,-,-,5.2,5.6,5.0,5.6,5.1,5.7
SP,Tapiratiba,Pública,3.9,4.2,4.6,5.2,4.7,5.1,4.8,5.4
SP,Taquaral,Estadual,3.8,4.4,4.1,4.6,5.0,4.6,6.3,5.1
SP,Taquaral,Pública,3.8,4.4,4.1,4.6,5.0,4.6,6.3,5.1
SP,Taquaritinga,Estadual,4.3,4.2,4.6,4.6,4.7,5.1,4.8,4.9
SP,Taquaritinga,Municipal,-,5.0,5.0,5.4,-,4.8,5.5,5.8
SP,Taquaritinga,Pública,4.3,4.3,4.6,4.7,4.7,5.1,4.8,5.0
SP,Taquarituba,Estadual,4.1,4.1,4.7,4.8,4.8,5.1,5.3,5.6
SP,Taquarituba,Pública,4.1,4.1,4.7,4.8,4.8,5.1,5.3,5.6
SP,Taquarivaí,Municipal,-,5.3,4.3,4.5,5.0,5.0,4.9,5.3
SP,Taquarivaí,Pública,-,5.3,4.3,4.5,5.0,5.0,4.9,5.3
SP,Tarabai,Municipal,-,4.3,4.1,4.8,4.3,5.0,5.0,4.9
SP,Tarabai,Pública,-,4.3,4.1,4.8,4.3,5.0,5.0,4.9
SP,Tarumã,Estadual,3.6,4.3,4.3,4.1,4.3,4.7,4.9,4.9
SP,Tarumã,Pública,3.6,4.3,4.3,4.1,4.3,4.7,4.9,4.9
SP,Tatuí,Estadual,3.9,4.1,4.3,4.4,4.5,4.6,4.8,5.2
SP,Tatuí,Municipal,-,-,3.9,4.4,4.4,4.5,4.5,4.8
SP,Tatuí,Pública,3.9,4.0,4.3,4.4,4.5,4.6,4.7,5.1
SP,Taubaté,Estadual,3.3,3.7,3.9,4.1,4.6,5.1,5.3,6.1
SP,Taubaté,Municipal,-,4.7,4.7,4.7,4.6,4.6,5.3,5.6
SP,Taubaté,Pública,3.5,4.4,4.6,4.7,4.6,4.6,5.3,5.6
SP,Tejupá,Estadual,4.1,4.2,4.8,4.6,4.7,4.7,5.1,4.8
SP,Tejupá,Municipal,-,3.7,-,-,5.4,4.6,5.1,5.3
SP,Tejupá,Pública,4.1,4.1,4.7,4.5,4.9,4.7,5.1,4.9
SP,Teodoro Sampaio,Estadual,4.2,3.6,3.9,4.2,4.2,4.8,4.8,5.3
SP,Teodoro Sampaio,Municipal,-,-,3.6,4.1,4.5,5.1,6.0,5.7
SP,Teodoro Sampaio,Pública,4.2,3.6,3.9,4.2,4.3,4.9,5.0,5.4
SP,Terra Roxa,Municipal,-,5.8,5.0,4.8,5.2,6.2,6.6,6.4
SP,Terra Roxa,Pública,-,5.8,5.0,4.8,5.2,6.2,6.6,6.4
SP,Tietê,Estadual,4.3,4.7,4.5,-,-,-,-,-
SP,Tietê,Municipal,-,-,-,4.4,4.5,4.7,4.6,5.7
SP,Tietê,Pública,4.3,4.7,4.5,4.4,4.5,4.7,4.6,5.7
SP,Timburi,Estadual,3.9,4.1,3.9,4.6,4.5,5.1,5.5,5.4
SP,Timburi,Pública,3.9,4.1,3.9,4.6,4.5,5.1,5.5,5.4
SP,Torre de Pedra,Estadual,3.9,3.5,3.6,4.2,4.3,5.0,5.2,6.1
SP,Torre de Pedra,Pública,3.9,3.5,3.6,4.2,4.3,5.0,5.2,6.1
SP,Torrinha,Estadual,3.4,4.3,4.6,4.4,5.2,4.9,4.9,5.1
SP,Torrinha,Pública,3.5,4.5,4.7,4.4,5.2,4.9,4.9,5.0
SP,Trabiju,Municipal,2.9,3.7,4.6,3.7,3.8,4.7,4.8,4.6
SP,Trabiju,Pública,2.9,3.7,4.6,3.7,3.8,4.7,4.8,4.6
SP,Tremembé,Estadual,3.2,3.6,3.8,4.2,-,-,-,-
SP,Tremembé,Municipal,-,3.5,4.4,3.9,3.5,4.9,5.4,5.3
SP,Tremembé,Pública,3.1,3.5,4.3,3.9,3.5,4.9,5.4,5.3
SP,Três Fronteiras,Estadual,4.0,4.8,5.1,4.8,4.9,4.5,4.9,5.2
SP,Três Fronteiras,Pública,4.0,4.8,5.1,4.8,4.9,4.5,4.9,5.2
SP,Tuiuti,Municipal,-,4.3,4.5,4.6,4.9,5.7,5.5,6.1
SP,Tuiuti,Pública,-,4.3,4.5,4.6,4.9,5.7,5.5,6.1
SP,Tupã,Estadual,3.9,4.1,4.4,4.3,4.6,4.8,4.9,5.1
SP,Tupã,Pública,3.9,4.1,4.4,4.3,4.6,4.8,4.9,5.1
SP,Tupi Paulista,Municipal,-,4.4,4.7,4.7,4.6,4.8,6.0,5.8
SP,Tupi Paulista,Pública,-,4.4,4.7,4.7,4.6,4.8,6.0,5.8
SP,Turiúba,Estadual,5.1,4.3,5.4,5.5,-,-,-,5.7
SP,Turiúba,Pública,5.1,4.3,5.4,5.5,-,-,-,5.7
SP,Turmalina,Estadual,4.4,5.1,5.6,-,6.3,5.4,5.9,6.0
SP,Turmalina,Pública,4.4,5.1,5.6,-,6.3,5.4,5.9,6.0
SP,Ubarana,Municipal,3.7,4.0,4.0,4.7,4.2,4.6,5.0,5.6
SP,Ubarana,Pública,3.7,4.0,4.0,4.7,4.2,4.6,5.0,5.6
SP,Ubatuba,Estadual,3.9,3.8,4.0,4.1,4.5,4.7,4.8,5.0
SP,Ubatuba,Municipal,4.2,4.5,4.1,4.9,-,4.6,4.8,4.8
SP,Ubatuba,Pública,3.9,3.9,4.0,4.2,4.5,4.6,4.8,5.0
SP,Ubirajara,Estadual,4.4,4.3,5.0,4.2,4.3,4.3,5.1,4.7
SP,Ubirajara,Pública,4.4,4.3,5.0,4.2,4.3,4.3,5.1,4.7
SP,Uchoa,Municipal,4.5,4.6,4.8,5.1,5.3,5.4,5.7,5.7
SP,Uchoa,Pública,4.5,4.6,4.8,5.1,5.3,5.4,5.7,5.7
SP,União Paulista,Estadual,-,4.0,4.3,4.0,4.9,5.4,4.9,-
SP,União Paulista,Pública,-,4.0,4.3,4.0,4.9,5.4,4.9,-
SP,Urânia,Estadual,4.9,5.0,5.1,5.4,5.4,4.7,5.4,5.6
SP,Urânia,Pública,4.9,5.0,5.1,5.4,5.4,4.7,5.4,5.6
SP,Uru,Estadual,4.4,4.1,4.4,4.5,4.2,4.3,4.1,5.6
SP,Uru,Pública,4.4,4.1,4.4,4.5,4.2,4.3,4.1,5.6
SP,Urupês,Municipal,4.4,4.8,4.6,4.8,4.8,5.1,5.5,5.6
SP,Urupês,Pública,4.4,4.8,4.6,4.8,4.8,5.1,5.5,5.6
SP,Valentim Gentil,Estadual,4.1,4.5,4.5,4.8,4.6,5.1,4.9,5.4
SP,Valentim Gentil,Pública,4.1,4.5,4.5,4.8,4.6,5.1,4.9,5.4
SP,Valinhos,Estadual,4.7,5.0,5.3,5.2,5.2,5.6,5.6,6.0
SP,Valinhos,Municipal,2.2,4.4,4.9,4.9,4.7,5.3,5.5,5.6
SP,Valinhos,Pública,4.4,4.7,5.1,5.0,4.9,5.4,5.5,5.7
SP,Valparaíso,Estadual,4.2,4.0,3.9,3.8,3.9,5.1,5.0,5.1
SP,Valparaíso,Pública,4.2,4.0,3.9,3.8,3.9,5.1,5.0,5.1
SP,Vargem,Municipal,3.4,3.3,4.0,4.0,3.3,5.1,4.6,-
SP,Vargem,Pública,3.4,3.3,4.0,4.0,3.3,5.1,4.6,-
SP,Vargem Grande do Sul,Estadual,4.0,4.1,4.3,4.4,4.5,4.7,5.0,5.3
SP,Vargem Grande do Sul,Pública,4.0,4.1,4.3,4.4,4.5,4.7,5.0,5.3
SP,Vargem Grande Paulista,Estadual,4.2,3.7,4.3,4.5,4.7,5.0,4.9,5.3
SP,Vargem Grande Paulista,Pública,4.2,3.7,4.3,4.5,4.7,5.0,4.9,5.3
SP,Várzea Paulista,Estadual,4.0,4.3,4.6,4.7,4.8,4.9,5.2,5.4
SP,Várzea Paulista,Pública,4.0,4.3,4.6,4.7,4.8,4.9,5.2,5.4
SP,Vera Cruz,Estadual,4.8,4.3,4.8,4.8,4.6,5.1,5.2,5.6
SP,Vera Cruz,Pública,4.8,4.3,4.8,4.8,4.6,5.1,5.2,5.6
SP,Vinhedo,Estadual,3.7,4.1,4.0,4.5,5.0,4.9,4.9,5.5
SP,Vinhedo,Municipal,-,4.7,4.4,5.2,4.9,5.2,5.3,5.6
SP,Vinhedo,Pública,3.9,4.6,4.4,5.1,4.9,5.2,5.3,5.6
SP,Viradouro,Estadual,-,3.8,4.2,4.5,4.7,4.7,4.4,5.0
SP,Viradouro,Municipal,-,4.6,4.3,4.5,4.5,4.8,4.5,4.8
SP,Viradouro,Pública,-,4.3,4.3,4.5,4.5,4.8,4.5,4.8
SP,Vista Alegre do Alto,Estadual,5.0,4.6,5.0,4.8,5.5,5.3,5.6,5.6
SP,Vista Alegre do Alto,Pública,5.0,4.6,5.0,4.8,5.5,5.3,5.6,5.6
SP,Vitória Brasil,Estadual,-,4.6,4.4,-,4.2,4.8,4.9,5.0
SP,Vitória Brasil,Pública,-,4.6,4.4,-,4.2,4.8,4.9,5.0
SP,Votorantim,Estadual,4.3,4.2,4.5,4.7,4.7,4.8,5.4,5.4
SP,Votorantim,Municipal,-,-,4.6,4.8,-,-,-,-
SP,Votorantim,Pública,4.3,4.2,4.5,4.7,4.7,4.8,5.4,5.4
SP,Votuporanga,Estadual,4.3,4.2,4.6,4.8,4.6,5.2,5.2,5.7
SP,Votuporanga,Municipal,-,-,-,5.0,-,-,4.2,4.9
SP,Votuporanga,Pública,4.3,4.2,4.6,4.8,4.6,5.2,5.2,5.7
SP,Zacarias,Estadual,-,4.0,4.2,4.7,4.7,4.9,5.0,5.3
SP,Zacarias,Pública,-,3.9,4.2,4.7,4.7,4.9,5.0,5.3
SP,Chavantes,Estadual,4.1,4.0,4.6,4.2,4.6,4.8,4.4,4.9
SP,Chavantes,Municipal,-,3.6,3.0,3.8,3.7,3.9,5.2,-
SP,Chavantes,Pública,4.1,3.9,4.3,4.1,4.4,4.6,4.5,4.9
SP,Estiva Gerbi,Municipal,-,4.8,4.4,4.6,4.6,4.9,4.8,4.9
SP,Estiva Gerbi,Pública,-,4.8,4.4,4.6,4.6,4.9,4.8,4.9
PR,Abatiá,Estadual,3.4,3.6,4.2,3.5,3.5,4.0,5.1,5.2
PR,Abatiá,Pública,3.4,3.6,4.2,3.5,3.5,4.0,5.1,5.2
PR,Adrianópolis,Estadual,3.5,3.7,3.8,3.9,3.4,3.5,4.0,-
PR,Adrianópolis,Pública,3.5,3.7,3.8,3.9,3.4,3.5,4.0,-
PR,Agudos do Sul,Estadual,4.1,4.0,3.5,3.9,4.2,4.1,4.5,-
PR,Agudos do Sul,Pública,4.1,4.0,3.5,3.9,4.2,4.1,4.5,-
PR,Almirante Tamandaré,Estadual,2.9,3.3,3.3,3.3,3.5,3.7,4.0,4.7
PR,Almirante Tamandaré,Pública,2.9,3.3,3.3,3.3,3.5,3.7,4.0,4.7
PR,Altamira do Paraná,Estadual,2.9,3.3,3.4,3.9,3.8,3.5,3.9,4.7
PR,Altamira do Paraná,Pública,2.9,3.3,3.4,3.9,3.8,3.5,3.9,4.7
PR,Altônia,Estadual,4.0,4.1,4.4,4.7,4.6,4.6,5.1,5.5
PR,Altônia,Pública,4.0,4.1,4.4,4.7,4.6,4.6,5.1,5.5
PR,Alto Paraná,Estadual,3.3,3.5,4.2,4.4,4.4,4.6,4.3,5.0
PR,Alto Paraná,Pública,3.3,3.5,4.2,4.4,4.4,4.6,4.3,5.0
PR,Alto Piquiri,Estadual,3.8,3.9,4.4,3.9,3.7,4.0,4.3,5.4
PR,Alto Piquiri,Pública,3.8,3.9,4.4,3.9,3.7,4.0,4.3,5.4
PR,Alvorada do Sul,Estadual,3.8,3.7,3.5,3.8,3.7,3.7,4.0,5.0
PR,Alvorada do Sul,Pública,3.8,3.7,3.5,3.8,3.7,3.7,4.0,5.0
PR,Amaporã,Estadual,3.7,3.5,3.5,3.3,3.5,4.0,4.4,4.5
PR,Amaporã,Pública,3.7,3.5,3.5,3.3,3.5,4.0,4.4,4.5
PR,Ampére,Estadual,4.1,4.5,4.8,4.4,4.7,4.8,5.2,5.7
PR,Ampére,Pública,4.1,4.5,4.8,4.4,4.7,4.8,5.2,5.7
PR,Anahy,Estadual,4.0,4.5,4.3,4.3,3.7,4.1,4.7,4.8
PR,Anahy,Pública,4.0,4.5,4.3,4.3,3.7,4.1,4.7,4.8
PR,Andirá,Estadual,3.0,4.0,3.8,3.9,3.5,4.2,4.5,5.4
PR,Andirá,Pública,3.0,4.0,3.8,3.9,3.5,4.2,4.5,5.4
PR,Ângulo,Estadual,3.4,4.3,4.3,4.2,3.6,3.6,4.3,5.8
PR,Ângulo,Pública,3.4,4.3,4.3,4.2,3.6,3.6,4.3,5.8
PR,Antonina,Estadual,3.5,3.7,3.7,3.3,3.2,3.8,4.2,4.3
PR,Antonina,Pública,3.5,3.7,3.7,3.3,3.2,3.8,4.2,4.3
PR,Antônio Olinto,Estadual,3.7,3.8,4.3,4.1,4.8,4.8,5.2,5.1
PR,Antônio Olinto,Pública,3.7,3.8,4.3,4.1,4.8,4.8,5.2,5.1
PR,Apucarana,Estadual,3.8,3.9,4.3,4.2,4.3,4.5,4.5,5.0
PR,Apucarana,Municipal,3.9,4.6,4.2,4.6,-,-,-,-
PR,Apucarana,Pública,3.8,3.9,4.3,4.2,4.3,4.5,4.5,5.0
PR,Arapongas,Estadual,3.9,4.1,4.6,4.2,4.3,4.8,4.8,5.2
PR,Arapongas,Pública,3.9,4.1,4.6,4.2,4.3,4.8,4.8,5.2
PR,Arapoti,Estadual,3.5,3.7,3.8,3.7,3.6,3.9,4.3,5.4
PR,Arapoti,Pública,3.5,3.7,3.8,3.7,3.6,3.9,4.3,5.4
PR,Arapuã,Estadual,3.4,4.0,3.9,4.0,4.3,4.5,5.1,-
PR,Arapuã,Pública,3.4,4.0,3.9,4.0,4.3,4.5,5.1,-
PR,Araruna,Estadual,3.3,4.4,3.8,3.9,3.2,3.8,5.3,5.4
PR,Araruna,Pública,3.3,4.4,3.8,3.9,3.2,3.8,5.3,5.4
PR,Araucária,Estadual,3.6,3.9,3.9,3.3,3.6,4.2,4.4,5.1
PR,Araucária,Municipal,3.9,3.8,4.0,4.1,4.2,4.3,4.8,4.9
PR,Araucária,Pública,3.8,3.9,3.9,3.9,4.0,4.3,4.5,5.1
PR,Ariranha do Ivaí,Estadual,3.2,3.3,4.6,3.9,4.3,-,-,5.7
PR,Ariranha do Ivaí,Pública,3.2,3.3,4.6,3.9,4.3,-,-,5.7
PR,Assaí,Estadual,4.1,4.1,4.1,4.6,4.6,4.6,4.8,5.4
PR,Assaí,Pública,4.1,4.1,4.1,4.6,4.6,4.6,4.8,5.4
PR,Assis Chateaubriand,Estadual,4.1,4.1,4.3,4.4,4.5,4.6,4.5,5.1
PR,Assis Chateaubriand,Pública,4.1,4.1,4.3,4.4,4.5,4.6,4.5,5.1
PR,Astorga,Estadual,4.2,3.9,4.6,4.3,4.5,4.5,4.8,5.4
PR,Astorga,Pública,4.2,3.9,4.6,4.3,4.5,4.5,4.8,5.4
PR,Atalaia,Estadual,4.3,4.8,4.9,5.0,5.0,5.1,5.4,5.6
PR,Atalaia,Pública,4.3,4.8,4.9,5.0,5.0,5.1,5.4,5.6
