UF,MUNICIPIO,REDE,2005,2007,2009,2011,2013,2015,2017,2019
"AM","Humaitá","Pública",2.7,3.4,3.8,4.4,4.7,4.6,4.5,4.4
"AM","Ipixuna","Estadual",2.5,3.0,3.1,4.7,3.8,4.1,4.4,4.2
"AM","Ipixuna","Municipal",2.2,2.4,3.1,3.5,2.9,3.8,3.6,3.7
"AM","Ipixuna","Pública",2.2,2.4,3.1,3.7,3.1,3.8,3.7,3.8
"AM","Iranduba","Estadual",2.9,3.3,3.6,3.4,3.9,4.6,4.5,4.6
"AM","Iranduba","Municipal",2.5,2.8,3.4,3.8,4.0,4.4,4.5,5.1
"AM","Iranduba","Pública",2.6,2.9,3.4,3.7,3.9,4.4,4.5,5.0
"AM","Itacoatiara","Estadual",3.1,4.1,4.9,5.1,5.8,6.6,7.3,7.2
"AM","Itacoatiara","Municipal",2.5,3.2,3.2,4.0,4.4,4.6,5.2,5.0
"AM","Itacoatiara","Pública",2.6,3.3,3.5,4.2,4.7,5.0,5.7,5.3
"AM","Itamarati","Estadual",2.3,3.8,6.5,6.3,4.5,3.9,4.8,3.8
"AM","Itamarati","Municipal",-,-,-,4.5,3.2,3.4,4.2,2.9
"AM","Itamarati","Pública",1.6,2.8,5.2,5.1,3.5,3.5,4.4,3.3
"AM","Itapiranga","Estadual",3.1,3.9,4.6,4.7,5.3,5.9,5.9,5.9
"AM","Itapiranga","Municipal",2.2,3.5,3.9,3.9,4.3,4.2,4.4,4.2
"AM","Itapiranga","Pública",2.8,3.8,4.3,4.4,4.9,5.0,5.2,5.2
"AM","Japurá","Estadual",2.7,2.8,4.3,4.2,-,-,8.3,-
"AM","Japurá","Municipal",-,1.7,3.6,3.6,3.0,3.8,4.6,-
"AM","Japurá","Pública",1.9,1.9,3.8,3.8,3.1,3.8,4.9,3.5
"AM","Juruá","Estadual",2.2,3.3,3.7,4.7,4.1,4.2,5.0,4.7
"AM","Juruá","Municipal",1.5,2.7,2.8,2.7,2.6,3.1,2.9,2.7
"AM","Juruá","Pública",1.7,2.9,2.9,3.1,3.0,3.4,3.6,3.3
"AM","Jutaí","Estadual",2.4,3.0,6.4,5.0,4.4,4.8,5.1,5.4
"AM","Jutaí","Municipal",3.1,2.0,3.7,2.8,3.3,3.9,3.7,3.7
"AM","Jutaí","Pública",2.9,2.2,4.4,3.3,3.5,4.1,3.9,3.9
"AM","Lábrea","Estadual",3.0,3.7,4.1,4.4,4.5,5.4,5.3,5.5
"AM","Lábrea","Municipal",2.1,2.5,3.0,3.2,3.7,4.0,3.7,3.8
"AM","Lábrea","Pública",2.4,2.9,3.2,3.5,3.9,4.3,4.1,4.3
"AM","Manacapuru","Estadual",3.2,3.8,5.2,4.9,5.4,5.6,6.0,5.9
"AM","Manacapuru","Municipal",2.9,3.6,4.2,4.3,4.3,4.6,4.9,5.3
"AM","Manacapuru","Pública",3.1,3.7,4.7,4.5,4.6,4.9,5.3,5.5
"AM","Manaquiri","Estadual",2.5,3.4,3.7,3.7,4.3,4.4,4.7,-
"AM","Manaquiri","Municipal",2.6,3.3,3.5,4.1,3.7,4.0,4.2,3.3
"AM","Manaquiri","Pública",2.6,3.3,3.7,4.0,3.8,4.2,4.4,3.8
"AM","Manaus","Estadual",3.7,4.0,4.5,4.9,5.2,5.8,6.2,6.3
"AM","Manaus","Municipal",3.5,3.5,3.5,4.1,4.6,5.4,5.8,5.9
"AM","Manaus","Pública",3.6,3.7,3.8,4.3,4.8,5.5,5.9,6.0
"AM","Manicoré","Estadual",2.9,3.7,4.3,4.6,5.1,5.4,5.8,5.8
"AM","Manicoré","Municipal",-,3.1,3.3,3.5,3.9,4.5,4.8,4.6
"AM","Manicoré","Pública",2.7,3.3,3.6,3.9,4.3,4.9,5.1,5.0
"AM","Maraã","Estadual",2.4,3.1,4.0,4.0,4.0,4.4,4.1,3.7
"AM","Maraã","Municipal",3.0,3.3,3.8,3.9,3.5,3.6,3.2,3.5
"AM","Maraã","Pública",2.8,3.3,3.8,3.9,3.6,3.7,3.5,3.5
"AM","Maués","Estadual",3.6,4.2,5.0,5.6,5.6,5.7,5.7,5.6
"AM","Maués","Municipal",2.5,3.1,3.3,3.6,4.3,4.9,4.8,5.0
"AM","Maués","Pública",2.8,3.4,3.8,4.2,4.7,5.1,5.1,5.1
"AM","Nhamundá","Estadual",3.2,4.1,4.3,5.3,5.7,5.6,6.4,5.9
"AM","Nhamundá","Municipal",2.9,3.6,4.1,5.8,4.5,5.1,5.1,4.5
"AM","Nhamundá","Pública",3.0,3.9,4.1,5.4,5.0,5.3,5.8,5.4
"AM","Nova Olinda do Norte","Estadual",2.8,3.1,4.5,4.8,4.9,5.5,5.4,5.2
"AM","Nova Olinda do Norte","Municipal",2.3,3.5,3.4,3.8,3.9,4.0,4.3,4.3
"AM","Nova Olinda do Norte","Pública",2.6,3.5,3.9,4.4,4.4,4.7,4.8,4.7
"AM","Novo Airão","Estadual",3.2,4.0,7.1,6.7,6.5,6.8,6.9,6.8
"AM","Novo Airão","Municipal",3.2,3.2,4.0,4.8,3.8,4.2,5.3,4.4
"AM","Novo Airão","Pública",3.2,3.5,4.9,5.3,4.3,4.7,5.7,5.0
"AM","Novo Aripuanã","Estadual",2.6,3.8,4.0,4.4,5.2,5.5,6.2,4.7
"AM","Novo Aripuanã","Municipal",1.8,3.2,3.2,3.4,4.4,4.4,3.9,3.9
"AM","Novo Aripuanã","Pública",2.0,3.3,3.5,3.9,4.7,4.8,5.1,4.2
"AM","Parintins","Estadual",4.0,4.9,5.2,5.8,6.1,6.3,6.5,6.8
"AM","Parintins","Municipal",3.0,3.7,4.2,4.5,4.4,4.8,5.2,5.0
"AM","Parintins","Pública",3.5,4.2,4.6,5.0,5.1,5.4,5.8,5.7
"AM","Pauini","Estadual",2.6,3.0,3.6,3.5,3.4,3.2,3.4,3.8
"AM","Pauini","Municipal",1.8,1.8,2.4,2.9,2.8,2.9,3.1,2.8
"AM","Pauini","Pública",1.9,2.0,2.8,3.0,3.0,2.9,3.1,2.9
"AM","Presidente Figueiredo","Estadual",-,-,4.8,4.6,-,-,-,-
"AM","Presidente Figueiredo","Municipal",2.6,3.4,3.7,4.2,5.0,4.9,5.0,4.8
"AM","Presidente Figueiredo","Pública",2.6,3.4,3.8,4.1,5.0,4.9,5.0,4.8
"AM","Rio Preto da Eva","Estadual",2.6,2.9,3.4,3.8,3.9,4.5,4.4,5.2
"AM","Rio Preto da Eva","Municipal",3.0,3.1,3.1,3.7,3.4,4.5,4.8,4.8
"AM","Rio Preto da Eva","Pública",2.9,3.1,3.1,3.7,3.5,4.4,4.7,4.8
"AM","Santa Isabel do Rio Negro","Estadual",3.0,3.2,4.0,4.1,4.8,4.2,4.5,4.2
"AM","Santa Isabel do Rio Negro","Municipal",2.9,3.1,4.0,4.2,4.0,4.2,4.3,4.4
"AM","Santa Isabel do Rio Negro","Pública",2.9,3.1,4.0,4.2,4.4,4.2,4.4,4.3
"AM","Santo Antônio do Içá","Estadual",2.5,2.4,4.3,4.1,4.2,4.8,6.0,5.6
"AM","Santo Antônio do Içá","Municipal",1.8,2.3,2.6,3.3,2.8,3.8,3.7,3.4
"AM","Santo Antônio do Içá","Pública",2.1,2.3,3.4,3.5,3.1,4.0,4.0,3.7
"AM","São Gabriel da Cachoeira","Estadual",3.5,4.0,4.8,4.6,4.6,4.6,4.9,4.7
"AM","São Gabriel da Cachoeira","Municipal",2.4,3.2,-,3.9,-,3.6,3.7,-
"AM","São Gabriel da Cachoeira","Pública",2.9,3.5,4.4,4.2,4.2,4.2,4.5,4.6
"AM","São Paulo de Olivença","Estadual",3.3,3.6,3.8,3.9,4.3,4.0,4.7,4.8
"AM","São Paulo de Olivença","Municipal",-,-,-,-,3.6,4.2,4.0,4.4
"AM","São Paulo de Olivença","Pública",3.1,3.5,3.6,3.5,4.2,4.2,4.4,4.6
"AM","São Sebastião do Uatumã","Estadual",2.8,3.3,3.3,4.5,4.7,4.3,5.7,5.9
"AM","São Sebastião do Uatumã","Municipal",-,3.2,4.1,4.3,4.2,3.9,5.1,4.7
"AM","São Sebastião do Uatumã","Pública",2.7,3.3,3.9,4.3,4.3,4.0,5.2,5.1
"AM","Silves","Estadual",-,-,4.8,4.2,4.6,5.0,5.3,5.5
"AM","Silves","Municipal",2.7,3.1,4.4,4.7,4.5,4.4,4.0,4.4
"AM","Silves","Pública",2.7,3.2,4.5,4.5,4.6,4.5,4.4,4.6
"AM","Tabatinga","Estadual",3.4,3.8,4.3,4.3,4.7,5.3,5.8,5.5
"AM","Tabatinga","Municipal",2.4,2.5,3.2,3.2,3.6,4.0,4.1,4.4
"AM","Tabatinga","Pública",2.7,2.9,3.6,3.6,4.0,4.4,4.6,4.8
"AM","Tapauá","Estadual",2.9,4.2,5.8,4.5,5.2,5.3,5.3,5.0
"AM","Tapauá","Municipal",2.4,2.9,3.9,4.1,4.2,4.0,3.8,4.6
"AM","Tapauá","Pública",2.4,3.2,4.4,4.1,4.5,4.5,4.3,4.6
"AM","Tefé","Estadual",3.3,3.8,4.8,4.5,4.8,5.3,5.6,5.3
"AM","Tefé","Municipal",2.9,3.1,3.7,3.8,4.2,4.4,4.1,4.4
"AM","Tefé","Pública",3.1,3.6,4.2,4.1,4.5,4.8,4.6,4.7
"AM","Tonantins","Estadual",2.3,2.9,3.5,3.0,4.2,3.6,4.6,4.0
"AM","Tonantins","Municipal",1.4,2.2,2.6,2.9,3.1,3.2,3.3,4.0
"AM","Tonantins","Pública",1.6,2.3,3.1,3.0,3.5,3.5,3.7,4.1
"AM","Uarini","Estadual",2.6,3.2,4.4,4.3,4.4,4.3,4.9,4.7
"AM","Uarini","Municipal",3.3,3.3,3.6,2.9,3.3,-,3.3,4.1
"AM","Uarini","Pública",3.5,3.2,3.9,3.3,3.5,3.6,3.8,4.3
"AM","Urucará","Estadual",2.2,2.7,4.5,4.4,4.6,4.9,6.6,6.0
"AM","Urucará","Municipal",3.0,3.4,4.0,4.0,4.6,4.4,5.1,5.0
"AM","Urucará","Pública",2.5,3.2,4.0,4.0,4.6,4.5,5.3,5.3
"AM","Urucurituba","Estadual",2.6,4.9,4.2,5.1,5.0,5.7,5.2,5.1
"AM","Urucurituba","Municipal",2.4,3.0,3.5,4.0,4.1,4.6,3.6,4.4
"AM","Urucurituba","Pública",2.3,3.8,3.9,4.5,4.5,5.1,4.4,4.8
"RR","Amajari","Estadual",3.1,2.9,3.6,3.5,4.6,-,-,-
"RR","Amajari","Municipal",-,-,-,-,3.8,4.0,4.5,-
"RR","Amajari","Pública",3.1,3.2,3.7,3.5,4.3,4.0,4.6,-
"RR","Alto Alegre","Estadual",3.3,3.3,3.5,3.9,-,-,-,-
"RR","Alto Alegre","Municipal",2.9,3.3,3.6,4.0,4.3,4.4,4.5,-
"RR","Alto Alegre","Pública",3.0,3.3,3.6,3.9,4.3,4.4,4.6,-
"RR","Boa Vista","Federal",-,5.5,5.9,-,7.2,6.0,6.9,6.2
"RR","Boa Vista","Estadual",3.8,3.6,4.4,4.7,4.9,5.1,-,-
"RR","Boa Vista","Municipal",3.9,4.4,4.7,5.0,5.3,5.5,5.8,5.9
"RR","Boa Vista","Pública",3.9,4.3,4.5,4.9,5.2,5.5,5.8,5.9
"RR","Bonfim","Estadual",3.1,3.9,3.1,3.8,-,-,-,-
"RR","Bonfim","Municipal",3.1,3.9,3.6,4.0,3.7,4.0,4.5,4.4
"RR","Bonfim","Pública",3.1,3.9,3.4,3.9,3.7,4.0,4.5,4.4
"RR","Cantá","Estadual",3.0,3.3,3.6,3.4,-,-,-,-
"RR","Cantá","Municipal",-,4.1,-,-,-,-,-,-
"RR","Cantá","Pública",2.9,3.5,3.6,3.2,-,-,-,-
"RR","Caracaraí","Estadual",2.4,3.5,3.6,4.0,3.6,-,-,-
"RR","Caracaraí","Municipal",3.0,3.7,3.7,3.8,3.8,4.2,4.4,4.5
"RR","Caracaraí","Pública",2.8,3.6,3.8,3.8,3.8,4.2,4.5,4.4
"RR","Caroebe","Estadual",3.0,3.4,3.2,3.7,4.1,4.2,-,-
"RR","Caroebe","Municipal",-,3.7,1.9,3.7,4.7,3.9,4.5,-
"RR","Caroebe","Pública",2.7,3.6,3.0,3.8,4.3,4.0,4.5,-
"RR","Iracema","Estadual",2.5,2.8,-,-,-,-,-,-
"RR","Iracema","Municipal",-,2.7,4.0,3.8,3.9,4.5,4.1,4.4
"RR","Iracema","Pública",2.6,2.8,3.9,3.9,4.0,4.5,4.4,4.4
"RR","Mucajaí","Estadual",3.0,3.5,4.1,6.1,4.8,5.0,-,-
"RR","Mucajaí","Municipal",2.9,3.3,3.6,4.4,4.2,4.2,4.3,4.5
"RR","Mucajaí","Pública",3.0,3.4,4.0,5.0,4.5,4.4,4.3,4.5
"RR","Normandia","Estadual",-,-,-,-,-,-,-,-
"RR","Normandia","Municipal",2.7,3.3,3.7,3.7,3.5,3.7,4.2,3.9
"RR","Normandia","Pública",2.7,3.2,3.6,3.6,3.6,3.8,4.3,3.9
"RR","Pacaraima","Estadual",-,-,-,-,-,-,-,-
"RR","Pacaraima","Municipal",3.2,4.0,3.5,4.1,4.3,4.8,5.0,-
"RR","Pacaraima","Pública",3.1,3.9,3.4,4.0,4.4,4.9,5.0,-
"RR","Rorainópolis","Estadual",2.8,3.3,3.8,4.6,5.0,-,-,-
"RR","Rorainópolis","Municipal",2.4,3.6,4.2,3.9,4.1,4.2,4.5,4.7
"RR","Rorainópolis","Pública",2.7,3.4,4.1,4.1,4.2,4.2,4.5,4.7
"RR","São João da Baliza","Estadual",-,-,-,-,-,-,-,-
"RR","São João da Baliza","Municipal",3.6,3.9,4.0,3.8,4.1,4.3,4.1,4.9
"RR","São João da Baliza","Pública",3.6,3.9,4.0,3.7,4.1,4.3,4.2,4.9
"RR","São Luiz","Estadual",3.3,3.7,4.3,4.0,4.2,-,-,-
"RR","São Luiz","Municipal",2.8,3.2,-,-,4.6,4.6,4.2,4.9
"RR","São Luiz","Pública",3.0,3.5,4.4,4.4,4.4,4.6,4.2,4.9
"RR","Uiramutã","Estadual",-,2.9,-,-,-,-,-,-
"RR","Uiramutã","Municipal",-,-,4.0,3.9,3.8,-,4.4,-
"RR","Uiramutã","Pública",-,2.9,3.3,3.6,3.6,-,4.2,-
"PA","Abaetetuba","Municipal",2.8,3.1,3.6,3.9,4.0,4.4,4.6,4.7
"PA","Abaetetuba","Pública",2.8,3.1,3.6,3.9,4.0,4.4,4.6,4.7
"PA","Abel Figueiredo","Municipal",2.1,3.4,3.5,4.1,4.2,4.7,5.1,5.1
"PA","Abel Figueiredo","Pública",2.1,3.4,3.5,4.1,4.2,4.7,5.1,5.1
"PA","Acará","Municipal",2.3,2.6,3.6,3.8,3.5,3.6,3.7,3.8
"PA","Acará","Pública",2.3,2.6,3.6,3.8,3.5,3.6,3.7,3.8
"PA","Afuá","Municipal",2.4,2.9,3.0,3.4,2.7,3.2,3.3,3.5
"PA","Afuá","Pública",2.4,2.9,3.0,3.4,2.7,3.2,3.3,3.5
"PA","Água Azul do Norte","Municipal",2.5,3.2,3.1,3.9,3.5,3.9,3.5,4.0
"PA","Água Azul do Norte","Pública",2.5,3.2,3.1,3.9,3.5,3.9,3.5,4.0
"PA","Alenquer","Estadual",2.8,2.6,2.7,3.9,3.2,3.6,4.0,4.5
"PA","Alenquer","Municipal",2.3,2.8,3.1,4.0,3.4,3.8,4.0,4.2
"PA","Alenquer","Pública",2.5,2.8,3.1,4.0,3.4,3.8,4.0,4.3
"PA","Almeirim","Municipal",2.4,2.7,2.9,3.6,3.2,3.6,3.6,3.6
"PA","Almeirim","Pública",2.4,2.7,2.9,3.6,3.2,3.6,3.6,3.6
"PA","Altamira","Municipal",3.3,4.3,4.7,4.8,4.5,5.2,5.5,5.7
"PA","Altamira","Pública",3.3,4.3,4.7,4.8,4.5,5.2,5.5,5.7
"PA","Anajás","Estadual",3.0,1.1,3.5,-,-,-,-,-
"PA","Anajás","Municipal",2.2,2.0,2.4,3.4,2.5,3.3,3.3,3.4
"PA","Anajás","Pública",2.2,1.9,2.6,3.4,2.5,3.3,3.3,3.4
"PA","Ananindeua","Estadual",3.1,2.8,3.7,4.0,3.6,4.2,4.6,5.1
"PA","Ananindeua","Municipal",3.3,3.4,4.4,4.6,4.5,5.1,5.2,5.5
"PA","Ananindeua","Pública",3.2,3.1,4.0,4.2,4.0,4.7,5.0,5.3
"PA","Anapu","Municipal",2.0,2.3,3.0,3.9,3.4,4.1,4.2,4.2
"PA","Anapu","Pública",2.0,2.3,3.0,3.9,3.4,4.1,4.2,4.2
"PA","Augusto Corrêa","Municipal",2.5,2.6,3.5,3.6,3.4,3.8,4.0,4.2
"PA","Augusto Corrêa","Pública",2.5,2.6,3.5,3.6,3.4,3.8,4.0,4.2
"PA","Aurora do Pará","Estadual",2.0,0.5,2.4,-,3.9,-,-,-
"PA","Aurora do Pará","Municipal",2.3,3.6,3.0,3.6,3.3,4.3,4.6,4.8
"PA","Aurora do Pará","Pública",2.2,3.2,2.9,3.6,3.3,4.3,4.6,4.8
"PA","Aveiro","Municipal",2.6,2.4,2.6,3.6,4.1,4.0,3.6,4.4
"PA","Aveiro","Pública",2.6,2.4,2.6,3.6,4.1,4.0,3.6,4.4
"PA","Bagre","Municipal",1.9,2.1,2.5,3.7,3.3,3.8,3.9,3.7
"PA","Bagre","Pública",1.9,2.1,2.5,3.7,3.3,3.8,3.9,3.7
"PA","Baião","Municipal",2.5,2.6,2.9,3.4,3.2,3.4,3.9,-
"PA","Baião","Pública",2.5,2.6,2.9,3.4,3.2,3.4,3.9,-
"PA","Bannach","Municipal",3.6,3.5,4.0,4.3,3.7,3.9,4.0,4.5
"PA","Bannach","Pública",3.6,3.5,4.0,4.3,3.7,3.9,4.0,4.5
"PA","Barcarena","Estadual",2.9,1.3,3.1,-,2.9,3.8,4.4,4.2
"PA","Barcarena","Municipal",3.0,3.4,3.4,3.7,3.3,3.9,4.0,4.4
"PA","Barcarena","Pública",3.0,3.0,3.3,3.7,3.3,3.8,4.1,4.4
"PA","Belém","Federal",-,5.4,5.8,-,6.2,6.5,6.8,6.8
"PA","Belém","Estadual",3.1,3.0,3.8,4.1,3.7,4.3,4.6,5.0
"PA","Belém","Municipal",3.0,3.4,3.9,4.4,4.1,4.6,5.1,5.3
"PA","Belém","Pública",3.2,3.2,3.8,4.2,3.9,4.4,4.8,5.2
"PA","Belterra","Municipal",2.9,2.8,3.2,3.9,4.5,4.7,4.6,5.1
"PA","Belterra","Pública",2.9,2.8,3.2,3.9,4.5,4.7,4.6,5.1
"PA","Benevides","Estadual",3.0,2.9,3.5,4.1,3.9,5.0,6.1,6.2
"PA","Benevides","Municipal",3.3,3.0,3.8,4.1,4.3,5.4,6.2,6.1
"PA","Benevides","Pública",3.2,3.0,3.7,4.0,4.2,5.4,6.2,6.2
"PA","Bom Jesus do Tocantins","Estadual",2.2,3.0,2.2,-,-,-,-,-
"PA","Bom Jesus do Tocantins","Municipal",2.7,2.9,3.8,3.6,4.3,5.0,4.7,4.9
"PA","Bom Jesus do Tocantins","Pública",2.5,2.9,3.5,3.6,4.3,5.0,4.7,5.0
"PA","Bonito","Estadual",2.9,2.3,2.7,-,2.3,2.8,3.6,-
"PA","Bonito","Municipal",-,-,-,3.8,3.7,3.0,4.0,4.3
"PA","Bonito","Pública",2.4,2.1,2.6,-,2.8,3.1,4.0,4.3
"PA","Bragança","Estadual",3.0,3.0,3.6,3.7,3.4,4.2,4.4,5.0
"PA","Bragança","Municipal",3.0,3.1,3.3,3.8,3.4,3.7,3.9,4.2
"PA","Bragança","Pública",3.0,3.1,3.4,3.8,3.4,3.9,4.1,4.4
"PA","Brasil Novo","Municipal",3.3,3.1,3.8,4.3,4.7,5.5,5.3,5.6
"PA","Brasil Novo","Pública",3.3,3.1,3.8,4.3,4.7,5.5,5.3,5.6
"PA","Brejo Grande do Araguaia","Municipal",2.5,2.2,3.1,3.7,4.0,4.5,4.4,3.9
"PA","Brejo Grande do Araguaia","Pública",2.5,2.2,3.1,3.7,4.0,4.5,4.4,3.9
"PA","Breu Branco","Municipal",2.5,2.6,3.3,4.1,3.6,3.9,4.4,4.4
"PA","Breu Branco","Pública",2.5,2.6,3.3,4.1,3.6,3.9,4.4,4.4
"PA","Breves","Municipal",2.1,2.5,2.7,3.9,2.9,3.3,3.5,3.6
"PA","Breves","Pública",2.1,2.5,2.7,3.9,2.9,3.3,3.5,3.6
"PA","Bujaru","Municipal",2.6,3.0,3.0,3.3,4.0,3.8,4.0,4.2
"PA","Bujaru","Pública",2.6,3.0,3.0,3.3,3.9,3.8,4.0,4.2
"PA","Cachoeira do Piriá","Estadual",2.0,2.1,2.2,-,-,-,-,-
"PA","Cachoeira do Piriá","Municipal",2.1,1.8,3.2,4.2,3.0,3.4,3.5,3.9
"PA","Cachoeira do Piriá","Pública",2.0,1.8,2.9,4.1,3.0,3.4,3.5,3.9
"PA","Cachoeira do Arari","Estadual",2.6,2.1,1.7,3.1,3.3,3.1,-,-
"PA","Cachoeira do Arari","Municipal",1.9,2.5,3.0,3.2,3.1,3.7,3.9,3.9
"PA","Cachoeira do Arari","Pública",2.1,2.3,3.1,3.2,3.1,3.6,3.9,3.9
"PA","Cametá","Municipal",2.4,2.6,2.7,3.4,3.7,3.9,3.8,3.7
"PA","Cametá","Pública",2.4,2.6,2.7,3.4,3.7,3.9,3.8,3.7
"PA","Canaã dos Carajás","Municipal",3.2,3.3,3.7,4.0,4.2,4.7,5.0,5.1
"PA","Canaã dos Carajás","Pública",3.2,3.3,3.7,4.0,4.2,4.7,5.0,5.1
"PA","Capanema","Estadual",2.9,2.9,3.7,3.7,3.5,4.4,4.5,5.1
"PA","Capanema","Municipal",2.8,2.8,3.5,3.7,3.5,4.0,4.3,4.7
"PA","Capanema","Pública",2.8,2.8,3.6,3.8,3.5,4.1,4.4,4.8
"PA","Capitão Poço","Estadual",2.5,1.9,3.5,3.5,2.8,3.4,3.5,3.5
"PA","Capitão Poço","Municipal",2.3,2.2,2.9,3.8,3.0,3.8,3.7,4.4
"PA","Capitão Poço","Pública",2.3,2.1,3.0,3.7,2.9,3.7,3.6,4.2
"PA","Castanhal","Estadual",2.6,2.7,3.5,-,3.0,3.8,3.9,4.4
"PA","Castanhal","Municipal",3.1,3.3,3.7,3.9,4.0,4.6,4.8,4.8
"PA","Castanhal","Pública",3.0,3.3,3.7,3.9,3.9,4.6,4.7,4.8
"PA","Chaves","Municipal",2.7,2.0,1.4,3.4,2.9,3.6,3.3,3.1
"PA","Chaves","Pública",2.7,2.0,1.4,3.4,2.9,3.6,3.3,3.1
"PA","Colares","Estadual",2.6,2.1,4.3,-,3.2,-,-,-
"PA","Colares","Municipal",3.1,3.1,3.7,3.9,4.0,4.3,4.4,4.8
"PA","Colares","Pública",2.9,2.8,3.9,3.8,3.9,4.3,4.4,4.8
"PA","Conceição do Araguaia","Estadual",2.8,2.8,3.3,4.0,3.8,4.1,4.2,4.0
"PA","Conceição do Araguaia","Municipal",2.8,3.0,3.5,4.4,3.9,4.4,4.6,4.7
"PA","Conceição do Araguaia","Pública",2.8,2.9,3.4,4.3,3.8,4.3,4.5,4.6
"PA","Concórdia do Pará","Estadual",2.3,1.9,3.4,-,-,-,-,-
"PA","Concórdia do Pará","Municipal",2.1,2.2,3.5,3.6,3.1,4.1,3.8,3.7
"PA","Concórdia do Pará","Pública",2.1,2.2,3.5,3.6,3.1,4.1,3.8,3.7
"PA","Cumaru do Norte","Municipal",2.7,2.5,3.2,3.8,3.3,3.7,3.9,-
"PA","Cumaru do Norte","Pública",2.7,2.5,3.2,3.8,3.3,3.7,3.9,-
"PA","Curionópolis","Estadual",2.4,2.5,3.2,-,-,-,-,-
"PA","Curionópolis","Municipal",2.8,3.3,3.8,4.0,3.9,5.0,5.3,5.4
"PA","Curionópolis","Pública",2.7,3.0,3.7,4.0,3.9,5.0,5.3,5.4
"PA","Curralinho","Estadual",2.0,2.0,3.2,3.0,2.2,3.0,2.9,2.9
"PA","Curralinho","Municipal",1.9,2.5,2.3,3.1,2.6,3.3,3.1,-
"PA","Curralinho","Pública",1.9,2.4,2.5,3.0,2.6,3.3,3.1,-
"PA","Curuá","Municipal",2.4,3.3,3.2,3.4,3.5,4.5,3.8,4.1
"PA","Curuá","Pública",2.4,3.3,3.2,3.4,3.5,4.5,3.8,4.1
"PA","Curuçá","Estadual",2.8,-,-,-,-,-,-,-
"PA","Curuçá","Municipal",-,2.9,3.3,3.7,3.1,3.6,3.8,4.2
"PA","Curuçá","Pública",2.8,2.9,3.3,3.7,3.1,3.6,3.8,4.2
"PA","Dom Eliseu","Municipal",2.6,3.3,4.0,5.2,4.6,5.9,5.4,5.6
"PA","Dom Eliseu","Pública",2.6,3.3,4.0,5.2,4.6,5.9,5.4,5.6
"PA","Eldorado do Carajás","Municipal",2.5,2.8,3.5,4.5,3.9,4.3,4.4,4.6
"PA","Eldorado do Carajás","Pública",2.5,2.8,3.5,4.5,3.9,4.3,4.4,4.6
"PA","Faro","Estadual",2.8,2.5,3.4,3.9,3.7,-,-,-
"PA","Faro","Municipal",2.4,2.5,3.4,4.2,3.4,3.9,4.1,4.3
"PA","Faro","Pública",2.6,2.5,3.3,4.0,3.5,3.8,4.1,4.3
"PA","Floresta do Araguaia","Municipal",2.2,3.1,3.6,3.9,3.5,4.0,4.3,4.5
"PA","Floresta do Araguaia","Pública",2.2,3.1,3.6,3.9,3.5,4.0,4.3,4.5
"PA","Garrafão do Norte","Municipal",2.1,2.3,2.7,3.3,2.8,3.7,3.7,4.4
"PA","Garrafão do Norte","Pública",2.1,2.3,2.7,3.3,2.8,3.7,3.7,4.4
"PA","Goianésia do Pará","Municipal",2.5,2.8,3.4,3.7,3.8,4.4,4.5,4.5
"PA","Goianésia do Pará","Pública",2.5,2.8,3.4,3.7,3.8,4.4,4.5,4.5
"PA","Gurupá","Estadual",2.5,-,-,-,-,-,-,-
"PA","Gurupá","Municipal",2.3,2.1,3.0,4.1,2.8,3.4,3.3,3.5
"PA","Gurupá","Pública",2.4,2.1,3.0,4.1,2.8,3.4,3.3,3.5
"PA","Igarapé-Açu","Estadual",2.6,2.4,2.9,-,2.8,3.4,3.7,3.5
"PA","Igarapé-Açu","Municipal",2.5,2.9,3.4,3.3,3.2,3.5,3.8,4.3
"PA","Igarapé-Açu","Pública",2.5,2.7,3.1,-,3.1,3.5,3.7,4.0
"PA","Igarapé-Miri","Municipal",2.3,2.5,3.2,3.7,3.3,3.9,3.8,4.0
"PA","Igarapé-Miri","Pública",2.3,2.5,3.2,3.7,3.3,3.9,3.8,4.0
"PA","Inhangapi","Estadual",2.8,2.2,4.2,3.2,-,-,-,-
"PA","Inhangapi","Municipal",2.4,2.7,3.2,3.2,3.0,3.7,4.6,4.3
"PA","Inhangapi","Pública",2.6,2.5,3.5,3.3,3.0,3.7,4.6,4.3
"PA","Ipixuna do Pará","Municipal",2.5,2.6,3.4,3.9,3.1,4.5,4.5,4.5
"PA","Ipixuna do Pará","Pública",2.5,2.6,3.4,3.9,3.1,4.5,4.5,4.5
"PA","Irituia","Estadual",-,-,-,-,-,-,-,-
"PA","Irituia","Municipal",2.7,3.1,3.3,3.9,3.4,3.9,4.1,4.3
"PA","Irituia","Pública",2.7,3.1,3.3,3.9,3.4,3.9,4.1,4.3
"PA","Itaituba","Municipal",2.5,3.3,3.5,3.5,3.8,4.3,4.8,4.6
"PA","Itaituba","Pública",2.5,3.3,3.5,3.5,3.8,4.3,4.8,4.6
"PA","Itupiranga","Estadual",2.2,2.1,2.7,3.6,2.7,3.2,-,-
"PA","Itupiranga","Municipal",2.3,3.2,3.0,3.6,2.7,3.6,3.9,4.2
