sigla_partido,sigla_uf,ano,motivo
PMB,AP,2021,CANCELAMENTO AUTOMÁTICO
PMB,AP,2021,CANCELAMENTO AUTOMÁTICO
PMB,AP,2021,CANCELAMENTO AUTOMÁTICO
PMB,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,AP,2021,CANCELAMENTO AUTOMÁTICO
NOVO,DF,2021,CANCELAMENTO AUTOMÁTICO
NOVO,DF,2021,A PEDIDO DO ELEITOR
NOVO,DF,2021,A PEDIDO DO ELEITOR
NOVO,DF,2021,A PEDIDO DO ELEITOR
NOVO,DF,2021,A PEDIDO DO ELEITOR
NOVO,DF,2021,A PEDIDO DO ELEITOR
PSTU,AM,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,A PEDIDO DO ELEITOR
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AP,2021,CANCELAMENTO AUTOMÁTICO
REDE,DF,2021,CANCELAMENTO AUTOMÁTICO
REDE,DF,2021,A PEDIDO DO ELEITOR
REDE,DF,2021,CANCELAMENTO AUTOMÁTICO
REDE,DF,2021,CANCELAMENTO AUTOMÁTICO
REDE,DF,2021,A PEDIDO DO ELEITOR
REDE,DF,2021,CANCELAMENTO AUTOMÁTICO
REDE,DF,2021,A PEDIDO DO ELEITOR
REDE,DF,2021,CANCELAMENTO AUTOMÁTICO
PMB,DF,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSL,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,DF,2021,CANCELAMENTO AUTOMÁTICO
PTC,DF,2021,CANCELAMENTO AUTOMÁTICO
PTC,DF,2021,CANCELAMENTO AUTOMÁTICO
PTC,DF,2021,CANCELAMENTO AUTOMÁTICO
PTC,DF,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,AP,2021,CANCELAMENTO AUTOMÁTICO
AVANTE,AP,2021,CANCELAMENTO AUTOMÁTICO
AVANTE,AP,2021,CANCELAMENTO AUTOMÁTICO
AVANTE,AP,2021,CANCELAMENTO AUTOMÁTICO
PODE,DF,2021,CANCELAMENTO AUTOMÁTICO
PODE,DF,2021,A PEDIDO DO ELEITOR
PODE,DF,2021,A PEDIDO DO ELEITOR
PODE,DF,2021,CANCELAMENTO AUTOMÁTICO
PODE,DF,2021,CANCELAMENTO AUTOMÁTICO
REDE,AP,2021,CANCELAMENTO AUTOMÁTICO
REDE,AP,2021,CANCELAMENTO AUTOMÁTICO
REDE,AP,2021,CANCELAMENTO AUTOMÁTICO
REDE,AP,2021,CANCELAMENTO AUTOMÁTICO
REDE,AP,2021,CANCELAMENTO AUTOMÁTICO
REDE,AP,2021,CANCELAMENTO AUTOMÁTICO
REDE,AP,2021,CANCELAMENTO AUTOMÁTICO
REDE,AP,2021,CANCELAMENTO AUTOMÁTICO
REDE,AP,2021,A PEDIDO DO ELEITOR
REDE,AP,2021,CANCELAMENTO AUTOMÁTICO
REDE,AP,2021,CANCELAMENTO AUTOMÁTICO
REDE,AP,2021,CANCELAMENTO AUTOMÁTICO
PMB,BA,2021,CANCELAMENTO AUTOMÁTICO
PMB,BA,2021,A PEDIDO DO ELEITOR
PMB,BA,2021,CANCELAMENTO AUTOMÁTICO
PMB,BA,2021,A PEDIDO DO ELEITOR
PCO,CE,2021,CANCELAMENTO AUTOMÁTICO
PTC,AM,2021,CANCELAMENTO AUTOMÁTICO
PTC,AM,2021,CANCELAMENTO AUTOMÁTICO
PTC,AM,2021,CANCELAMENTO AUTOMÁTICO
PTC,AM,2021,CANCELAMENTO AUTOMÁTICO
PTC,AM,2021,CANCELAMENTO AUTOMÁTICO
PTC,AM,2021,CANCELAMENTO AUTOMÁTICO
SOLIDARIEDADE,CE,2021,CANCELAMENTO AUTOMÁTICO
SOLIDARIEDADE,CE,2021,CANCELAMENTO AUTOMÁTICO
SOLIDARIEDADE,CE,2021,CANCELAMENTO AUTOMÁTICO
SOLIDARIEDADE,CE,2021,A PEDIDO DO ELEITOR
SOLIDARIEDADE,CE,2021,A PEDIDO DO ELEITOR
SOLIDARIEDADE,CE,2021,A PEDIDO DO ELEITOR
SOLIDARIEDADE,CE,2021,CANCELAMENTO AUTOMÁTICO
SOLIDARIEDADE,CE,2021,A PEDIDO DO ELEITOR
SOLIDARIEDADE,CE,2021,A PEDIDO DO ELEITOR
SOLIDARIEDADE,CE,2021,CANCELAMENTO AUTOMÁTICO
SOLIDARIEDADE,CE,2021,CANCELAMENTO AUTOMÁTICO
SOLIDARIEDADE,CE,2021,A PEDIDO DO ELEITOR
SOLIDARIEDADE,CE,2021,A PEDIDO DO ELEITOR
PMN,DF,2021,CANCELAMENTO AUTOMÁTICO
PMN,DF,2021,CANCELAMENTO AUTOMÁTICO
PMN,DF,2021,CANCELAMENTO AUTOMÁTICO
PMN,DF,2021,CANCELAMENTO AUTOMÁTICO
REDE,CE,2021,A PEDIDO DO ELEITOR
REDE,CE,2021,JUDICIAL
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,A PEDIDO DO ELEITOR
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,A PEDIDO DO ELEITOR
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PCDOB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSD,AM,2021,CANCELAMENTO AUTOMÁTICO
PSD,AM,2021,CANCELAMENTO AUTOMÁTICO
PSD,AM,2021,CANCELAMENTO AUTOMÁTICO
PSD,AM,2021,CANCELAMENTO AUTOMÁTICO
PSD,AM,2021,CANCELAMENTO AUTOMÁTICO
PSD,AM,2021,CANCELAMENTO AUTOMÁTICO
PSD,AM,2021,CANCELAMENTO AUTOMÁTICO
AVANTE,CE,2021,CANCELAMENTO AUTOMÁTICO
AVANTE,CE,2021,CANCELAMENTO AUTOMÁTICO
AVANTE,CE,2021,CANCELAMENTO AUTOMÁTICO
AVANTE,CE,2021,A PEDIDO DO ELEITOR
AVANTE,CE,2021,CANCELAMENTO AUTOMÁTICO
AVANTE,CE,2021,CANCELAMENTO AUTOMÁTICO
AVANTE,CE,2021,A PEDIDO DO ELEITOR
PTB,AP,2021,A PEDIDO DO ELEITOR
PTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PTB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,A PEDIDO DO ELEITOR
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
MDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PRTB,AP,2021,CANCELAMENTO AUTOMÁTICO
PMB,AM,2021,CANCELAMENTO AUTOMÁTICO
PMB,AM,2021,CANCELAMENTO AUTOMÁTICO
PMB,AM,2021,CANCELAMENTO AUTOMÁTICO
PMB,AM,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,A PEDIDO DO ELEITOR
PROS,BA,2021,A PEDIDO DO ELEITOR
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PROS,BA,2021,CANCELAMENTO AUTOMÁTICO
PSC,AP,2021,CANCELAMENTO AUTOMÁTICO
PSC,AP,2021,CANCELAMENTO AUTOMÁTICO
PSC,AP,2021,CANCELAMENTO AUTOMÁTICO
PSC,AP,2021,CANCELAMENTO AUTOMÁTICO
REPUBLICANOS,DF,2021,CANCELAMENTO AUTOMÁTICO
REPUBLICANOS,DF,2021,CANCELAMENTO AUTOMÁTICO
REPUBLICANOS,DF,2021,CANCELAMENTO AUTOMÁTICO
REPUBLICANOS,DF,2021,CANCELAMENTO AUTOMÁTICO
REPUBLICANOS,DF,2021,CANCELAMENTO AUTOMÁTICO
REPUBLICANOS,DF,2021,A PEDIDO DO ELEITOR
REPUBLICANOS,DF,2021,A PEDIDO DO ELEITOR
REPUBLICANOS,DF,2021,A PEDIDO DO ELEITOR
REPUBLICANOS,DF,2021,CANCELAMENTO AUTOMÁTICO
REPUBLICANOS,DF,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,DF,2021,A PEDIDO DO ELEITOR
PATRIOTA,DF,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,DF,2021,CANCELAMENTO AUTOMÁTICO
PATRIOTA,DF,2021,A PEDIDO DO ELEITOR
PT,AP,2021,A PEDIDO DO ELEITOR
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,A PEDIDO DO ELEITOR
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,A PEDIDO DO ELEITOR
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PT,AP,2021,CANCELAMENTO AUTOMÁTICO
PSB,DF,2021,A PEDIDO DO ELEITOR
PSB,DF,2021,CANCELAMENTO AUTOMÁTICO
PSB,DF,2021,A PEDIDO DO PARTIDO
PSB,DF,2021,A PEDIDO DO ELEITOR
PSB,DF,2021,CANCELAMENTO AUTOMÁTICO
PSB,DF,2021,CANCELAMENTO AUTOMÁTICO
PSB,DF,2021,A PEDIDO DO ELEITOR
PSB,DF,2021,CANCELAMENTO AUTOMÁTICO
PSB,DF,2021,CANCELAMENTO AUTOMÁTICO
PSB,DF,2021,CANCELAMENTO AUTOMÁTICO
PSB,DF,2021,A PEDIDO DO ELEITOR
PSB,DF,2021,A PEDIDO DO ELEITOR
PSB,DF,2021,A PEDIDO DO ELEITOR
PSB,DF,2021,CANCELAMENTO AUTOMÁTICO
PSB,DF,2021,CANCELAMENTO AUTOMÁTICO
PSB,DF,2021,CANCELAMENTO AUTOMÁTICO
PSB,DF,2021,CANCELAMENTO AUTOMÁTICO
PSB,DF,2021,CANCELAMENTO AUTOMÁTICO
PMN,AM,2021,CANCELAMENTO AUTOMÁTICO
PMN,AM,2021,A PEDIDO DO ELEITOR
PMN,AM,2021,CANCELAMENTO AUTOMÁTICO
PMN,AM,2021,CANCELAMENTO AUTOMÁTICO
PMN,AM,2021,CANCELAMENTO AUTOMÁTICO
PMN,AM,2021,A PEDIDO DO ELEITOR
PMN,AM,2021,A PEDIDO DO ELEITOR
PMN,AM,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,A PEDIDO DO ELEITOR
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
DEM,AP,2021,CANCELAMENTO AUTOMÁTICO
PV,DF,2021,CANCELAMENTO AUTOMÁTICO
PV,DF,2021,A PEDIDO DO ELEITOR
PV,DF,2021,CANCELAMENTO AUTOMÁTICO
PV,DF,2021,CANCELAMENTO AUTOMÁTICO
PV,DF,2021,A PEDIDO DO ELEITOR
PV,DF,2021,A PEDIDO DO ELEITOR
PV,DF,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,A PEDIDO DO ELEITOR
PROS,CE,2021,A PEDIDO DO ELEITOR
PROS,CE,2021,A PEDIDO DO ELEITOR
PROS,CE,2021,A PEDIDO DO ELEITOR
PROS,CE,2021,A PEDIDO DO ELEITOR
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,A PEDIDO DO ELEITOR
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,A PEDIDO DO ELEITOR
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,A PEDIDO DO ELEITOR
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PROS,CE,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
PSDB,AP,2021,CANCELAMENTO AUTOMÁTICO
