ano,id_municipio,PT,OUTRO
2018,2203206,4247,714
2018,2204659,4164,949
2018,2205409,6043,1214
2018,2205805,9822,2164
2018,2206803,4367,899
2018,2207405,2058,415
2018,2207553,2398,284
2018,2207603,4161,491
2018,2209377,1914,460
2018,2211308,7407,2038
2018,2100436,8837,1858
2018,2100873,4114,638
2018,2101350,2777,365
2018,2101400,19186,17018
2018,2101509,7616,878
2018,2101608,23470,11042
2018,2103554,5377,1472
2018,2104503,3899,829
2018,2106326,6321,2090
2018,2106607,12887,1878
2018,2107803,13382,1527
2018,2110237,4028,772
2018,2111003,11032,1386
2018,2111300,210676,200990
2018,2111904,4260,955
2018,2112274,3210,552
2018,2112704,15806,2776
2018,2112852,3096,1630
2018,1501725,3671,6044
2018,1501808,23525,10654
2018,1503077,9195,2974
2018,1505700,10325,2485
2018,1506351,6122,4197
2018,1507003,9737,4241
2018,1507151,5584,3376
2018,1507961,4273,1784
2018,2503209,10420,16106
2018,2503753,1655,350
2018,2507903,4299,1643
2018,2508208,2657,747
2018,2508554,1260,775
2018,2508604,4310,2572
2018,2508802,2036,504
2018,2509305,3331,1230
2018,2509404,4774,1978
2018,2510006,3669,389
2018,2510105,2775,1003
2018,2512077,1587,307
2018,2513356,1942,153
2018,2514305,2400,369
2018,2515807,2833,844
2018,2515971,2678,1257
2018,2516003,7946,3438
2018,2301257,3527,734
2018,2304806,1702,271
2018,2306801,2315,633
2018,2307650,35196,39878
2018,2310902,2586,609
2018,2311801,13338,8810
2018,2312106,5710,584
2018,2313005,4304,1024
2018,4200309,299,2699
2018,4201950,1305,4704
2018,4202859,222,1948
2018,4203154,1136,612
2018,4208203,10890,79618
2018,4209003,2106,11714
2018,4210209,468,1531
2018,4212056,481,1153
2018,4212270,1242,1020
2018,4214904,231,2960
2018,2603009,12151,2168
2018,2603108,6061,2045
2018,2603926,6599,374
2018,2605608,8808,1008
2018,2605905,5957,2512
2018,2606408,18948,12783
2018,2607109,2198,297
2018,2607505,8719,1126
2018,2609105,4240,1196
2018,2610905,22936,4701
2018,2615607,9887,2710
2018,2615805,7364,1115
2018,2616209,5806,2936
2018,5200555,1199,2421
2018,5200605,1634,1281
2018,5201702,2715,4501
2018,5203401,2208,1906
2018,5205109,11791,24788
2018,5206305,434,1478
2018,5206800,530,1257
2018,5209903,2636,1666
2018,5211008,1791,2160
2018,5214705,368,883
2018,5214903,929,432
2018,5216304,1930,2053
2018,5219506,598,1141
2018,5219738,942,2233
2018,2900405,5917,896
2018,2903201,34148,27262
2018,2905701,61786,38360
2018,2906006,25072,7165
2018,2907608,6760,1365
2018,2908309,7924,1388
2018,2908507,10243,3794
2018,2911907,10008,1807
2018,2913457,4184,923
2018,2914505,11738,1998
2018,2915007,5056,1364
2018,2915106,4219,1508
2018,2916807,4896,3295
2018,2917300,7153,3170
2018,2918100,14286,2182
2018,2922052,5906,503
2018,2922706,5523,1097
2018,2922805,2840,567
2018,2923605,7852,1583
2018,2925006,8267,2195
2018,2928307,4594,601
2018,2929354,1955,767
2018,2929750,5858,1481
2018,2930766,4607,697
2018,2930907,5364,848
2018,2931004,7828,2153
2018,2933174,3947,1394
2018,4102109,2043,10020
2018,4103156,1439,847
2018,4104709,1606,5066
2018,4104907,7848,22309
2018,4105607,1787,3430
2018,4106803,2906,4675
2018,4106852,577,1093
2018,4107520,272,884
2018,4110300,827,695
2018,4110656,619,750
2018,4114401,4514,4012
2018,4115002,1780,1553
2018,4122503,3132,2180
2018,4126652,954,892
2018,4128658,1133,971
2018,3300704,10310,70511
2018,3302403,19150,60503
2018,3304607,1115,2993
2018,3304706,3805,14815
2018,3304805,2758,13266
2018,4300406,12805,18980
2018,4301800,1222,1443
2018,4303400,1096,1520
2018,4304358,3143,1637
2018,4304705,7679,20024
2018,4304853,539,449
2018,4305934,173,818
2018,4306502,2975,2784
2018,4310009,2535,8090
2018,4310439,568,3035
2018,4310579,461,676
2018,4311239,827,652
2018,4312104,1151,1374
2018,4312302,1583,1089
2018,4312401,6623,19029
2018,4312476,479,2867
2018,4312955,407,771
2018,4313003,222,1503
2018,4313102,1192,2095
2018,4313409,19807,87758
2018,4314803,4340,10256
2018,4315305,4508,6350
2018,4316105,2742,2350
2018,4316733,300,860
2018,4316907,32591,80146
2018,4317806,2744,4011
2018,4319109,850,2437
2018,4320859,960,1555
2018,4321469,463,1038
2018,3100401,1177,655
2018,3101003,3513,1236
2018,3102308,4269,2515
2018,3105103,3903,5114
2018,3105608,21980,32133
2018,3106705,49494,106198
2018,3108206,1454,1073
2018,3109907,1013,3231
2018,3111705,1736,673
2018,3114808,652,1235
2018,3114907,521,799
2018,3115904,822,835
2018,3117603,514,2221
2018,3119104,4941,4874
2018,3119708,572,700
2018,3120201,1733,2888
2018,3120870,1931,1203
2018,3123858,1491,1713
2018,3124203,4910,4542
2018,3124708,481,1052
2018,3124807,1688,1542
2018,3125408,1205,928
2018,3126109,5110,21402
2018,3126752,1794,776
2018,3127206,777,1569
2018,3127339,2015,680
2018,3127354,1613,702
2018,3127404,248,1426
2018,3129103,1327,1458
2018,3129657,2571,562
2018,3129905,318,1616
2018,3130101,5263,10157
2018,3130903,4032,6984
2018,3131307,20012,85504
2018,3132305,2935,1455
2018,3132404,5170,35343
2018,3132602,1150,1019
2018,3136009,4418,1310
2018,3136520,1306,451
2018,3137007,4278,1615
2018,3139201,4818,2657
2018,3140704,3621,8943
2018,3142304,968,1860
2018,3142809,3494,4298
2018,3144805,9824,25271
2018,3145109,2318,4878
2018,3146008,1683,10932
2018,3146503,1199,2344
2018,3147501,416,422
2018,3147600,1814,4269
2018,3148202,1474,1648
2018,3149150,3752,760
2018,3152303,2905,1858
2018,3153202,1377,705
2018,3157906,4312,3286
2018,3158508,1948,1898
2018,3159506,1224,1870
2018,3159803,5696,4549
2018,3161908,2380,3330
2018,3163805,2178,1081
2018,3163904,733,1355
2018,3165008,1120,2436
2018,3165404,612,1848
2018,3165701,1959,1344
2018,3167707,1151,1314
2018,3167806,633,2096
2018,3167905,1085,1037
2018,3169307,6052,23784
2018,3170305,1132,415
2018,3170578,1647,1835
2018,3172202,317,1266
2018,3502002,200,1763
2018,3502705,3587,5405
2018,3503505,694,716
2018,3504008,6425,30347
2018,3505005,430,745
2018,3505401,1626,1383
2018,3507001,3394,18289
2018,3507506,7485,42056
2018,3507704,434,2179
2018,3508603,2354,10069
2018,3509452,640,1941
2018,3509502,95083,336703
2018,3509700,1980,13205
2018,3512100,994,1830
2018,3512308,825,5742
2018,3514205,687,531
2018,3515129,679,907
2018,3516408,17689,30826
2018,3517901,1522,2645
2018,3518206,1996,10579
2018,3519907,856,2499
2018,3521408,1537,8952
2018,3522901,804,3991
2018,3532207,989,1310
2018,3532827,1479,2176
2018,3533700,568,1162
2018,3534005,411,1460
2018,3538303,698,980
2018,3539103,2249,3944
2018,3540002,1150,7997
2018,3540606,2914,18847
2018,3541802,554,1177
2018,3543238,409,506
2018,3543253,1342,1822
2018,3549607,449,950
2018,3551009,28524,93536
2018,3554953,337,2572
2018,1200252,1920,5567
2018,1200708,3482,4331
2018,1600204,2841,1644
2018,1600238,2110,1778
2018,1600808,4854,1528
2018,2800506,5452,2284
2018,2801405,7951,1821
2018,2801603,2148,781
2018,2804300,3218,1013
2018,2804607,7854,3592
2018,2807303,1486,586
2018,2807501,4236,1234
2018,5003751,1427,3285
2018,5006309,4940,10835
2018,1100320,3022,6345
2018,1100908,770,1076
2018,1101500,1941,3392
2018,1300086,3389,1373
2018,1300805,10816,2128
2018,1303809,13395,3466
2018,1304104,4745,2440
2018,1701051,844,710
2018,1702554,4550,2936
2018,1703057,773,772
2018,1707108,2020,1292
2018,1711951,1334,563
2018,1713809,1613,901
2018,2707305,4602,5641
2018,2709103,5780,1639
2018,3200169,3336,3164
2018,3202405,10654,41514
2018,5101902,1829,4693
2018,5102603,3327,2257
2018,5104807,2990,8813
2018,5106232,3108,3407
2018,5106273,488,1078
2018,5106752,3216,14680
2018,5107008,3415,3532
2018,5107776,1588,927
2018,5107800,5485,5059
2018,5107909,9668,46795
2018,5108204,794,1090
2018,5108402,40553,77629
2018,2402709,3737,917
2018,2405702,2046,1874
2018,2409803,5029,1531
2018,2410256,2127,451
2018,2412559,3323,1231
2018,2413300,2168,615
2018,2414506,3284,956
2018,2414605,3127,2686
2018,2200251,3091,560
2018,2200954,2086,336
2018,2201101,4555,901
2018,2201804,2741,626
2018,2202109,3064,199
2018,2202406,4961,724
2018,2204352,3355,444
2018,2205003,4764,782
2018,2206050,3069,120
2018,2207850,2226,128
2018,2208551,935,171
2018,2210706,6421,849
2018,2210938,3532,652
2018,2211605,1404,273
2018,2211704,2116,353
2018,2100477,10327,1763
2018,2102101,11841,2588
2018,2102325,19429,6902
2018,2103505,13501,2544
2018,2103901,5407,573
2018,2104073,2674,949
2018,2104081,4522,941
2018,2104305,3245,1173
2018,2104552,5067,3517
2018,2105153,6362,1007
2018,2106508,9490,2405
2018,2106706,8155,1276
2018,2107001,3119,1104
2018,2108306,13119,1648
2018,2109452,8578,3473
2018,2110401,8763,1119
2018,2112308,11551,4177
2018,1500503,10329,3752
2018,1501105,6688,1363
2018,1502202,16948,13136
2018,1503705,12455,6534
2018,1504406,9513,4275
2018,1504455,3330,5994
2018,1504703,25761,7166
2018,1505007,4942,1692
2018,1506559,7038,2209
2018,1507300,7660,12487
2018,1507805,4559,1965
2018,2501104,7688,2430
2018,2501575,2781,1078
2018,2503407,1742,380
2018,2504033,2446,942
2018,2507606,3407,934
2018,2508505,2470,614
2018,2508703,1556,476
2018,2511202,9357,4722
2018,2512721,1703,707
2018,2516805,2833,394
2018,2301703,6698,1388
2018,2303501,12325,8767
2018,2304459,4055,2258
2018,2305308,3866,1609
2018,2305803,7423,2788
2018,2306256,7870,5132
2018,2307304,44067,24955
2018,2308351,3639,545
2018,2310001,2404,1243
2018,2310407,3060,1011
2018,2311009,3601,611
2018,2311504,3696,2040
2018,4201257,933,4592
2018,4202073,1079,3952
2018,4202875,760,1015
2018,4203303,630,5081
2018,4205407,35930,144293
2018,4208104,1805,7921
2018,4209805,500,1412
2018,4209904,694,4895
2018,4210035,385,3037
2018,4213708,1242,6467
2018,4215075,1107,1440
2018,4215679,1232,3102
2018,4216206,3087,17504
2018,4216909,3980,7588
2018,2601508,4331,1191
2018,2602803,18553,2340
2018,2605103,14045,1737
2018,2606200,22764,13609
2018,2610400,10519,872
2018,5200308,2076,8286
2018,5204250,1818,1838
2018,5204706,1525,3867
2018,5204904,4450,3066
2018,5205901,1052,2288
2018,5207501,744,1006
2018,5207808,1145,4138
2018,5209457,861,445
2018,5210901,3640,5224
2018,5211602,765,769
2018,5212006,754,923
2018,5212956,978,1121
2018,5213053,712,896
2018,5213509,2230,875
2018,5213772,1048,875
2018,5215603,3562,6608
2018,5216908,918,877
2018,5219308,5975,9970
2018,5219456,682,915
2018,5219704,2471,2008
2018,5220504,1323,1889
2018,5221908,398,1478
2018,2900108,2309,1146
2018,2900504,3452,776
2018,2900801,7445,2234
2018,2902906,12835,2875
2018,2904001,4532,1123
2018,2904902,13539,2427
2018,2905107,4159,554
2018,2906303,9207,4387
2018,2907707,4965,634
2018,2908804,1925,424
2018,2910008,3819,729
2018,2911105,8128,2830
2018,2913101,8004,1142
2018,2915353,5838,554
2018,2916302,3761,1097
2018,2917334,4588,796
2018,2918357,7854,3262
2018,2918407,64226,30805
2018,2918506,7343,433
2018,2920452,4715,610
2018,2920502,8999,2142
2018,2921708,11814,2574
2018,2922607,4238,917
2018,2923506,3924,461
2018,2926004,16007,2754
2018,2928950,3217,939
2018,2929370,3765,721
2018,2931400,3749,335
2018,4100905,1191,1191
2018,4104428,4471,2865
2018,4105508,4931,28486
2018,4106100,648,1036
2018,4107603,1497,5776
2018,4108452,1611,862
2018,4108957,1463,2265
2018,4110508,1661,4917
2018,4111001,961,2103
2018,4111258,7599,4758
2018,4112306,721,1421
2018,4113759,998,1374
2018,4114906,1176,3117
2018,4115358,490,3111
2018,4117214,814,1000
2018,4117222,516,4483
2018,4118204,8977,50778
2018,4118600,830,1830
2018,4118907,1631,3939
2018,4119509,10201,25818
2018,4120309,590,1117
2018,4120655,931,1425
2018,4121109,1092,1411
2018,4124202,752,585
2018,4125407,609,2026
2018,4125704,4350,9182
2018,4128302,601,740
2018,3300308,9429,27178
2018,3300605,4812,11667
2018,3301504,1765,6730
2018,3302601,3025,17574
2018,3304128,1857,4012
2018,3304300,4509,20533
2018,3304557,398033,1930657
2018,3305554,5420,24610
2018,4300455,935,1124
2018,4300554,353,650
2018,4300703,352,2774
2018,4302220,327,972
2018,4303301,1396,1320
2018,4303673,180,1607
2018,4305801,2317,2862
2018,4307906,4679,29446
2018,4309555,467,1987
2018,4311304,3905,8433
2018,4311601,1807,913
2018,4312005,557,632
2018,4312708,2565,3062
2018,4313086,86,1588
2018,4313607,1292,1377
2018,4313706,6249,8276
2018,4314498,1103,1082
2018,4315404,2602,1416
2018,4315503,2469,5180
2018,4315552,1031,531
2018,4316956,847,2252
2018,4318309,9430,16480
2018,4318424,1196,1511
2018,4319158,1801,1898
2018,4319208,1378,948
2018,4319604,4937,5183
2018,4320503,989,2275
2018,4321436,1021,3281
2018,4322301,1145,3612
2018,4323408,625,1725
2018,3101508,6984,8615
2018,3102852,1911,1215
2018,3103504,11832,37892
2018,3105301,719,2175
2018,3110103,1250,864
2018,3113800,538,474
2018,3113909,2242,2424
2018,3116902,565,958
2018,3118106,1522,533
2018,3118908,1954,1962
2018,3124005,4893,2925
2018,3125101,3383,11391
2018,3127107,6615,15144
2018,3128402,1790,1862
2018,3131158,3263,4813
2018,3137700,4132,4689
2018,3138005,1545,1999
2018,3142700,5079,1925
2018,3143104,8159,10985
2018,3144300,7405,8310
2018,3144359,1488,1490
2018,3144904,1307,780
2018,3145604,4105,12254
2018,3145703,802,355
2018,3145877,2338,1343
2018,3146305,4172,2813
2018,3148509,2126,1009
2018,3152170,3005,1336
2018,3152600,643,1896
2018,3152709,1504,1652
2018,3154150,1532,1831
2018,3154705,490,1033
2018,3158102,1372,777
2018,3161502,1865,1715
2018,3161809,1058,3227
2018,3162450,4638,869
2018,3162500,6693,25256
2018,3162575,1391,1708
2018,3164100,1563,896
2018,3168606,23703,31690
2018,3169703,6154,2466
2018,3171006,3433,5219
2018,3171907,1760,729
2018,3500402,539,2562
2018,3503158,321,737
2018,3505708,35483,87488
2018,3508504,3675,31603
2018,3509908,996,3371
2018,3510302,978,6196
2018,3515608,447,2143
2018,3518008,365,457
2018,3521101,491,2616
2018,3522604,2497,25183
2018,3522703,1980,13535
2018,3523107,41213,71464
2018,3525805,775,1267
2018,3527207,3690,28040
2018,3528908,565,997
2018,3532306,575,2268
2018,3534203,903,1551
2018,3534500,235,1286
2018,3536208,1165,5904
2018,3536257,261,1106
2018,3537107,1921,15911
2018,3537800,3556,14325
2018,3539707,405,1158
2018,3540309,366,993
2018,3541901,1054,1968
2018,3544400,363,817
2018,3544608,557,1752
2018,3544905,728,3533
2018,3545001,951,5382
2018,3546108,329,817
2018,3550209,1984,8901
2018,3551306,236,1278
2018,3553658,256,893
2018,3554300,4023,4937
2018,3555000,3284,22817
2018,3556701,3617,28812
2018,1200302,6417,5561
2018,1600105,2519,1404
2018,1600550,1376,858
2018,1400159,1958,3746
2018,2802908,21073,13754
2018,2803609,8560,4041
2018,2805604,11214,2407
2018,2805703,7966,3993
2018,5001508,1453,2027
2018,5002803,1016,1689
2018,5003801,3222,5928
2018,5006259,1002,1035
2018,5007703,1455,2848
2018,5008008,3196,4341
2018,5008404,1698,1510
2018,1100080,2136,3083
2018,1100098,3650,11219
2018,1100338,2487,8238
2018,1101468,371,815
2018,1101484,723,1942
2018,1300631,5964,1787
2018,1301605,7273,1585
2018,1302405,11051,3312
2018,1303502,4260,1301
2018,1700350,1386,1149
2018,1703206,909,1072
2018,1709005,3746,1367
2018,1715259,757,367
2018,1720200,3202,1570
2018,1720499,1572,630
2018,2702553,5461,702
2018,2706000,4490,902
2018,2707206,5217,482
2018,3204203,2519,6670
2018,3205101,10078,18997
2018,3205200,41707,145995
2018,5101803,7363,16902
2018,5103957,463,1004
2018,5104203,1606,2865
2018,5105176,964,2306
2018,5106505,9081,5476
2018,5107354,978,1226
2018,5107958,6423,30533
2018,5108055,1911,3155
2018,2401800,3262,1853
2018,2404309,4035,1310
2018,2406205,2252,578
2018,2407302,3331,380
2018,2409209,1152,758
2018,2409332,1867,661
2018,2409506,1654,442
2018,2413508,2790,1031
2018,2413607,2791,526
2018,2414209,3654,2293
2018,2414407,9248,4814
2018,2201176,1806,176
2018,2203453,4327,283
2018,2205532,2782,267
2018,2205565,2710,196
2018,2206357,2410,353
2018,2208858,2352,242
2018,2210805,4843,887
2018,2210979,1228,210
2018,2100105,3951,393
2018,2100303,8473,1693
2018,2100709,9911,1710
2018,2100808,7159,1384
2018,2100907,16417,1943
2018,2100956,9992,2680
2018,2101905,8838,1516
2018,2102150,3420,792
2018,2103000,47869,16457
2018,2103604,19193,6898
2018,2104677,7779,2511
2018,2105401,23304,4976
2018,2105807,4426,1063
2018,2106003,4219,1907
2018,2106102,4006,945
2018,2106672,3089,404
2018,2108207,10463,6447
2018,2109403,5595,703
2018,2111409,9460,1225
2018,2111706,7817,1257
2018,2111789,4607,359
2018,2113009,10487,3592
2018,1502152,7392,13986
2018,1503754,3298,1338
2018,1505551,1914,1973
2018,1507458,5907,5194
2018,1508159,4812,10462
2018,2500205,2398,410
2018,2500908,3550,990
2018,2501351,1496,474
2018,2501708,2102,690
2018,2502805,3433,1651
2018,2504157,2769,494
2018,2504504,2215,594
2018,2508901,11514,6779
2018,2509503,1675,751
2018,2509909,2624,821
2018,2510501,1153,584
2018,2511608,3193,764
2018,2512606,776,431
2018,2515906,1854,537
2018,2516151,1528,256
2018,2517407,936,187
2018,2300705,3450,893
2018,2301505,2004,511
2018,2302057,3881,893
2018,2305506,19693,7041
2018,2306306,9300,6215
2018,2306900,7016,2640
2018,2311231,2290,392
2018,2311405,14790,5096
2018,2313203,6853,1460
2018,2313609,3867,3205
2018,4200507,1886,1326
2018,4201505,620,3966
2018,4201653,715,870
2018,4202305,4595,24535
2018,4202602,1080,2822
2018,4204103,1620,1423
2018,4204350,975,1687
2018,4204905,1667,2731
2018,4205308,3018,2854
2018,4205431,860,669
2018,4205506,4769,11944
2018,4206652,2057,1643
2018,4206751,405,809
2018,4207759,710,1652
2018,4207809,1850,2981
2018,4207908,1794,3199
2018,4210050,468,658
2018,4210704,793,659
2018,4210852,360,1235
2018,4211058,1993,2156
2018,4213609,2911,11880
2018,4213807,1226,2520
2018,4214201,2778,2910
2018,4216107,2386,3002
2018,4218004,2053,14347
2018,4218350,355,2431
2018,4219200,781,2793
2018,4219507,8259,13808
2018,4219705,4911,9878
2018,2600807,6665,2155
2018,2604106,50304,65569
2018,2605202,19196,8384
2018,2607901,106053,135034
2018,2610608,14092,9814
2018,2610806,7888,1730
2018,2611705,7020,2939
2018,2612000,3851,1808
2018,2613701,23981,18474
2018,5205307,3157,543
2018,5205471,1280,3394
2018,5212600,363,856
2018,5215504,1649,2525
2018,5215652,765,1160
2018,5216007,465,836
2018,5219001,1370,2741
2018,5219753,6397,15354
2018,5220108,2467,12083
2018,5221700,1764,3851
2018,2903409,6569,2488
2018,2904308,4787,1241
2018,2906824,6890,954
2018,2907905,5284,2006
2018,2908101,7105,2778
2018,2909109,6054,1581
2018,2909505,1977,336
2018,2910776,2051,997
2018,2911204,7824,4821
2018,2913002,5406,1427
2018,2914307,3995,900
2018,2915502,6566,2894
2018,2915908,3107,408
2018,2917706,10413,1924
2018,2920007,2589,1639
2018,2920205,6367,1546
2018,2922656,5050,767
2018,2924306,6715,1758
2018,2926103,6214,1190
2018,2926509,6154,504
2018,2926657,3728,990
2018,2927804,1491,751
2018,2928059,3233,1233
2018,2928703,26261,15463
2018,2928802,20235,3454
2018,2929602,7537,1753
2018,2929701,6181,1065
2018,2930303,6036,2737
2018,2932101,6866,2433
2018,2932705,5956,3301
2018,2933158,4513,784
2018,2933455,5163,1729
2018,4100103,1323,2244
2018,4101507,5147,43484
2018,4101705,1855,4254
2018,4103040,2151,985
2018,4103404,816,549
2018,4103909,2271,4091
2018,4104105,984,2450
2018,4104659,1648,7710
2018,4105201,4619,3195
2018,4105904,3906,5783
2018,4109302,2586,4434
2018,4109609,2555,12124
2018,4109757,1363,1537
2018,4110003,553,1573
2018,4110102,3505,8788
2018,4113403,861,1206
2018,4113452,1868,1169
2018,4115200,23093,128477
2018,4116604,761,1018
2018,4116703,1898,4134
2018,4117701,3521,12826
2018,4117800,3737,2536
2018,4118808,1976,3799
2018,4120804,1452,7551
2018,4122651,1021,1582
2018,4124905,1515,1229
2018,4126405,917,2021
2018,4126678,1651,2701
2018,4127304,1792,5066
2018,4128633,1714,1218
2018,3300936,1738,4870
2018,3301405,2707,5741
2018,3303302,42184,156681
2018,3303807,2742,11989
2018,3304144,10362,33789
2018,3305406,2447,6266
2018,4300638,1253,1419
2018,4301206,2525,4034
2018,4302600,1081,719
2018,4302808,6429,6572
2018,4303509,8096,20363
2018,4305124,1541,1399
2018,4306205,1628,4189
2018,4306304,873,1536
2018,4306601,7336,8983
2018,4306767,4446,8301
2018,4307054,599,1104
2018,4307609,3664,18188
2018,4309126,832,436
2018,4309704,1038,1757
2018,4310652,557,1052
2018,4315800,1050,3775
2018,4316402,7295,10253
2018,4317103,18084,21508
2018,4318507,4611,5849
2018,4322558,322,853
2018,4323507,993,749
2018,3100203,2687,6779
2018,3100807,862,1240
2018,3101904,3132,5245
2018,3102209,1407,1315
2018,3103207,560,780
2018,3103306,589,504
2018,3104601,2527,3776
2018,3104908,1903,6382
2018,3105905,3710,4611
2018,3109600,531,1227
2018,3111309,2713,2759
2018,3112802,1152,2739
2018,3116308,1356,977
2018,3117702,2222,2992
2018,3120102,1436,457
2018,3120300,2266,553
2018,3120706,726,1591
2018,3124500,1121,2981
2018,3125309,1071,747
2018,3127073,2043,409
2018,3127701,27636,87699
2018,3131802,2173,2797
2018,3133600,876,3282
2018,3135357,3799,683
2018,3136108,1169,1265
2018,3138625,2263,1624
2018,3140209,757,1019
2018,3141405,6294,2901
2018,3142502,725,447
2018,3143450,2302,847
2018,3144508,1504,1551
2018,3147907,12706,30028
2018,3149002,1073,545
2018,3150000,1139,706
2018,3152808,5355,6446
2018,3153707,726,971
2018,3154200,1686,2349
2018,3155108,2017,422
2018,3156908,3021,7339
2018,3159001,1148,1389
2018,3160405,1319,9258
2018,3161007,4110,3447
2018,3162807,4538,1938
2018,3164472,1368,1572
2018,3164506,2508,1486
2018,3164704,6400,16447
2018,3166501,1227,433
2018,3167509,727,863
2018,3169000,2614,4626
2018,3171071,1947,713
2018,3500808,619,1599
2018,3503950,332,629
2018,3504909,1058,2364
2018,3505302,2066,13282
2018,3507159,829,786
2018,3509007,8638,24223
2018,3509304,950,3341
2018,3509403,2037,5906
2018,3510500,8828,34897
2018,3511003,3662,4277
2018,3511508,1618,17143
2018,3513207,765,2867
2018,3513801,71929,93457
2018,3514106,1381,8352
2018,3517406,2877,11156
2018,3518701,29311,87808
2018,3519253,1157,1059
2018,3519501,484,2150
2018,3523800,988,2232
2018,3524709,2912,18133
2018,3527009,332,2806
2018,3527256,342,714
2018,3529104,323,584
2018,3529658,308,588
2018,3530805,3359,31820
2018,3531100,4745,15295
2018,3531209,320,2747
2018,3531506,1142,6202
2018,3532504,669,3066
2018,3534104,550,2316
2018,3538105,1027,4936
2018,3538204,622,4206
2018,3539608,859,1397
2018,3540507,690,2605
2018,3541505,2338,13355
2018,3541604,3800,10997
2018,3542503,296,2324
2018,3543303,10139,33301
2018,3543402,33410,177963
2018,3544202,1674,2133
2018,3544251,3412,3947
2018,3544806,379,2169
2018,3546256,159,774
2018,3546504,837,1835
2018,3546801,3311,16214
2018,3548203,364,2103
2018,3551504,4471,11940
2018,3551801,1411,3417
2018,3553807,3000,5725
2018,3554656,172,1027
2018,3554706,494,3437
2018,3556909,753,2231
2018,3557105,5306,30292
2018,1200203,6454,27455
2018,1200435,1110,474
2018,1200500,3816,12105
2018,1600154,3323,2229
2018,1600212,1944,953
2018,1400233,1250,3019
2018,2800209,7473,2005
2018,2800704,3243,693
2018,2803302,6126,1940
2018,5001003,2398,6854
2018,5002605,2734,4087
2018,5003900,458,727
2018,5007307,844,1371
2018,1100106,4618,12272
2018,1100254,2383,7054
2018,1100262,479,1437
2018,1100403,2016,5347
2018,1100940,1526,4700
2018,1300060,3150,744
2018,1300706,6140,5801
2018,1302009,2856,1912
2018,1302801,4136,831
2018,1303106,8743,1800
2018,1700707,1687,2386
2018,1701903,1990,971
2018,1703826,670,388
2018,1706100,1689,1659
2018,1706506,1644,944
2018,1707553,807,1019
2018,1711902,2827,2477
2018,1713304,2925,3109
2018,1718006,890,334
2018,1718501,1226,472
2018,1718840,931,996
2018,1718881,865,630
2018,1718899,531,566
2018,1720150,565,194
2018,1721109,2584,853
2018,2700508,4035,2608
2018,2704401,6328,2220
2018,2704500,4610,6551
2018,2706109,4337,727
2018,2706604,2595,1047
2018,2707107,9408,1131
2018,2708006,14711,4119
2018,3200805,4527,9425
2018,3202256,2436,2761
2018,3202900,1486,3916
2018,3204401,1041,4398
2018,5100508,2262,1534
2018,5103007,4376,4988
2018,5103361,419,1217
2018,5103502,3124,6539
2018,5104526,533,2098
2018,5105606,1782,5009
2018,5107065,1604,5656
2018,5107198,483,627
2018,5107792,407,864
2018,2401206,4369,1905
2018,2401602,2510,509
2018,2402501,3698,1072
2018,2404002,1897,365
2018,2411106,1250,715
2018,2413557,1561,322
2018,2200905,3199,452
2018,2201929,3060,98
2018,2202729,2846,265
2018,2203701,13474,4441
2018,2204303,4595,1117
2018,2205557,4774,568
2018,2205854,3469,392
2018,2205904,2387,458
2018,2206506,3601,559
2018,2208106,4146,1020
2018,2209203,2623,561
2018,2209401,2746,458
2018,2210383,1102,370
2018,2100501,3341,1187
2018,2102036,8648,3195
2018,2102804,6877,3503
2018,2105948,4295,1107
2018,2107308,2139,352
2018,2107407,6819,1378
2018,2107902,6411,1404
2018,2108504,12047,3365
2018,2110658,3138,627
2018,1502905,15244,4652
2018,1504109,3292,1459
2018,1505536,33001,60191
2018,1506708,4961,7340
2018,1507409,5532,3088
2018,2500536,1252,977
2018,2500577,1668,251
2018,2501153,1025,176
2018,2503803,2328,770
2018,2504207,1677,743
2018,2504306,8599,3510
2018,2506004,7932,5260
2018,2509800,4264,1289
2018,2510303,1320,272
2018,2511509,4626,1541
2018,2512036,1978,190
2018,2512804,3793,797
2018,2513984,1585,480
2018,2514552,1808,136
2018,2515005,2506,1117
2018,2300309,14302,2153
2018,2300408,4228,395
2018,2300606,2584,267
2018,2301604,4709,953
2018,2302701,6187,1245
2018,2303907,3447,837
2018,2304400,263009,468228
2018,2304905,1919,1270
2018,2306009,4160,998
2018,2308104,13030,2908
2018,2309102,2490,867
2018,2312908,17663,22714
2018,4201307,2419,9374
2018,4201604,354,1595
2018,4202107,1784,11987
2018,4204251,851,7929
2018,4204459,777,646
2018,4204558,2838,4565
2018,4205902,4496,26200
2018,4206207,644,5328
2018,4206801,431,1670
2018,4207684,2432,1064
2018,4208401,1958,5819
2018,4208609,612,1890
2018,4209177,643,698
2018,4210308,1161,2167
2018,4210407,745,3375
2018,4211751,1781,6315
2018,4211892,626,826
2018,4213302,1062,1542
2018,4215653,828,3742
2018,4215752,921,626
2018,4216057,690,1295
2018,4217956,614,606
2018,4218301,2000,6332
2018,4218855,699,965
2018,4219309,4012,18406
2018,2600708,11331,4446
2018,2601409,11235,5785
2018,2602001,12360,1059
2018,2606507,7192,971
2018,2607000,7929,546
2018,2608404,5038,1196
2018,2608602,5571,827
