"Produto/Unidade","Mês/Ano","Preço Médio"
"MARACUJÁ AZEDO (kg)","06/2018",3.72
"MARACUJÁ AZEDO (kg)","07/2018",3.3
"MARACUJÁ AZEDO (kg)","08/2018",3.47
"MARACUJÁ AZEDO (kg)","09/2018",3.88
"MARACUJÁ AZEDO (kg)","10/2018",4.68
"MARACUJÁ AZEDO (kg)","11/2018",6.57
"MARACUJÁ AZEDO (kg)","12/2018",7.54
"MARACUJÁ AZEDO (kg)","01/2019",4.9
"MARACUJÁ AZEDO (kg)","02/2019",5.35
"MILHO EM GRÃOS (60 kg)","03/2020",55.39
"MILHO EM GRÃOS (60 kg)","04/2020",49.66
"MILHO EM GRÃOS (60 kg)","05/2020",48.26
"MILHO EM GRÃOS (60 kg)","06/2020",45.23
"MILHO EM GRÃOS (60 kg)","07/2020",47.01
"MILHO EM GRÃOS (60 kg)","08/2020",54.3
"MILHO EM GRÃOS (60 kg)","09/2020",57.15
"MILHO EM GRÃOS (60 kg)","10/2020",68.86
"MILHO EM GRÃOS (60 kg)","11/2020",76.84
"MILHO EM GRÃOS (60 kg)","12/2020",70.89
"MILHO EM GRÃOS (60 kg)","01/2021",80.91
"MILHO EM GRÃOS (60 kg)","02/2021",80.03
"MILHO EM GRÃOS (60 kg)","03/2021",87.28
"MILHO EM GRÃOS (60 kg)","04/2021",94.38
"MILHO EM GRÃOS (60 kg)","05/2021",99.82
"MILHO EM GRÃOS (60 kg)","06/2021",92.09
"MILHO EM GRÃOS (60 kg)","07/2021",95.08
"MILHO EM GRÃOS (60 kg)","08/2021",94.21
"MILHO EM GRÃOS (60 kg)","09/2021",90.15
"MILHO EM GRÃOS (60 kg)","10/2021",86.64
"MILHO EM GRÃOS (60 kg)","11/2021",82.96
"MILHO EM GRÃOS (60 kg)","12/2021",87.03
"MILHO EM GRÃOS (60 kg)","01/2022",95.41
"MILHO EM GRÃOS (60 kg)","02/2022",96.67
"MILHO EM GRÃOS (60 kg)","03/2022",97.36
"MILHO EM GRÃOS (60 kg)","04/2022",87.42
"MILHO EM GRÃOS (60 kg)","05/2022",87.39
"MILHO EM GRÃOS (60 kg)","06/2022",87.33
"OLEO DE SOJA REFINADO (900 ml)","11/2020",7.38
"OLEO DE SOJA REFINADO (900 ml)","12/2020",7.29
"OLEO DE SOJA REFINADO (900 ml)","01/2021",7.04
"OLEO DE SOJA REFINADO (900 ml)","02/2021",6.78
"OLEO DE SOJA REFINADO (900 ml)","03/2021",6.9
"OLEO DE SOJA REFINADO (900 ml)","04/2021",7.34
"OLEO DE SOJA REFINADO (900 ml)","05/2021",7.43
"OLEO DE SOJA REFINADO (900 ml)","06/2021",7.66
"OLEO DE SOJA REFINADO (900 ml)","07/2021",7.31
"OLEO DE SOJA REFINADO (900 ml)","08/2021",7.5
"OLEO DE SOJA REFINADO (900 ml)","09/2021",7.65
"OLEO DE SOJA REFINADO (900 ml)","10/2021",7.76
"OLEO DE SOJA REFINADO (900 ml)","11/2021",8.13
"OLEO DE SOJA REFINADO (900 ml)","12/2021",8.55
"OLEO DE SOJA REFINADO (900 ml)","01/2022",8.29
"OLEO DE SOJA REFINADO (900 ml)","02/2022",8.42
"OLEO DE SOJA REFINADO (900 ml)","03/2022",9.38
"OLEO DE SOJA REFINADO (900 ml)","04/2022",9.84
"OLEO DE SOJA REFINADO (900 ml)","05/2022",10.02
"OLEO DE SOJA REFINADO (900 ml)","06/2022",9.82
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","01/2018",77.79
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","02/2018",89.87
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","03/2018",93
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","04/2018",91.11
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","05/2018",83.4
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","06/2018",96.9
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","07/2018",92.45
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","08/2018",85.16
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","09/2018",84.5
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","10/2018",72.27
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","11/2018",78.65
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","12/2018",79.36
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","01/2019",77.16
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","02/2019",108.9
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","03/2019",103.45
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","04/2019",104.95
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","05/2019",101.12
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","06/2019",108.88
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","07/2019",95.02
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","08/2019",104.37
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","09/2019",97.25
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","10/2019",95.55
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","11/2019",98.95
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","12/2019",101.96
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","01/2020",106.1
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","02/2020",113.47
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","03/2020",113.38
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","04/2020",115.9
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","05/2020",124.2
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","06/2020",125.77
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","07/2020",126.82
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","08/2020",111.29
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","09/2020",92.8
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","10/2020",107.48
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","11/2020",114.99
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","12/2020",120.16
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","01/2021",114.7
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","02/2021",127.68
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","03/2021",143.88
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","04/2021",159.64
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","05/2021",159.41
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","06/2021",133.49
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","07/2021",139.48
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","08/2021",153.84
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","09/2021",157.77
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","10/2021",157.46
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","11/2021",143.87
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","12/2021",148.12
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","01/2022",129.79
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","02/2022",145.53
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","03/2022",167.25
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","04/2022",172.81
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","05/2022",171.77
"OVOS DE GALINHA GRANDE BRANCO (30 dz)","06/2022",170.47
"PIMENTÃO VERDE (kg)","01/2018",2.33
"PIMENTÃO VERDE (kg)","02/2018",2.94
"PIMENTÃO VERDE (kg)","03/2018",2.67
"PIMENTÃO VERDE (kg)","04/2018",2.87
"PIMENTÃO VERDE (kg)","05/2018",2.38
"PIMENTÃO VERDE (kg)","06/2018",2.08
"PIMENTÃO VERDE (kg)","07/2018",1.99
"PIMENTÃO VERDE (kg)","08/2018",2.45
"PIMENTÃO VERDE (kg)","09/2018",2.64
"PIMENTÃO VERDE (kg)","10/2018",3.27
"PIMENTÃO VERDE (kg)","11/2018",3.52
"PIMENTÃO VERDE (kg)","12/2018",2.96
"PIMENTÃO VERDE (kg)","01/2019",2.73
"PIMENTÃO VERDE (kg)","02/2019",3.36
"QUIABO (kg)","01/2018",5.73
"QUIABO (kg)","02/2018",4.65
"QUIABO (kg)","03/2018",4.62
"QUIABO (kg)","04/2018",4.95
"QUIABO (kg)","05/2018",5.41
"QUIABO (kg)","06/2018",5.74
"QUIABO (kg)","07/2018",6.13
"QUIABO (kg)","08/2018",7.2
"QUIABO (kg)","09/2018",5.97
"QUIABO (kg)","10/2018",5.93
"QUIABO (kg)","11/2018",5.37
"QUIABO (kg)","12/2018",4.29
"QUIABO (kg)","01/2019",4.21
"QUIABO (kg)","02/2019",4.51
"TANGERINA (kg)","01/2018",2.55
"TANGERINA (kg)","02/2018",3.14
"TANGERINA (kg)","03/2018",4.24
"TANGERINA (kg)","04/2018",2.57
"TANGERINA (kg)","05/2018",1.92
"TANGERINA (kg)","06/2018",2.09
"TANGERINA (kg)","07/2018",2.68
"TANGERINA (kg)","08/2018",3.72
"TANGERINA (kg)","09/2018",2.54
"TANGERINA (kg)","10/2018",2.85
"TANGERINA (kg)","11/2018",3.46
"TANGERINA (kg)","12/2018",3.71
"TANGERINA (kg)","01/2019",3.05
"TANGERINA (kg)","02/2019",3.32
"TOMATE (kg)","01/2018",3.66
"TOMATE (kg)","02/2018",3.66
"TOMATE (kg)","03/2018",3.85
"TOMATE (kg)","04/2018",3.76
"TOMATE (kg)","05/2018",3.73
"TOMATE (kg)","06/2018",2.71
"TOMATE (kg)","07/2018",2.19
"TOMATE (kg)","08/2018",2.36
"TOMATE (kg)","09/2018",2.52
"TOMATE (kg)","10/2018",4.91
"TOMATE (kg)","11/2018",4.74
"TOMATE (kg)","12/2018",4.23
"TOMATE (kg)","01/2019",3.49
"TOMATE (kg)","02/2019",3.67
