MONTH,YEAR,STATE,TYPE,MIN,AVG,MAX
"10","2017","RR","GASOLINA",3.65,3.7583488372093026,3.849
"12","2017","PR","GASOLINA",3.69,4.102521850899743,4.6
"07","2019","RJ","DIESEL",3.129,3.5228115501519754,3.959
"09","2018","MG","DIESEL",3.139,3.6933509114583334,4.71
"03","2016","MA","DIESEL",2.84,3.0600255220417636,3.399
"05","2017","RJ","GNV",1.799,2.325803680981595,3.099
"07","2016","MG","GNV",2.159,2.4111818181818183,3.0
"08","2020","MT","GASOLINA",3.99,4.284895299145299,4.8
"02","2018","CE","DIESEL",3.3,3.562478260869565,3.789
"12","2017","CE","DIESEL",3.279,3.432309523809524,3.55
"03","2017","CE","GNV",2.459,2.7116363636363636,2.799
"06","2016","MT","ETANOL",2.199,2.4980895061728394,3.05
"03","2020","AP","GASOLINA",3.23,3.672,4.07
"12","2020","ES","GASOLINA",4.017,4.402704724409449,4.899
"10","2017","RO","GASOLINA",3.68,4.0202198952879575,4.43
"03","2019","RR","GASOLINA",3.87,3.932288461538462,3.99
"05","2019","PR","GASOLINA",3.999,4.420258507853403,4.79
"10","2016","SC","DIESEL",2.649,2.9407307001795333,3.448
"09","2019","PI","DIESEL",3.479,3.7338562091503267,3.99
"09","2017","MT","ETANOL",2.139,2.406919786096257,2.95
"04","2020","DF","DIESEL",2.929,3.3952966101694915,3.899
"08","2018","RJ","GNV",2.299,2.822998120300752,3.799
"10","2016","BA","DIESEL",2.75,2.9888370901639343,3.489
"10","2016","ES","ETANOL",2.74,3.2036442577030813,3.89
"06","2016","MS","ETANOL",2.344,2.7874382716049384,3.1
"01","2016","RS","ETANOL",2.89,3.4611763619575258,3.94
"08","2019","MS","GASOLINA",3.859,4.149239766081871,4.699
"03","2019","RS","GASOLINA",3.89,4.463984083044983,5.099
"06","2018","PE","DIESEL",3.259,3.5036060606060606,3.84
"03","2018","SE","DIESEL",3.18,3.3699873417721515,3.649
"03","2017","PB","DIESEL",2.799,3.0105206185567015,3.29
"03","2020","RR","GASOLINA",3.92,4.116984615384615,4.21
"05","2020","PR","GASOLINA",3.099,3.5563590785907855,4.09
"05","2020","CE","DIESEL",2.79,3.2351588235294115,3.65
"04","2016","PE","GNV",2.099,2.220142857142857,2.629
"01","2016","SE","GNV",2.199,2.283967741935484,2.289
"09","2016","PE","DIESEL S10",2.79,3.0391052631578948,3.37
"06","2016","SE","DIESEL S10",3.0,3.1704244604316547,3.299
"12","2020","AM","DIESEL S10",3.39,3.776198895027624,4.199
"03","2018","CE","DIESEL",3.3,3.5742395833333336,3.789
"04","2019","RR","GASOLINA",3.97,4.1982923076923075,4.31
"06","2019","PR","GASOLINA",3.899,4.346710597826087,4.899
"04","2017","CE","GNV",2.59,2.711875,2.799
"04","2020","AP","GASOLINA",2.92,3.192053571428571,4.1
"01","2016","PR","ETANOL",2.299,2.7392658839779003,3.09
"01","2018","RO","GASOLINA",3.97,4.359561253561253,4.67
"11","2017","RO","GASOLINA",3.689,4.089170212765958,4.54
"07","2017","DF","DIESEL S10",2.999,3.285304761904762,3.74
"07","2016","AC","DIESEL S10",3.48,3.676701030927835,4.02
"10","2019","TO","DIESEL S10",3.499,3.79006103286385,5.07
"12","2019","RO","DIESEL S10",3.69,4.024464539007092,4.36
"11","2016","SC","DIESEL",2.599,2.9261089630931463,3.28
"01","2017","SC","DIESEL",2.599,3.029548161120841,3.509
"05","2020","DF","DIESEL",2.779,3.092258064516129,3.799
"10","2020","TO","DIESEL S10",3.219,3.587578947368421,3.949
"12","2020","RO","DIESEL S10",3.61,3.8917641509433962,4.14
"09","2018","RJ","GNV",2.359,2.87029284164859,3.899
"12","2020","AL","DIESEL S10",3.55,3.8803170731707315,4.399
"11","2016","BA","DIESEL",2.64,2.9698998316498315,3.489
"01","2017","BA","DIESEL",2.73,3.0764885563380284,3.749
"09","2019","MS","GASOLINA",3.859,4.159111405835543,4.759
"10","2017","SP","GASOLINA",3.199,3.733389486260454,4.699
"04","2019","RS","GASOLINA",4.159,4.701756867329047,5.299
"07","2018","PE","DIESEL",3.16,3.430736111111111,3.629
"04","2018","SE","DIESEL",3.18,3.4126052631578947,3.659
"11","2019","SP","DIESEL S10",3.299,3.7310227931234308,4.759
"04","2020","RR","GASOLINA",3.62,3.7655192307692307,3.89
"06","2020","PR","GASOLINA",3.18,3.7244551007941356,4.29
"05","2016","PE","GNV",2.099,2.2173493975903615,2.629
"02","2016","SE","GNV",2.279,2.2912894736842104,2.38
"04","2017","PB","DIESEL",2.799,2.9842980132450334,3.29
"12","2020","RN","DIESEL S10",3.54,3.9518554216867474,4.09
"06","2020","CE","DIESEL",2.89,3.1996275510204084,3.7
"05","2019","DF","DIESEL",3.399,3.772698924731183,4.089
"12","2019","AP","DIESEL S10",3.98,4.6005806451612905,4.99
"02","2020","TO","GASOLINA",4.45,4.779896739130435,5.69
"04","2020","RO","GASOLINA",3.95,4.275827794561933,4.78
"05","2018","AC","DIESEL",4.02,4.382570469798658,4.859
"03","2019","SP","GASOLINA",3.499,4.094098837209303,4.999
"04","2016","MT","ETANOL",2.38,2.7036223021582733,3.26
"05","2016","CE","DIESEL S10",3.09,3.293797897196262,3.45
"07","2017","MT","ETANOL",1.836,2.250042279411765,2.699
"04","2020","AM","GASOLINA",3.84,4.482674698795181,5.45
"08","2017","PE","GNV",2.29,2.2977142857142856,2.299
"05","2017","SE","GNV",2.359,2.537684210526316,2.659
"07","2017","MA","DIESEL",2.659,2.9374672897196263,3.39
"05","2016","PB","GNV",2.179,2.3863513513513515,2.8
"04","2017","PA","DIESEL",2.82,3.3191987577639748,3.79
"01","2018","AL","GASOLINA",3.749,4.227689285714286,4.429
"11","2017","AL","GASOLINA",3.849,4.072466666666667,4.29
"03","2020","SP","GASOLINA",3.549,4.302054131442596,5.299
"06","2019","CE","DIESEL",3.609,3.846854700854701,3.98
"04","2016","MS","ETANOL",2.539,3.0571158536585368,3.449
"02","2016","BA","GNV",1.99,2.4014305555555553,2.79
"01","2018","RN","GASOLINA",4.03,4.161445692883895,4.39
"11","2017","RN","GASOLINA",3.769,3.991068493150685,4.19
"07","2020","SE","DIESEL",2.85,3.212575471698113,3.69
"04","2016","DF","DIESEL S10",3.17,3.3778124999999997,3.499
"12","2019","RR","DIESEL S10",3.84,3.9575,4.09
"08","2020","AC","DIESEL",3.94,4.311088235294117,4.859
"02","2016","SC","GNV",1.93,2.212859649122807,2.299
"04","2018","SC","DIESEL",2.99,3.2868011257035645,4.7
"11","2020","SP","DIESEL S10",3.089,3.5507592807424593,4.499
"01","2018","AM","GASOLINA",3.55,4.371879765395895,4.95
"11","2017","AM","GASOLINA",3.49,4.156951612903225,4.95
"04","2019","AP","GASOLINA",3.78,4.037285714285715,4.69
"10","2020","MA","ETANOL",3.39,3.5869999999999997,3.899
"04","2019","RN","GASOLINA",4.25,4.517987220447284,4.69
"08","2018","SE","GNV",3.099,3.2262,3.379
"08","2017","PB","GNV",2.599,2.7396000000000003,2.92
"09","2016","PI","DIESEL S10",3.08,3.231164383561644,3.34
"04","2018","BA","DIESEL",3.07,3.4404036608863198,4.299
"10","2018","MG","GNV",3.089,3.1603703703703703,3.299
"04","2019","AM","GASOLINA",3.759,4.464634069400631,5.35
"05","2017","BA","GNV",1.98,2.3166818181818183,2.59
"12","2019","RS","DIESEL S10",3.39,3.7609265175718853,4.314
"07","2018","PB","DIESEL",3.139,3.3476818181818184,3.64
"12","2020","RS","DIESEL S10",3.269,3.670806794055202,4.599
"07","2019","SE","DIESEL",3.4,3.5583457943925234,3.82
"09","2016","DF","GASOLINA",3.19,3.526301470588235,3.899
"10","2016","PI","GASOLINA",3.42,3.6403607142857144,3.979
"04","2020","RN","GASOLINA",3.84,4.115426966292135,4.53
"07","2016","RJ","DIESEL S10",2.939,3.256933823529412,3.799
"05","2017","SC","GNV",1.799,1.9339619047619048,2.199
"12","2020","AP","DIESEL S10",3.83,4.158933333333334,4.54
"07","2020","SC","DIESEL",2.829,3.2109173728813563,3.899
"08","2019","AC","DIESEL",4.04,4.350866666666667,4.65
"12","2018","TO","GASOLINA",3.999,4.607555555555556,6.29
"07","2018","CE","GNV",3.07,3.150725806451613,3.199
"12","2020","PA","GASOLINA ADITIVADA",4.419,4.814719512195122,5.299
"04","2019","RO","GASOLINA",4.39,4.6475,5.06
"02","2019","TO","GASOLINA",3.929,4.406048913043478,5.69
"11","2020","GO","GASOLINA",4.265,4.788017937219731,4.99
"04","2020","AL","GASOLINA",3.63,4.339154506437769,5.21
"07","2018","PA","DIESEL",3.28,3.6035129682997122,3.99
"12","2020","RR","DIESEL S10",3.63,3.850322580645161,4.13
"07","2020","BA","DIESEL",2.799,3.3197494887525565,3.9
"08","2019","BA","ETANOL",2.798,3.414900069881202,4.098
"03","2018","PI","GASOLINA",3.989,4.204943060498221,4.56
"08","2018","SC","GNV",2.099,2.6371621621621624,2.799
"01","2020","PR","DIESEL S10",3.359,3.6831468481375356,4.09
"07","2019","SC","DIESEL",3.109,3.4376339468302657,3.799
"11","2018","PR","DIESEL S10",3.14,3.576415959252971,3.99
"01","2019","PR","DIESEL S10",2.98,3.338713588850174,3.899
"07","2018","GO","DIESEL S10",3.31,3.625344262295082,3.99
"10","2019","MA","ETANOL",3.19,3.628313131313131,4.4
"03","2017","MG","GASOLINA",3.249,3.824370733478577,4.2
"01","2018","RJ","GASOLINA",3.84,4.650877024291498,5.099
"11","2017","RJ","GASOLINA",3.559,4.377383314543405,4.959
"08","2017","TO","DIESEL S10",2.779,3.089790476190476,3.5
"07","2019","BA","DIESEL",3.18,3.5988132411067193,4.307
"04","2019","AL","GASOLINA",4.199,4.620782426778242,5.3
"11","2019","GO","GASOLINA",4.299,4.622395833333333,4.999
"04","2019","MS","DIESEL S10",3.459,3.761864,4.09
"04","2019","RJ","GASOLINA",3.998,4.8872579979360165,5.988
"06","2020","PI","GASOLINA",3.819,4.232877192982456,4.52
"06","2018","MG","GASOLINA",4.358,4.886426630434783,5.449
"08","2019","SE","ETANOL",3.249,3.5695314685314683,3.8
"01","2018","MA","DIESEL S10",3.09,3.319772635814889,3.65
"11","2017","MA","DIESEL S10",2.89,3.2075690376569037,3.57
"08","2018","PB","ETANOL",3.069,3.38621554770318,3.859
"10","2020","CE","DIESEL S10",3.279,3.619717948717949,3.982
"10","2020","PE","GNV",2.499,2.499,2.499
"10","2019","MG","ETANOL",2.639,3.0010369152046783,3.499
"05","2018","BA","ETANOL",2.86,3.457074573225517,4.299
"11","2020","PR","GASOLINA ADITIVADA",3.899,4.362073426573427,4.699
"10","2019","CE","DIESEL S10",3.59,3.9187880859375,4.22
"04","2020","RJ","GASOLINA",3.912,4.63567845659164,5.889
"10","2016","PE","GASOLINA",3.199,3.677575262543757,4.1
"05","2018","SC","ETANOL",2.96,3.4993126213592234,4.13
"11","2018","PE","DIESEL S10",3.419,3.6870617608409986,4.03
"01","2019","PE","DIESEL S10",3.208,3.487756601607348,3.899
"08","2018","BA","GNV",2.68,2.759390625,3.28
"08","2020","SE","ETANOL",3.17,3.409959595959596,3.599
"07","2019","CE","ETANOL",3.539,3.74308730964467,3.999
"03","2018","PE","GASOLINA",3.561,4.068208805031447,4.599
"10","2017","SE","GASOLINA",3.58,3.8734590163934426,4.192
"08","2019","SC","ETANOL",2.99,3.522795491143317,4.099
"01","2018","AC","GASOLINA",4.49,4.772863309352518,5.15
"11","2017","AC","GASOLINA",4.25,4.683681034482759,5.2
"10","2020","PB","GNV",2.99,3.0972999999999997,3.719
"10","2016","PB","GASOLINA",3.439,3.6775991735537192,3.95
"02","2020","CE","GASOLINA",4.27,4.692063781321184,4.99
"06","2019","PI","GASOLINA",4.229,4.619426470588235,4.999
"03","2016","MT","DIESEL",3.07,3.3103753351206433,3.59
"08","2018","PA","ETANOL",3.14,3.739359756097561,4.65
"08","2020","BA","ETANOL",2.789,3.246397397397397,3.899
"04","2019","MG","DIESEL S10",3.299,3.7494968268359017,4.689
"09","2017","BA","DIESEL S10",2.79,3.2557224137931033,4.099
"12","2019","RJ","DIESEL S10",3.44,3.8348303448275862,4.499
"10","2019","PE","GNV",2.699,2.9256078431372545,3.88
"09","2019","AC","ETANOL",3.67,3.948776119402985,4.59
"01","2020","PE","DIESEL S10",3.349,3.6787367706919945,4.149
"01","2020","DF","GASOLINA",4.289,4.4996638297872344,4.977
"08","2020","SC","ETANOL",2.999,3.524917485265226,4.199
"03","2016","MS","DIESEL",3.077,3.275367588932806,3.5
"12","2016","SC","ETANOL",2.89,3.3280664335664336,3.8
"02","2017","SC","ETANOL",2.99,3.453893793103448,3.999
"10","2017","BA","GASOLINA",3.299,3.9738466666666667,4.749
"06","2020","DF","ETANOL",2.629,2.8761521739130433,3.24
"03","2020","SE","GASOLINA",4.074,4.519203125,4.839
"06","2020","PE","GASOLINA",3.599,4.036523965141612,4.779
"10","2019","PB","GNV",3.65,3.697173913043478,3.92
"04","2018","CE","ETANOL",3.289,3.582981308411215,3.85
"04","2020","AC","GASOLINA",4.17,4.602797385620915,5.24
"10","2017","SC","GASOLINA",3.299,3.735044313146233,4.44
"09","2017","SC","DIESEL S10",2.8,3.209560706401766,4.4
"09","2019","MG","GASOLINA",4.15,4.647937158469945,5.199
"09","2017","SE","DIESEL S10",3.05,3.30896875,3.639
"09","2019","RJ","ETANOL",3.2,3.78920777027027,4.599
"12","2018","CE","GASOLINA",4.23,4.514488532110092,4.979
"02","2019","CE","GASOLINA",3.842,4.306439635535307,4.799
"12","2020","RJ","DIESEL S10",3.349,3.7797784256559765,4.668
"11","2018","PI","DIESEL S10",3.649,3.8865303643724696,4.1
"01","2019","PI","DIESEL S10",3.359,3.6629546925566343,3.959
"11","2018","DF","GASOLINA",4.189,4.61062660944206,5.189
"01","2019","DF","GASOLINA",3.789,4.15891914893617,4.889
"03","2018","DF","ETANOL",3.055,3.5550890052356023,3.999
"03","2017","AC","ETANOL",3.15,3.7011279069767444,4.09
"10","2016","PA","GASOLINA",3.67,4.103893360160966,4.58
"03","2017","MA","GASOLINA",3.09,3.6175209677419353,4.0
"04","2020","MG","DIESEL S10",2.944,3.4712599139990443,4.39
"09","2016","PA","DIESEL S10",3.05,3.38363,3.749
"12","2019","AL","DIESEL S10",3.69,3.950788793103448,4.399
"06","2016","SC","DIESEL S10",2.69,3.068910926365796,3.493
"06","2017","MT","DIESEL",2.85,3.299022670025189,3.729
"07","2016","MT","GNV",2.59,2.596,2.599
"08","2017","MA","ETANOL",2.89,3.257595041322314,3.6
"10","2020","MG","ETANOL",2.689,2.912183098591549,3.228
"05","2017","PA","ETANOL",3.1,3.655045871559633,3.999
"03","2020","SC","GASOLINA",3.74,4.339525904203324,4.799
"06","2016","BA","DIESEL S10",2.74,3.14585728444004,3.799
"01","2018","MG","DIESEL S10",3.149,3.5862580482897384,4.049
"11","2017","MG","DIESEL S10",3.129,3.482590163934426,3.959
"06","2019","DF","ETANOL",2.899,3.222313186813187,3.699
"06","2018","AC","ETANOL",3.75,3.994090909090909,4.29
"03","2018","PA","GASOLINA",3.799,4.3644342984409805,5.04
"06","2018","MA","GASOLINA",3.999,4.314773987206824,4.85
"02","2016","PA","ETANOL",3.29,3.5054207650273224,4.1
"05","2016","MA","ETANOL",2.85,3.328632786885246,3.799
"03","2020","BA","GASOLINA",4.19,4.605737777777778,5.46
"09","2016","PB","DIESEL S10",2.899,3.122812154696133,3.49
"11","2016","RS","DIESEL",2.477,2.907571553994732,3.43
"06","2017","MS","DIESEL",2.959,3.30348,3.499
"01","2017","RS","DIESEL",2.659,3.021926444833625,3.629
"12","2019","AM","DIESEL S10",3.699,4.0141478260869565,4.4
"08","2018","PE","ETANOL",2.95,3.37971581769437,3.99
"05","2018","SE","ETANOL",3.2,3.5850840336134455,3.899
"05","2017","PB","ETANOL",2.729,2.990183520599251,3.299
"07","2020","CE","ETANOL",3.139,3.5940778781038376,4.79
"04","2019","AC","GASOLINA",4.5,4.931987951807229,5.31
"08","2017","CE","DIESEL S10",2.99,3.250718120805369,3.59
"12","2019","RN","DIESEL S10",3.79,3.9810464285714287,4.247
"12","2016","BA","ETANOL",2.7,3.0644836956521737,3.99
"02","2017","BA","ETANOL",2.78,3.160139194139194,3.799
"03","2018","PB","GASOLINA",3.749,3.9657364016736403,4.399
"06","2019","PE","GASOLINA",4.19,4.515053385416667,5.093
"03","2019","SE","GASOLINA",4.05,4.34939880952381,4.599
"01","2020","PI","DIESEL S10",3.771,3.951670926517572,4.299
"06","2018","RJ","ETANOL",3.059,3.6087415056628918,4.02
"08","2017","MG","ETANOL",2.197,2.72564156626506,3.459
"07","2017","MT","DIESEL",2.729,3.2865824175824176,3.72
"04","2020","SC","GASOLINA",3.399,3.983448995983936,4.519
"08","2016","MT","GNV",2.599,2.615666666666667,2.699
"09","2019","AL","ETANOL",3.299,3.746748878923767,4.1
"10","2016","DF","ETANOL",2.699,2.934597014925373,3.299
"04","2020","BA","GASOLINA",3.579,4.273347193347193,5.21
"07","2018","MA","GASOLINA",3.999,4.35064716981132,4.87
"04","2018","PA","GASOLINA",3.82,4.404969868173258,4.9
"09","2019","RN","ETANOL",3.4,3.6963391304347826,3.85
"07","2017","MS","DIESEL",2.92,3.257626666666667,3.569
"12","2016","RS","DIESEL",2.499,2.9506536926147704,3.88
"02","2017","RS","DIESEL",2.678,3.0225375722543353,3.459
"05","2019","AC","GASOLINA",4.74,5.1150756756756754,5.58
"09","2019","AM","ETANOL",3.15,3.386465838509317,3.97
"04","2018","PB","GASOLINA",3.729,3.925268482490272,4.399
"02","2016","PB","ETANOL",2.49,3.0164594594594596,3.499
"07","2019","TO","ETANOL",3.19,3.694534482758621,4.4
"09","2019","RO","ETANOL",3.27,3.79045,4.4
"07","2019","PE","GASOLINA",3.955,4.406443231441048,4.999
"04","2019","SE","GASOLINA",4.09,4.465864077669902,4.699
"10","2020","RJ","GASOLINA ADITIVADA",4.579,4.9778828125,5.989
"03","2016","AP","GNV",4.02,4.02,4.02
"12","2016","SE","ETANOL",2.85,3.0621203703703705,3.419
"05","2017","PE","ETANOL",2.63,2.973551401869159,3.55
"02","2017","SE","ETANOL",2.969,3.134689655172414,3.319
"12","2019","SC","DIESEL S10",3.339,3.7057802786709537,4.499
"12","2016","RR","DIESEL",3.2,3.3175,3.42
"02","2017","RR","DIESEL",3.3,3.3736,3.52
"04","2017","PR","DIESEL",2.48,2.8509612970711298,3.29
"05","2016","PR","GNV",2.279,2.5185625000000003,2.599
"12","2019","BA","DIESEL S10",3.53,3.837072156862745,4.59
"12","2020","BA","DIESEL S10",3.29,3.66297,4.299
"07","2019","PB","GASOLINA",4.289,4.43205016722408,4.689
"01","2018","ES","DIESEL",3.05,3.3317223880597013,3.63
"11","2017","ES","DIESEL",2.99,3.2919622641509436,3.63
"12","2016","AP","DIESEL",3.4,3.649264705882353,3.95
"02","2017","AP","DIESEL",3.49,3.6481944444444445,3.85
"02","2016","PE","ETANOL",2.699,3.00540173053152,3.59
"08","2018","PI","ETANOL",2.999,3.406978835978836,3.75
"07","2020","PB","GASOLINA",3.699,3.962064777327935,4.549
"12","2018","PA","DIESEL S10",3.26,3.8756983758700696,4.33
"08","2016","MS","GNV",2.199,2.29825,2.399
"02","2019","PA","DIESEL S10",3.29,3.809623556581986,4.27
"05","2019","MA","DIESEL S10",3.449,3.776060546875,4.099
"03","2016","RS","GNV",2.379,2.629256880733945,3.09
"04","2019","BA","GASOLINA",4.11,4.5895150351887395,5.13
"11","2016","CE","ETANOL",2.95,3.237898181818182,3.69
"01","2017","CE","ETANOL",3.099,3.325409745293466,3.69
"07","2020","PA","GASOLINA",3.76,4.348497716894977,5.33
"04","2019","SC","GASOLINA",3.87,4.215345648604269,4.698
"08","2020","SP","ETANOL",2.079,2.5815771743568803,3.999
"02","2020","PA","DIESEL S10",3.59,4.081366430260047,4.499
"05","2020","MA","DIESEL S10",2.799,3.1728337292161517,4.29
"11","2016","SP","DIESEL",2.459,2.9034300349243307,3.239
"01","2017","SP","DIESEL",2.459,3.0111830885836097,3.499
"04","2020","ES","DIESEL",2.74,3.1822717391304347,3.8
"12","2019","SE","DIESEL S10",3.649,3.866433673469388,4.099
"12","2018","PB","DIESEL S10",3.399,3.686652173913043,3.999
"05","2018","RS","DIESEL",3.099,3.568049479166667,4.695
"02","2019","PB","DIESEL S10",3.299,3.539025531914894,3.999
"09","2019","AP","ETANOL",3.59,3.59,3.59
"10","2019","MS","ETANOL",2.99,3.4223247422680414,3.87
"06","2018","AM","ETANOL",3.45,3.6525430463576156,3.99
"03","2020","GO","ETANOL",2.54,3.2291874386653583,3.75
"06","2017","RS","GNV",2.459,2.7041473684210526,3.099
"02","2016","SP","GNV",1.499,2.08802371541502,3.399
"12","2020","SE","DIESEL S10",3.589,3.853364705882353,4.09
"09","2019","RR","ETANOL",3.72,3.8311111111111114,3.89
"06","2018","RO","ETANOL",3.55,3.8451632653061227,4.34
"04","2018","TO","ETANOL",3.39,3.6795,3.9
"05","2016","MG","ETANOL",2.088,2.5651172627235215,3.279
"07","2018","PR","DIESEL",2.89,3.2012466870540264,3.49
"05","2018","RR","DIESEL",3.53,3.74195652173913,3.97
"10","2020","AP","GASOLINA ADITIVADA",4.18,4.18,4.18
"12","2016","RO","DIESEL",3.03,3.3099715302491104,3.55
"10","2016","TO","DIESEL",2.839,3.0393307692307694,3.489
"12","2020","SC","DIESEL S10",3.296,3.5717875816993465,4.089
"02","2017","RO","DIESEL",3.099,3.3853744680851063,3.7
"10","2019","MT","ETANOL",2.311,2.5842293706293704,3.05
"08","2020","RS","DIESEL",2.899,3.286194993412385,3.919
"05","2018","AP","DIESEL",3.9,4.136474226804124,4.44
"04","2019","ES","DIESEL",3.21,3.5571930379746837,4.01
"09","2019","RS","ETANOL",3.629,4.019885486018642,4.949
"07","2019","PA","GASOLINA",4.04,4.690707581227437,5.45
"12","2016","ES","GNV",2.16,2.272441860465116,2.69
"02","2017","ES","GNV",2.17,2.2629354838709674,2.69
"05","2018","SP","ETANOL",2.079,2.6491777070063693,3.699
"10","2020","MS","ETANOL",3.047,3.186730769230769,3.299
"12","2016","AM","DIESEL",2.949,3.2922146596858637,3.68
"02","2017","AM","DIESEL",3.05,3.391967948717949,3.75
"05","2017","PI","ETANOL",2.899,3.0655046296296296,3.39
"10","2020","RN","GASOLINA ADITIVADA",4.61,4.769395833333333,4.989
"03","2016","AL","GNV",2.19,2.3049285714285714,2.79
"02","2018","MA","DIESEL S10",3.14,3.3653762376237624,3.799
"12","2017","MA","DIESEL S10",2.799,3.2319208333333336,3.65
"11","2020","CE","DIESEL S10",3.29,3.6564285714285716,4.07
"12","2016","RN","DIESEL",2.839,3.136606965174129,3.29
"02","2017","RN","DIESEL",2.978,3.1451192052980135,3.29
"10","2020","AL","GASOLINA ADITIVADA",4.47,4.675631578947368,4.999
"03","2016","RN","GNV",2.44,2.534307692307692,2.94
"11","2019","CE","DIESEL S10",3.599,3.908180424528302,4.219
"08","2020","RR","DIESEL",3.15,3.442068965517241,3.59
"08","2019","SP","ETANOL",2.139,2.6331827218242947,3.899
"12","2016","AL","DIESEL",2.82,3.019650273224044,3.27
"02","2017","AL","DIESEL",2.93,3.1184733333333337,3.49
"03","2016","AM","GNV",2.85,2.85,2.85
"02","2016","PI","ETANOL",2.99,3.2402049689440995,3.5
"03","2017","RJ","ETANOL",2.79,3.461449738219895,4.05
"07","2020","TO","ETANOL",2.799,3.5017423312883436,3.9
"05","2018","ES","GNV",2.57,2.658578947368421,2.99
"02","2020","PB","DIESEL S10",3.399,3.7299690265486722,4.099
"08","2019","RS","DIESEL",3.09,3.4480776699029128,3.999
"08","2020","AP","DIESEL",3.37,3.5748387096774192,3.85
"12","2018","PE","DIESEL S10",3.199,3.5408851744186047,3.9
"04","2018","SP","DIESEL",2.89,3.333957127252867,4.279
"02","2019","PE","DIESEL S10",3.25,3.4857898448519045,3.899
"06","2018","AL","ETANOL",3.35,3.665478494623656,3.999
"03","2019","GO","ETANOL",2.46,2.935824919441461,3.39
"08","2017","PR","GNV",2.37,2.673909090909091,2.999
"10","2020","AM","GASOLINA ADITIVADA",3.89,4.136114285714286,4.9
"10","2018","AC","DIESEL S10",4.3,4.583127388535032,5.09
"10","2020","RO","GASOLINA ADITIVADA",4.569,4.633409090909091,4.89
"10","2019","DF","DIESEL S10",3.599,3.9300414201183433,4.399
"06","2018","RN","ETANOL",3.399,3.63014224137931,3.8
"06","2017","AM","GNV",2.95,2.95,2.95
"02","2020","GO","DIESEL",3.499,3.7976902356902356,4.149
"08","2019","ES","GNV",3.27,3.3309393939393943,3.49
"10","2018","MS","GNV",2.659,2.7538095238095237,2.999
"09","2017","SP","DIESEL S10",2.749,3.2459497427779973,3.859
"04","2020","MT","DIESEL S10",3.025,3.5986223021582733,4.23
"01","2016","PI","DIESEL",2.98,3.1373544303797467,3.249
"08","2019","RR","DIESEL",3.38,3.5228205128205126,3.65
"05","2018","RO","DIESEL",3.28,3.7854592274678116,4.25
"03","2018","TO","DIESEL",3.098,3.356097345132744,4.46
"07","2020","SP","DIESEL",2.69,3.1654933035714286,4.229
"06","2018","RS","ETANOL",3.55,4.101823987538941,4.947
"12","2016","SP","ETANOL",2.299,2.705991291291291,3.499
"02","2017","SP","ETANOL",2.239,2.748962992759453,3.399
"05","2018","AM","DIESEL",3.29,3.7167499999999998,4.19
"08","2019","AP","DIESEL",3.88,4.0471111111111115,4.69
"04","2019","MT","DIESEL S10",3.599,3.986092879256966,4.57
"05","2020","ES","ETANOL",2.74,3.4356546052631582,3.999
"08","2020","ES","GNV",2.999,3.1839705882352938,3.499
"07","2016","RN","DIESEL S10",3.149,3.288296511627907,3.49
"04","2020","MS","DIESEL S10",3.099,3.4987425742574256,4.099
"05","2018","RN","DIESEL",3.54,3.7128488372093025,3.99
"12","2020","PE","GASOLINA ADITIVADA",4.399,4.777429347826087,5.209
"04","2016","MG","DIESEL",2.67,3.0143063263041063,3.34
"12","2016","RJ","DIESEL",2.699,3.1081573976915005,3.599
"02","2017","RJ","DIESEL",2.849,3.179837326607818,3.64
"06","2020","TO","DIESEL",2.599,3.0186884057971013,4.95
"08","2020","RO","DIESEL",3.11,3.5656236559139787,3.9
"09","2018","RS","GNV",2.899,3.106948051948052,3.499
"08","2016","ES","GASOLINA",3.49,3.7246730401529633,3.99
"05","2017","SP","GNV",1.789,2.181404166666667,2.799
"04","2017","GO","DIESEL S10",2.899,3.2552591792656584,3.59
"07","2016","AL","DIESEL S10",2.999,3.143682634730539,3.31
"12","2018","GO","DIESEL",3.177,3.538170886075949,4.099
"05","2018","AL","DIESEL",3.29,3.6991865671641793,4.159
"02","2019","GO","DIESEL",3.19,3.481337190082644,3.94
"10","2020","AC","GASOLINA ADITIVADA",4.93,5.048877551020408,5.299
"08","2020","AM","DIESEL",3.09,3.4460093457943928,4.1
"12","2020","PB","GASOLINA ADITIVADA",4.459,4.614085365853659,4.89
"10","2016","PR","GASOLINA",3.19,3.69800365185636,4.13
"06","2016","GO","GASOLINA",3.45,3.7618685121107265,4.049
"10","2017","GO","ETANOL",2.289,2.7704976816074187,2.999
"07","2019","SP","DIESEL",3.029,3.4443661437246966,4.269
"03","2017","AL","ETANOL",2.899,3.2915563909774437,3.69
"07","2016","RO","DIESEL S10",3.16,3.3927393162393162,3.57
"05","2016","TO","DIESEL S10",2.9,3.154917159763314,3.79
"08","2018","SP","GNV",1.989,2.4211031390134528,3.97
"03","2016","RJ","GNV",1.799,2.1529360341151387,2.899
"04","2017","PI","DIESEL",2.9,3.0741419354838713,3.24
"03","2017","MS","GASOLINA",3.39,3.7123366583541144,4.098
"08","2020","RN","DIESEL",3.1,3.3998776978417267,3.59
"07","2016","AM","DIESEL S10",3.05,3.4182727272727274,3.85
