ano,id_uf,sexo,grupo_idade,populacao
2016,42,Mulheres,14 a 17 anos,201000
2016,42,Mulheres,16 a 17 anos,101000
2016,42,Mulheres,18 a 19 anos,105000
2016,42,Mulheres,20 a 24 anos,257000
2016,42,Mulheres,25 a 29 anos,272000
2016,42,Mulheres,30 a 39 anos,562000
2016,42,Mulheres,40 a 49 anos,496000
2016,42,Mulheres,50 a 59 anos,459000
2016,42,Mulheres,60 anos ou mais,562000
2016,42,Mulheres,60 a 64 anos,178000
2016,42,Mulheres,65 anos ou mais,384000
2017,42,Total,Total,6973000
2017,42,Total,0 a 4 anos,424000
2017,42,Total,5 a 13 anos,738000
2017,42,Total,5 a 9 anos,413000
2017,42,Total,10 a 13 anos,325000
2017,42,Total,14 a 15 anos,192000
2017,42,Total,16 a 17 anos,209000
2017,42,Total,18 a 19 anos,226000
2017,42,Total,20 a 24 anos,544000
2017,42,Total,25 a 29 anos,551000
2017,42,Total,30 a 39 anos,1113000
2017,42,Total,50 a 59 anos,910000
2017,42,Total,60 anos ou mais,1066000
2017,42,Total,60 a 64 anos,357000
2017,42,Total,65 anos ou mais,709000
2017,42,Homens,Total,3436000
2017,42,Homens,0 a 4 anos,215000
2017,42,Homens,5 a 13 anos,381000
2017,42,Homens,5 a 9 anos,209000
2017,42,Homens,10 a 13 anos,172000
2017,42,Homens,14 a 17 anos,210000
2017,42,Homens,14 a 15 anos,103000
2017,42,Homens,16 a 17 anos,108000
2017,42,Homens,18 a 19 anos,116000
2017,42,Homens,20 a 24 anos,289000
2017,42,Homens,25 a 29 anos,264000
2017,42,Homens,30 a 39 anos,558000
2017,42,Homens,40 a 49 anos,487000
2017,42,Homens,50 a 59 anos,443000
2017,42,Homens,60 anos ou mais,472000
2017,42,Homens,60 a 64 anos,169000
2017,42,Homens,65 anos ou mais,303000
2017,42,Mulheres,Total,3537000
2017,42,Mulheres,0 a 4 anos,209000
2017,42,Mulheres,5 a 13 anos,357000
2017,42,Mulheres,5 a 9 anos,204000
2017,42,Mulheres,10 a 13 anos,153000
2017,42,Mulheres,14 a 17 anos,190000
2017,42,Mulheres,14 a 15 anos,89000
2017,42,Mulheres,16 a 17 anos,101000
2017,42,Mulheres,18 a 19 anos,110000
2017,42,Mulheres,20 a 24 anos,255000
2017,42,Mulheres,25 a 29 anos,287000
2017,42,Mulheres,30 a 39 anos,555000
2017,42,Mulheres,40 a 49 anos,513000
2017,42,Mulheres,50 a 59 anos,468000
2017,42,Mulheres,60 anos ou mais,594000
2017,42,Mulheres,60 a 64 anos,188000
2017,42,Mulheres,65 anos ou mais,406000
2018,42,Total,Total,7064000
2018,42,Total,0 a 4 anos,422000
2018,42,Total,5 a 13 anos,764000
2018,42,Total,5 a 9 anos,425000
2018,42,Total,10 a 13 anos,339000
2018,42,Total,14 a 17 anos,362000
2018,42,Total,14 a 15 anos,174000
2018,42,Total,16 a 17 anos,189000
2018,42,Total,18 a 19 anos,211000
2018,42,Total,20 a 24 anos,523000
2018,42,Total,25 a 29 anos,535000
2018,42,Total,30 a 39 anos,1166000
2018,42,Total,40 a 49 anos,1033000
2018,42,Total,50 a 59 anos,956000
2018,42,Total,60 anos ou mais,1092000
2018,42,Total,60 a 64 anos,360000
2018,42,Total,65 anos ou mais,732000
2018,42,Homens,Total,3455000
2018,42,Homens,0 a 4 anos,209000
2018,42,Homens,5 a 13 anos,379000
2018,42,Homens,5 a 9 anos,214000
2018,42,Homens,10 a 13 anos,165000
2018,42,Homens,14 a 17 anos,187000
2018,42,Homens,14 a 15 anos,90000
2018,42,Homens,16 a 17 anos,96000
2018,42,Homens,18 a 19 anos,111000
2018,42,Homens,20 a 24 anos,276000
2018,42,Homens,25 a 29 anos,264000
2018,42,Homens,30 a 39 anos,579000
2018,42,Homens,40 a 49 anos,511000
2018,42,Homens,50 a 59 anos,449000
2018,42,Homens,60 anos ou mais,489000
2018,42,Homens,60 a 64 anos,167000
2018,42,Homens,65 anos ou mais,322000
2018,42,Mulheres,Total,3609000
2018,42,Mulheres,0 a 4 anos,213000
2018,42,Mulheres,5 a 13 anos,385000
2018,42,Mulheres,5 a 9 anos,211000
2018,42,Mulheres,10 a 13 anos,174000
2018,42,Mulheres,14 a 17 anos,176000
2018,42,Mulheres,14 a 15 anos,83000
2018,42,Mulheres,16 a 17 anos,92000
2018,42,Mulheres,20 a 24 anos,247000
2018,42,Mulheres,25 a 29 anos,271000
2018,42,Mulheres,30 a 39 anos,587000
2018,42,Mulheres,40 a 49 anos,522000
2018,42,Mulheres,50 a 59 anos,506000
2018,42,Mulheres,60 anos ou mais,603000
2018,42,Mulheres,60 a 64 anos,192000
2018,42,Mulheres,65 anos ou mais,411000
2019,42,Total,Total,7153000
2019,42,Total,0 a 4 anos,434000
2019,42,Total,5 a 13 anos,795000
2019,42,Total,5 a 9 anos,436000
2019,42,Total,10 a 13 anos,359000
2019,42,Total,14 a 17 anos,384000
2019,42,Total,14 a 15 anos,197000
2019,42,Total,16 a 17 anos,187000
2019,42,Total,18 a 19 anos,202000
2019,42,Total,20 a 24 anos,540000
2019,42,Total,25 a 29 anos,550000
2019,42,Total,30 a 39 anos,1170000
2019,42,Total,40 a 49 anos,1007000
2019,42,Total,50 a 59 anos,942000
2019,42,Total,60 anos ou mais,1130000
2019,42,Total,60 a 64 anos,380000
2019,42,Total,65 anos ou mais,750000
2019,42,Homens,Total,3497000
2019,42,Homens,0 a 4 anos,224000
2019,42,Homens,5 a 13 anos,414000
2019,42,Homens,5 a 9 anos,221000
2019,42,Homens,10 a 13 anos,193000
2019,42,Homens,14 a 17 anos,184000
2019,42,Homens,16 a 17 anos,85000
2019,42,Homens,18 a 19 anos,96000
2019,42,Homens,20 a 24 anos,273000
2019,42,Homens,25 a 29 anos,279000
2019,42,Homens,30 a 39 anos,570000
2019,42,Homens,40 a 49 anos,479000
2019,42,Homens,50 a 59 anos,461000
2019,42,Homens,60 anos ou mais,517000
2019,42,Homens,60 a 64 anos,184000
2019,42,Homens,65 anos ou mais,332000
2019,42,Mulheres,Total,3656000
2019,42,Mulheres,0 a 4 anos,210000
2019,42,Mulheres,5 a 13 anos,381000
2019,42,Mulheres,5 a 9 anos,214000
2019,42,Mulheres,10 a 13 anos,166000
2019,42,Mulheres,14 a 15 anos,97000
2019,42,Mulheres,16 a 17 anos,103000
2019,42,Mulheres,18 a 19 anos,107000
2019,42,Mulheres,20 a 24 anos,267000
2019,42,Mulheres,25 a 29 anos,271000
2019,42,Mulheres,40 a 49 anos,528000
2019,42,Mulheres,50 a 59 anos,480000
2019,42,Mulheres,60 anos ou mais,613000
2019,42,Mulheres,60 a 64 anos,196000
2019,42,Mulheres,65 anos ou mais,417000
2012,43,Total,Total,10996000
2012,43,Total,0 a 4 anos,604000
2012,43,Total,5 a 13 anos,1383000
2012,43,Total,5 a 9 anos,685000
2012,43,Total,10 a 13 anos,698000
2012,43,Total,14 a 17 anos,724000
2012,43,Total,14 a 15 anos,339000
2012,43,Total,16 a 17 anos,386000
2012,43,Total,18 a 19 anos,357000
2012,43,Total,20 a 24 anos,774000
2012,43,Total,25 a 29 anos,793000
2012,43,Total,30 a 39 anos,1556000
2012,43,Total,40 a 49 anos,1597000
2012,43,Total,50 a 59 anos,1475000
2012,43,Total,60 anos ou mais,1732000
2012,43,Total,60 a 64 anos,525000
2012,43,Total,65 anos ou mais,1207000
2012,43,Homens,Total,5292000
2012,43,Homens,0 a 4 anos,319000
2012,43,Homens,5 a 13 anos,699000
2012,43,Homens,5 a 9 anos,354000
2012,43,Homens,10 a 13 anos,346000
2012,43,Homens,14 a 17 anos,359000
2012,43,Homens,14 a 15 anos,174000
2012,43,Homens,16 a 17 anos,186000
2012,43,Homens,18 a 19 anos,180000
2012,43,Homens,20 a 24 anos,396000
2012,43,Homens,25 a 29 anos,386000
2012,43,Homens,30 a 39 anos,751000
2012,43,Homens,40 a 49 anos,749000
2012,43,Homens,50 a 59 anos,702000
2012,43,Homens,60 anos ou mais,748000
2012,43,Homens,60 a 64 anos,244000
2012,43,Homens,65 anos ou mais,504000
2012,43,Mulheres,Total,5704000
2012,43,Mulheres,0 a 4 anos,285000
2012,43,Mulheres,5 a 13 anos,684000
2012,43,Mulheres,5 a 9 anos,332000
2012,43,Mulheres,10 a 13 anos,352000
2012,43,Mulheres,14 a 17 anos,365000
2012,43,Mulheres,14 a 15 anos,165000
2012,43,Mulheres,18 a 19 anos,177000
2012,43,Mulheres,20 a 24 anos,377000
2012,43,Mulheres,25 a 29 anos,406000
2012,43,Mulheres,30 a 39 anos,806000
2012,43,Mulheres,40 a 49 anos,848000
2012,43,Mulheres,50 a 59 anos,772000
2012,43,Mulheres,60 anos ou mais,984000
2012,43,Mulheres,60 a 64 anos,281000
2012,43,Mulheres,65 anos ou mais,703000
2013,43,Total,Total,11048000
2013,43,Total,0 a 4 anos,635000
2013,43,Total,5 a 13 anos,1297000
2013,43,Total,5 a 9 anos,664000
2013,43,Total,10 a 13 anos,633000
2013,43,Total,14 a 17 anos,669000
2013,43,Total,14 a 15 anos,341000
2013,43,Total,16 a 17 anos,327000
2013,43,Total,18 a 19 anos,348000
2013,43,Total,20 a 24 anos,816000
2013,43,Total,25 a 29 anos,819000
2013,43,Total,30 a 39 anos,1632000
2013,43,Total,40 a 49 anos,1600000
2013,43,Total,50 a 59 anos,1481000
2013,43,Total,60 anos ou mais,1751000
2013,43,Total,60 a 64 anos,584000
2013,43,Total,65 anos ou mais,1167000
2013,43,Homens,Total,5329000
2013,43,Homens,0 a 4 anos,324000
2013,43,Homens,5 a 13 anos,661000
2013,43,Homens,5 a 9 anos,336000
2013,43,Homens,10 a 13 anos,325000
2013,43,Homens,14 a 17 anos,348000
2013,43,Homens,14 a 15 anos,173000
2013,43,Homens,16 a 17 anos,176000
2013,43,Homens,18 a 19 anos,177000
2013,43,Homens,20 a 24 anos,410000
2013,43,Homens,25 a 29 anos,402000
2013,43,Homens,30 a 39 anos,796000
2013,43,Homens,40 a 49 anos,760000
2013,43,Homens,50 a 59 anos,720000
2013,43,Homens,60 anos ou mais,730000
2013,43,Homens,60 a 64 anos,254000
2013,43,Homens,65 anos ou mais,477000
2013,43,Mulheres,Total,5719000
2013,43,Mulheres,0 a 4 anos,310000
2013,43,Mulheres,5 a 13 anos,636000
2013,43,Mulheres,5 a 9 anos,328000
2013,43,Mulheres,10 a 13 anos,308000
2013,43,Mulheres,14 a 17 anos,320000
2013,43,Mulheres,14 a 15 anos,169000
2013,43,Mulheres,16 a 17 anos,152000
2013,43,Mulheres,18 a 19 anos,171000
2013,43,Mulheres,20 a 24 anos,406000
2013,43,Mulheres,25 a 29 anos,417000
2013,43,Mulheres,30 a 39 anos,837000
2013,43,Mulheres,40 a 49 anos,840000
2013,43,Mulheres,50 a 59 anos,761000
2013,43,Mulheres,60 anos ou mais,1021000
2013,43,Mulheres,60 a 64 anos,330000
2013,43,Mulheres,65 anos ou mais,691000
2014,43,Total,Total,11101000
2014,43,Total,0 a 4 anos,624000
2014,43,Total,5 a 13 anos,1277000
2014,43,Total,5 a 9 anos,697000
2014,43,Total,10 a 13 anos,580000
2014,43,Total,14 a 17 anos,712000
2014,43,Total,14 a 15 anos,368000
2014,43,Total,16 a 17 anos,343000
2014,43,Total,18 a 19 anos,316000
2014,43,Total,20 a 24 anos,790000
2014,43,Total,25 a 29 anos,812000
2014,43,Total,30 a 39 anos,1635000
2014,43,Total,40 a 49 anos,1565000
2014,43,Total,50 a 59 anos,1501000
2014,43,Total,60 anos ou mais,1870000
2014,43,Total,60 a 64 anos,585000
2014,43,Total,65 anos ou mais,1284000
2014,43,Homens,Total,5341000
2014,43,Homens,0 a 4 anos,306000
2014,43,Homens,5 a 13 anos,660000
2014,43,Homens,5 a 9 anos,359000
2014,43,Homens,10 a 13 anos,301000
2014,43,Homens,14 a 17 anos,372000
2014,43,Homens,14 a 15 anos,193000
2014,43,Homens,16 a 17 anos,179000
2014,43,Homens,18 a 19 anos,154000
2014,43,Homens,20 a 24 anos,386000
2014,43,Homens,25 a 29 anos,409000
2014,43,Homens,30 a 39 anos,782000
2014,43,Homens,40 a 49 anos,756000
2014,43,Homens,50 a 59 anos,728000
2014,43,Homens,60 anos ou mais,788000
2014,43,Homens,60 a 64 anos,264000
2014,43,Homens,65 anos ou mais,524000
2014,43,Mulheres,Total,5760000
2014,43,Mulheres,0 a 4 anos,318000
2014,43,Mulheres,5 a 13 anos,616000
2014,43,Mulheres,5 a 9 anos,338000
2014,43,Mulheres,10 a 13 anos,278000
2014,43,Mulheres,14 a 17 anos,340000
2014,43,Mulheres,14 a 15 anos,175000
2014,43,Mulheres,16 a 17 anos,165000
2014,43,Mulheres,18 a 19 anos,162000
2014,43,Mulheres,20 a 24 anos,404000
2014,43,Mulheres,25 a 29 anos,403000
2014,43,Mulheres,30 a 39 anos,853000
2014,43,Mulheres,40 a 49 anos,809000
2014,43,Mulheres,50 a 59 anos,772000
2014,43,Mulheres,60 anos ou mais,1082000
2014,43,Mulheres,60 a 64 anos,321000
2014,43,Mulheres,65 anos ou mais,761000
2015,43,Total,Total,11157000
2015,43,Total,0 a 4 anos,645000
2015,43,Total,5 a 13 anos,1209000
2015,43,Total,5 a 9 anos,641000
2015,43,Total,10 a 13 anos,567000
2015,43,Total,14 a 17 anos,673000
2015,43,Total,14 a 15 anos,356000
2015,43,Total,16 a 17 anos,317000
2015,43,Total,18 a 19 anos,355000
2015,43,Total,20 a 24 anos,794000
2015,43,Total,25 a 29 anos,796000
2015,43,Total,30 a 39 anos,1705000
2015,43,Total,40 a 49 anos,1500000
2015,43,Total,50 a 59 anos,1584000
2015,43,Total,60 anos ou mais,1897000
2015,43,Total,60 a 64 anos,612000
2015,43,Total,65 anos ou mais,1285000
2015,43,Homens,Total,5356000
2015,43,Homens,0 a 4 anos,331000
2015,43,Homens,5 a 13 anos,597000
2015,43,Homens,5 a 9 anos,310000
2015,43,Homens,10 a 13 anos,287000
2015,43,Homens,14 a 17 anos,340000
2015,43,Homens,14 a 15 anos,176000
2015,43,Homens,16 a 17 anos,163000
2015,43,Homens,18 a 19 anos,192000
2015,43,Homens,20 a 24 anos,391000
2015,43,Homens,25 a 29 anos,397000
2015,43,Homens,30 a 39 anos,814000
2015,43,Homens,40 a 49 anos,724000
2015,43,Homens,50 a 59 anos,737000
2015,43,Homens,60 anos ou mais,833000
2015,43,Homens,60 a 64 anos,291000
2015,43,Homens,65 anos ou mais,542000
2015,43,Mulheres,Total,5801000
2015,43,Mulheres,0 a 4 anos,314000
2015,43,Mulheres,5 a 13 anos,612000
2015,43,Mulheres,5 a 9 anos,331000
2015,43,Mulheres,10 a 13 anos,280000
2015,43,Mulheres,14 a 17 anos,333000
2015,43,Mulheres,14 a 15 anos,179000
2015,43,Mulheres,16 a 17 anos,154000
2015,43,Mulheres,18 a 19 anos,162000
2015,43,Mulheres,20 a 24 anos,402000
2015,43,Mulheres,25 a 29 anos,399000
2015,43,Mulheres,30 a 39 anos,891000
2015,43,Mulheres,40 a 49 anos,776000
2015,43,Mulheres,50 a 59 anos,848000
2015,43,Mulheres,60 anos ou mais,1064000
2015,43,Mulheres,60 a 64 anos,321000
2015,43,Mulheres,65 anos ou mais,743000
2016,43,Total,Total,11211000
2016,43,Total,0 a 4 anos,634000
2016,43,Total,5 a 13 anos,1202000
2016,43,Total,5 a 9 anos,634000
2016,43,Total,10 a 13 anos,568000
2016,43,Total,14 a 17 anos,693000
2016,43,Total,14 a 15 anos,325000
2016,43,Total,16 a 17 anos,369000
2016,43,Total,18 a 19 anos,293000
2016,43,Total,25 a 29 anos,801000
2016,43,Total,30 a 39 anos,1664000
2016,43,Total,40 a 49 anos,1596000
2016,43,Total,50 a 59 anos,1529000
2016,43,Total,60 a 64 anos,642000
2016,43,Total,65 anos ou mais,1358000
2016,43,Homens,Total,5420000
2016,43,Homens,0 a 4 anos,307000
2016,43,Homens,5 a 13 anos,620000
2016,43,Homens,5 a 9 anos,336000
2016,43,Homens,10 a 13 anos,285000
2016,43,Homens,14 a 17 anos,345000
2016,43,Homens,14 a 15 anos,160000
2016,43,Homens,16 a 17 anos,185000
2016,43,Homens,18 a 19 anos,156000
2016,43,Homens,20 a 24 anos,414000
2016,43,Homens,25 a 29 anos,384000
2016,43,Homens,30 a 39 anos,808000
2016,43,Homens,40 a 49 anos,786000
2016,43,Homens,50 a 59 anos,734000
2016,43,Homens,60 anos ou mais,865000
2016,43,Homens,60 a 64 anos,292000
2016,43,Homens,65 anos ou mais,573000
2016,43,Mulheres,Total,5791000
2016,43,Mulheres,0 a 4 anos,327000
2016,43,Mulheres,5 a 13 anos,581000
2016,43,Mulheres,5 a 9 anos,299000
2016,43,Mulheres,10 a 13 anos,283000
2016,43,Mulheres,14 a 17 anos,348000
2016,43,Mulheres,14 a 15 anos,165000
2016,43,Mulheres,16 a 17 anos,183000
2016,43,Mulheres,18 a 19 anos,136000
2016,43,Mulheres,20 a 24 anos,386000
2016,43,Mulheres,25 a 29 anos,416000
2016,43,Mulheres,30 a 39 anos,856000
2016,43,Mulheres,40 a 49 anos,810000
2016,43,Mulheres,50 a 59 anos,795000
2016,43,Mulheres,60 anos ou mais,1135000
2016,43,Mulheres,60 a 64 anos,350000
2016,43,Mulheres,65 anos ou mais,785000
2017,43,Total,Total,11262000
2017,43,Total,0 a 4 anos,656000
2017,43,Total,5 a 13 anos,1193000
2017,43,Total,5 a 9 anos,615000
2017,43,Total,10 a 13 anos,578000
2017,43,Total,14 a 17 anos,624000
2017,43,Total,14 a 15 anos,298000
2017,43,Total,16 a 17 anos,326000
2017,43,Total,18 a 19 anos,338000
2017,43,Total,20 a 24 anos,766000
2017,43,Total,25 a 29 anos,789000
2017,43,Total,30 a 39 anos,1668000
2017,43,Total,40 a 49 anos,1527000
2017,43,Total,50 a 59 anos,1604000
2017,43,Total,60 anos ou mais,2097000
2017,43,Total,60 a 64 anos,647000
2017,43,Total,65 anos ou mais,1449000
2017,43,Homens,Total,5398000
2017,43,Homens,0 a 4 anos,343000
2017,43,Homens,5 a 13 anos,588000
2017,43,Homens,5 a 9 anos,310000
2017,43,Homens,10 a 13 anos,278000
2017,43,Homens,14 a 17 anos,317000
2017,43,Homens,14 a 15 anos,150000
2017,43,Homens,16 a 17 anos,167000
2017,43,Homens,18 a 19 anos,176000
2017,43,Homens,20 a 24 anos,388000
2017,43,Homens,25 a 29 anos,381000
2017,43,Homens,30 a 39 anos,811000
2017,43,Homens,40 a 49 anos,732000
2017,43,Homens,50 a 59 anos,773000
2017,43,Homens,60 anos ou mais,888000
2017,43,Homens,60 a 64 anos,294000
2017,43,Homens,65 anos ou mais,594000
2017,43,Mulheres,Total,5863000
2017,43,Mulheres,0 a 4 anos,312000
2017,43,Mulheres,5 a 13 anos,605000
2017,43,Mulheres,5 a 9 anos,305000
2017,43,Mulheres,14 a 17 anos,307000
2017,43,Mulheres,14 a 15 anos,148000
2017,43,Mulheres,16 a 17 anos,159000
2017,43,Mulheres,18 a 19 anos,162000
2017,43,Mulheres,20 a 24 anos,378000
2017,43,Mulheres,25 a 29 anos,407000
2017,43,Mulheres,30 a 39 anos,858000
2017,43,Mulheres,40 a 49 anos,794000
2017,43,Mulheres,50 a 59 anos,831000
2017,43,Mulheres,60 anos ou mais,1209000
2017,43,Mulheres,60 a 64 anos,353000
2017,43,Mulheres,65 anos ou mais,855000
2018,43,Total,Total,11311000
2018,43,Total,0 a 4 anos,658000
2018,43,Total,5 a 13 anos,1210000
2018,43,Total,5 a 9 anos,671000
2018,43,Total,10 a 13 anos,539000
2018,43,Total,14 a 17 anos,624000
2018,43,Total,14 a 15 anos,311000
2018,43,Total,16 a 17 anos,313000
2018,43,Total,18 a 19 anos,335000
2018,43,Total,20 a 24 anos,778000
2018,43,Total,25 a 29 anos,810000
2018,43,Total,30 a 39 anos,1650000
2018,43,Total,40 a 49 anos,1485000
2018,43,Total,50 a 59 anos,1610000
2018,43,Total,60 anos ou mais,2151000
2018,43,Total,60 a 64 anos,688000
2018,43,Total,65 anos ou mais,1463000
2018,43,Homens,Total,5474000
2018,43,Homens,0 a 4 anos,346000
2018,43,Homens,5 a 13 anos,609000
2018,43,Homens,5 a 9 anos,330000
2018,43,Homens,10 a 13 anos,278000
2018,43,Homens,14 a 17 anos,324000
2018,43,Homens,14 a 15 anos,171000
2018,43,Homens,16 a 17 anos,153000
2018,43,Homens,18 a 19 anos,171000
2018,43,Homens,20 a 24 anos,399000
2018,43,Homens,25 a 29 anos,394000
2018,43,Homens,30 a 39 anos,827000
2018,43,Homens,40 a 49 anos,703000
2018,43,Homens,50 a 59 anos,767000
2018,43,Homens,60 anos ou mais,936000
2018,43,Homens,60 a 64 anos,320000
2018,43,Homens,65 anos ou mais,616000
2018,43,Mulheres,Total,5837000
2018,43,Mulheres,0 a 4 anos,312000
2018,43,Mulheres,5 a 13 anos,602000
2018,43,Mulheres,5 a 9 anos,340000
2018,43,Mulheres,10 a 13 anos,261000
2018,43,Mulheres,14 a 15 anos,140000
2018,43,Mulheres,16 a 17 anos,160000
2018,43,Mulheres,18 a 19 anos,164000
2018,43,Mulheres,20 a 24 anos,380000
2018,43,Mulheres,25 a 29 anos,416000
2018,43,Mulheres,30 a 39 anos,823000
2018,43,Mulheres,40 a 49 anos,782000
2018,43,Mulheres,50 a 59 anos,843000
2018,43,Mulheres,60 anos ou mais,1215000
2018,43,Mulheres,60 a 64 anos,368000
2018,43,Mulheres,65 anos ou mais,847000
2019,43,Total,Total,11359000
2019,43,Total,0 a 4 anos,654000
2019,43,Total,5 a 13 anos,1151000
2019,43,Total,5 a 9 anos,656000
2019,43,Total,10 a 13 anos,495000
2019,43,Total,14 a 17 anos,584000
2019,43,Total,14 a 15 anos,287000
2019,43,Total,16 a 17 anos,297000
2019,43,Total,18 a 19 anos,317000
2019,43,Total,20 a 24 anos,764000
2019,43,Total,25 a 29 anos,806000
2019,43,Total,30 a 39 anos,1718000
2019,43,Total,40 a 49 anos,1476000
2019,43,Total,50 a 59 anos,1638000
2019,43,Total,60 anos ou mais,2251000
2019,43,Total,60 a 64 anos,706000
2019,43,Total,65 anos ou mais,1544000
2019,43,Homens,Total,5528000
2019,43,Homens,0 a 4 anos,351000
2019,43,Homens,5 a 13 anos,604000
2019,43,Homens,5 a 9 anos,343000
2019,43,Homens,10 a 13 anos,261000
2019,43,Homens,14 a 17 anos,308000
2019,43,Homens,14 a 15 anos,148000
2019,43,Homens,16 a 17 anos,160000
2019,43,Homens,18 a 19 anos,171000
2019,43,Homens,20 a 24 anos,389000
2019,43,Homens,25 a 29 anos,393000
2019,43,Homens,30 a 39 anos,829000
2019,43,Homens,40 a 49 anos,710000
2019,43,Homens,50 a 59 anos,761000
2019,43,Homens,60 anos ou mais,1012000
2019,43,Homens,60 a 64 anos,342000
2019,43,Homens,65 anos ou mais,671000
2019,43,Mulheres,Total,5830000
2019,43,Mulheres,0 a 4 anos,303000
2019,43,Mulheres,5 a 13 anos,548000
2019,43,Mulheres,5 a 9 anos,313000
2019,43,Mulheres,10 a 13 anos,234000
2019,43,Mulheres,14 a 17 anos,276000
2019,43,Mulheres,14 a 15 anos,139000
2019,43,Mulheres,16 a 17 anos,137000
2019,43,Mulheres,18 a 19 anos,146000
2019,43,Mulheres,20 a 24 anos,375000
2019,43,Mulheres,25 a 29 anos,413000
2019,43,Mulheres,30 a 39 anos,889000
2019,43,Mulheres,40 a 49 anos,766000
2019,43,Mulheres,50 a 59 anos,877000
2019,43,Mulheres,60 anos ou mais,1239000
2019,43,Mulheres,60 a 64 anos,365000
2019,43,Mulheres,65 anos ou mais,874000
2012,50,Total,Total,2493000
2012,50,Total,0 a 4 anos,193000
2012,50,Total,5 a 13 anos,361000
2012,50,Total,5 a 9 anos,189000
2012,50,Total,10 a 13 anos,173000
2012,50,Total,14 a 17 anos,172000
2012,50,Total,14 a 15 anos,84000
2012,50,Total,16 a 17 anos,88000
2012,50,Total,18 a 19 anos,89000
2012,50,Total,20 a 24 anos,211000
2012,50,Total,25 a 29 anos,209000
2012,50,Total,30 a 39 anos,403000
2012,50,Total,40 a 49 anos,333000
2012,50,Total,50 a 59 anos,237000
2012,50,Total,60 anos ou mais,285000
2012,50,Total,60 a 64 anos,81000
2012,50,Total,65 anos ou mais,204000
2012,50,Homens,Total,1243000
2012,50,Homens,5 a 13 anos,185000
2012,50,Homens,5 a 9 anos,93000
2012,50,Homens,10 a 13 anos,91000
2012,50,Homens,14 a 17 anos,89000
2012,50,Homens,14 a 15 anos,43000
2012,50,Homens,16 a 17 anos,46000
2012,50,Homens,18 a 19 anos,45000
2012,50,Homens,20 a 24 anos,112000
2012,50,Homens,25 a 29 anos,101000
2012,50,Homens,30 a 39 anos,197000
2012,50,Homens,40 a 49 anos,162000
2012,50,Homens,50 a 59 anos,114000
2012,50,Homens,60 anos ou mais,139000
2012,50,Homens,60 a 64 anos,42000
2012,50,Homens,65 anos ou mais,97000
2012,50,Mulheres,Total,1251000
2012,50,Mulheres,0 a 4 anos,93000
2012,50,Mulheres,5 a 13 anos,177000
2012,50,Mulheres,5 a 9 anos,95000
2012,50,Mulheres,10 a 13 anos,81000
2012,50,Mulheres,14 a 17 anos,83000
2012,50,Mulheres,14 a 15 anos,41000
2012,50,Mulheres,16 a 17 anos,42000
2012,50,Mulheres,18 a 19 anos,45000
2012,50,Mulheres,20 a 24 anos,99000
2012,50,Mulheres,25 a 29 anos,108000
2012,50,Mulheres,30 a 39 anos,206000
2012,50,Mulheres,40 a 49 anos,171000
2012,50,Mulheres,50 a 59 anos,123000
2012,50,Mulheres,60 anos ou mais,146000
2012,50,Mulheres,60 a 64 anos,39000
2012,50,Mulheres,65 anos ou mais,107000
2013,50,Total,Total,2524000
2013,50,Total,0 a 4 anos,195000
2013,50,Total,5 a 13 anos,380000
2013,50,Total,5 a 9 anos,211000
2013,50,Total,10 a 13 anos,169000
2013,50,Total,14 a 17 anos,179000
2013,50,Total,14 a 15 anos,87000
2013,50,Total,16 a 17 anos,92000
2013,50,Total,18 a 19 anos,83000
2013,50,Total,20 a 24 anos,201000
2013,50,Total,25 a 29 anos,207000
2013,50,Total,30 a 39 anos,425000
2013,50,Total,40 a 49 anos,329000
2013,50,Total,50 a 59 anos,250000
2013,50,Total,60 anos ou mais,276000
2013,50,Total,60 a 64 anos,94000
2013,50,Total,65 anos ou mais,181000
2013,50,Homens,Total,1227000
2013,50,Homens,0 a 4 anos,96000
2013,50,Homens,5 a 13 anos,192000
2013,50,Homens,5 a 9 anos,106000
2013,50,Homens,10 a 13 anos,86000
2013,50,Homens,14 a 17 anos,84000
2013,50,Homens,14 a 15 anos,40000
2013,50,Homens,16 a 17 anos,44000
2013,50,Homens,18 a 19 anos,41000
2013,50,Homens,20 a 24 anos,97000
2013,50,Homens,30 a 39 anos,202000
2013,50,Homens,40 a 49 anos,160000
2013,50,Homens,50 a 59 anos,122000
2013,50,Homens,60 anos ou mais,132000
2013,50,Homens,60 a 64 anos,46000
2013,50,Homens,65 anos ou mais,86000
2013,50,Mulheres,Total,1297000
2013,50,Mulheres,0 a 4 anos,99000
2013,50,Mulheres,5 a 13 anos,188000
2013,50,Mulheres,5 a 9 anos,105000
2013,50,Mulheres,10 a 13 anos,83000
2013,50,Mulheres,14 a 17 anos,94000
2013,50,Mulheres,14 a 15 anos,47000
2013,50,Mulheres,16 a 17 anos,48000
2013,50,Mulheres,18 a 19 anos,42000
2013,50,Mulheres,20 a 24 anos,104000
2013,50,Mulheres,25 a 29 anos,107000
2013,50,Mulheres,30 a 39 anos,223000
2013,50,Mulheres,40 a 49 anos,169000
2013,50,Mulheres,50 a 59 anos,128000
2013,50,Mulheres,60 anos ou mais,144000
2013,50,Mulheres,60 a 64 anos,48000
